value,filename
", the bill of rights, the laws",18663_3.txt
of the land and our democratic ideals,18663_3.txt
the measure that one lynching of a,18663_3.txt
in black citizen does.,18663_3.txt
The Post addresses these remarks,18663_4.txt
"to the attorney general, because the",18663_4.txt
lynching of Robert Praeger in Illinois,18663_4.txt
involved no infraction of federal law.,18663_4.txt
It violated the statutes of Illinois and,18663_4.txt
the guilty murderers if apprehended,18663_4.txt
are amenable only to Illinois law.,18663_4.txt
The attorney general was in fact,18663_4.txt
lecturing the North for the lynching,18663_4.txt
of a white enemy alien suspected of,18663_4.txt
being a spy. In the section wherein,18663_4.txt
the attorney general was born and,18663_4.txt
reared are cases for his consideration,18663_4.txt
brutal and murderous that they,18663_4.txt
so cry out to heaven.- Houston Post.,18663_4.txt
"Sergeant Duffy, of the Gregory street",18664_0.txt
"station, last night prevented the lynching",18664_0.txt
of an inhuman brute. To do it he was,18664_0.txt
forced to levei a cocked revolver at an,18664_0.txt
infuriated mob and declare that he would,18664_0.txt
kill the first man who attempted to,18664_0.txt
the prisoner. touch,18664_0.txt
AN ITALIAN BRUTE,18664_0.txt
Henry Sharp Barely Saved,18664_0.txt
From Lynching at the,18664_0.txt
Hands of Enraged,18664_0.txt
Mob.,18664_0.txt
HE ASSAULTED A LITTLE GIRL,18664_0.txt
The Crowd kept Back By a Cockeu,18664_0.txt
Revolver in the Hand,18664_0.txt
Sergeant Duffy. of,18664_0.txt
"lynching of the negro Sydney Randolph,",18664_0.txt
"near this place Saturday morning, has",18664_0.txt
created the greatest indignation among,18664_0.txt
the colored people. Randolph was con,18664_0.txt
fined in jail awaiting trial for the murder,18664_0.txt
of Sadie Buxton on May 25.,18664_0.txt
By many people it is not believed the,18664_0.txt
evidence against Randolph was strong,18664_0.txt
enough for conviction. The negroes,18664_0.txt
"have the impression that Mr. Buxton,",18664_0.txt
"father of the murdered girl, knows who",18664_0.txt
"were concerned in the lynching, and they",18664_0.txt
have threatened to treat him in the same,18664_0.txt
"manner. The Sheriff, hearing of these",18664_0.txt
"threats, swore in a large number of deputies",18664_0.txt
last night to guard Buxton against,18664_0.txt
any attack.,18664_0.txt
The deputies were joined by a large,18664_0.txt
"number of people from Gaithersburg, the",18664_0.txt
home of the Buxton family. There was no,18664_0.txt
"disturbance, however, though it is",18664_0.txt
feared that the anger of the negroes may,18664_0.txt
lead them to do something in retaliation,18664_0.txt
for the lynching of Randolph and great,18664_0.txt
uneasiness prevails among the people,18664_0.txt
erally. gen,18664_0.txt
YORK. The National Asso,18665_0.txt
Niation for the Advancement of,18665_0.txt
Colored People makes public the re,18665_0.txt
ply of Governor Hugh M. Dorsey of,18665_0.txt
"Georgia, to two telegrams concerning",18665_0.txt
specific cases of lynching in Georgia,18665_0.txt
", in which the Association asked",18665_0.txt
"Governor Dorsey what it could"" tell",18665_0.txt
America concerning Georgia's co- operation,18665_0.txt
with the president in helping,18665_0.txt
"to stamp out mob violence.""",18665_0.txt
"The first telegram( August 21st),",18665_0.txt
referred to a memornadum submitted,18665_0.txt
"to Governor Dorsey, in person, by the",18665_0.txt
Assistant Secretary of the Association,18665_0.txt
", July 10, in which were given the",18665_0.txt
names of seventeen members of the,18665_0.txt
mob which lynched Negroes in Brooks,18665_0.txt
and Lowndes counties from May 17,18665_0.txt
"to May 22, at which time the governor",18665_0.txt
stated in the most positive terms that,18665_0.txt
he would do all in his power to bring,18665_0.txt
the guilty parties to justice. The,18665_0.txt
"second telegram( August 26), urged",18665_0.txt
Governor Dorsey to use every power,18665_0.txt
at his command to apprehend the,18665_0.txt
"lynchers of Ike Radney, who was",18665_0.txt
"lynched near Colquit, Georgia, on August",18665_0.txt
11.,18665_0.txt
Governor Dorsey's reply addressed,18665_0.txt
"to John R. Shillady, secretary of the",18665_0.txt
"Association, makes no reference to the",18665_0.txt
"case of Radney, and is given below.",18665_0.txt
"In a statement issued last night, Mr.",18665_0.txt
Shillady says that lynchings have occurred,18665_0.txt
in Texas. Louisiana and Georgia,18665_0.txt
since the president's denunciation,18665_0.txt
of lynching and mob violence was,18665_0.txt
"made, and in each case the Association",18665_0.txt
addressed inquiries to the governors,18665_0.txt
of the three states. No acknowledgements,18665_0.txt
have been received,18665_0.txt
"from Texas and Louisiana, and de",18665_0.txt
spite diligent inquiries the Association,18665_0.txt
has been unable to ascertain that any,18665_0.txt
steps at all have been taken to apprehend,18665_0.txt
the lynchers. So far as the,18665_0.txt
governors of these three states are,18665_0.txt
"concerned, President Wilson's proclamation",18665_0.txt
"has had no effect, and is apparently",18665_0.txt
wholly disregarded.,18665_0.txt
Governor Dorsey's letter to Mr. Shil,18665_0.txt
lady follows:,18665_0.txt
Dear Sir:,18665_0.txt
Referring to your telegram of August,18665_0.txt
"21 and 22( 26th), with reference",18665_0.txt
to the recent lynchings in Brooks,18665_0.txt
and Lowndes counties:,18665_0.txt
""" So far as I am able to ascertain",18665_0.txt
no definite results have been obtained,18665_0.txt
in the effort to apprehend the guilty,18665_0.txt
parties.,18665_0.txt
""" I shall take pleasure in advising",18665_0.txt
you in the event any,18665_0.txt
take place. developments,18665_0.txt
Mob Rule to Go.,18666_0.txt
"Omaha, Aug. 4.- To the Editor of",18666_0.txt
The Bee: In full accord with the,18666_0.txt
spirit of world- rebellion against despotism,18666_0.txt
"is the practical, concrete- based",18666_0.txt
movement just being originated in the,18666_0.txt
southwest to uproot mob rule. The,18666_0.txt
"San Antonio Express announces:"" The",18666_0.txt
establishment of a fund totaling,18666_0.txt
"$ 100,000 to be maintained for five",18666_0.txt
years for the purpose of combating,18666_0.txt
and punishing lynching and mob violence,18666_0.txt
within the bounds of the,18666_0.txt
tinental United States;$ 100 to each con,18666_0.txt
person directly responsible for arrest,18666_0.txt
and subsequent conviction of any per,18666_0.txt
son or persons instrumental in arousing,18666_0.txt
"a mob to commit lynching, or participating",18666_0.txt
"in the lynching itself, when",18666_0.txt
"the victim is white;$ 1,000 when he is",18666_0.txt
"negro.""",18666_0.txt
a,18666_0.txt
to old Texas!,18666_0.txt
Glory H. MELL.,18666_0.txt
"and wounded Ben Brooks, a white",18667_0.txt
concert,18667_0.txt
"farmer, near Mangham, La. The As quotations",18667_0.txt
sociation's telegram to the Governor,18667_0.txt
thought,18667_0.txt
directs his attention to the fact that,18667_0.txt
A very,18667_0.txt
this last lynching brings Louisiana's Lawrence,18667_0.txt
total number of lynchings since the the Race,18667_0.txt
United States entered the war up to Boone.,18667_0.txt
twelve. The telegram further points the fact,18667_0.txt
"out that the lynched Negro, accord yet his",18667_0.txt
should,18667_0.txt
had,18667_0.txt
being,18667_0.txt
"to Louisiana press reports,",18667_0.txt
been wounded several times in a bat,18667_0.txt
Peyton,18667_0.txt
"tle between himself and the mob"" Little",18667_0.txt
"which pursued him, and so was prac Mrs.",18667_0.txt
tically helpless. The Association tells teresting,18667_0.txt
the Governor that lynching must stop Dunbar's,18667_0.txt
end asks him whether Louisiana pur- Value.,18667_0.txt
"pose to do her part to put down his books""",18667_0.txt
this menace to national well- being poems,18667_0.txt
The telegrams follow:,18667_0.txt
ings,18667_0.txt
truly of,18667_0.txt
truly we,18667_0.txt
""" June 25, 1918.",18667_0.txt
of Paul,18667_0.txt
"Hon. R. G. Pleasant, Governor,",18667_0.txt
inestimable,18667_0.txt
"Baton Rogue, Louisiana.",18667_0.txt
""" The National Association for the one of",18667_0.txt
Advancement of Colored People di of Lowly,18667_0.txt
rects your attention to the lynching poems of,18667_0.txt
Mrs.,18667_0.txt
of John near Mang,18667_0.txt
"ham, La, on Tuesday, June 18th."" Who",18667_0.txt
presented,18667_0.txt
Press in Shreveport Times of,18667_0.txt
states story that Clayton was lynched erly,18667_0.txt
wounded and therefore helpless. You the,18667_1.txt
are well aware that the crime of On,18667_1.txt
""" Little",18667_1.txt
"which Clayton was accused, that of",18667_1.txt
The,18667_1.txt
shooting and wounding his white employer,18667_1.txt
", was punishable in the ordi- Miss Edna",18667_1.txt
nary courts of your state. Louisiana lic schools,18667_1.txt
by her continued disregard of lawful Selina,18667_1.txt
"procedure, her permitting mobs to Ky .; Mrs.",18667_1.txt
"flout her courts and lynch Negroes, Willis,",18667_1.txt
"is placing the nation in an unfavor- Walker,",18667_1.txt
able light before the peoples of the seph Lee,18667_1.txt
"world. America, for the sake of the who",18667_1.txt
The,18667_1.txt
great cause in which she is engaged,18667_1.txt
and to which upwards of one hundreding remarks,18667_1.txt
Delicious,18667_1.txt
fifty thousand Negro soldiers have,18667_1.txt
"pledged their lives, is challenged by and the",18667_1.txt
"every consideration of national honor, more",18667_1.txt
to do justice at home. In the name regretting,18667_1.txt
"of the one hundred and seventeen ac- hostess,",18667_1.txt
tive branches of the thirty- five thou- leave for,18667_1.txt
sand members of this Association and Southland,18667_1.txt
in that of the larger law- abiding citi- lose Mrs.,18667_1.txt
charter,18667_1.txt
"zenship of the United States, we say",18667_1.txt
"to you lynching must stop, and ask make her",18667_1.txt
whether Louisiana proposes to do her Mrs.,18667_1.txt
part to put down this menace to national,18667_1.txt
well- being.,18667_1.txt
""" John R. Shillady, Secretary National",18667_1.txt
Association for Advancement,18667_1.txt
This,18667_1.txt
"of Colored People."" to the",18667_1.txt
has been,18667_1.txt
( Telegram to Chambers of Com- You who,18667_1.txt
"merce of Monroe, Batan Rogue, come",18667_1.txt
"Shreveport and New Orleans, La.) closes",18667_1.txt
""" June 25, 1918. invite",18667_1.txt
""" Once more Louisiana spring into come.",18667_1.txt
a kind of infamy of fame by lynching Rev. Smith,18667_1.txt
"another Negro John Clayton, on June Dayton",18667_1.txt
"18th, near Mangham,, La., making Saturday",18667_1.txt
pastor state since the United lynched in your,18667_1.txt
"twelve Negroes that have been fete, the",18667_1.txt
"Lincolnton, Ga, Oct. 6- Jack",18668_0.txt
Gordon and Will Brown Negro,18668_0.txt
"es, were lynched by a mob here",18668_0.txt
early today and their homes burned,18668_0.txt
. The victims of the mob were,18668_0.txt
charged with having shot Deputy,18668_0.txt
Sheriff Roy Freeman and Boyce,18668_0.txt
near here late Saturday.,18668_0.txt
Fortson Freeman is not epected to live.,18668_0.txt
ONE LYNCHED IN JASPER,18668_1.txt
"COUNTY, GA.",18668_1.txt
"Macon, Ga., Oct. 7- Eugene",18668_1.txt
"Hamilton, a Negro, under ten",18668_1.txt
years' penitentiary sentence for an,18668_1.txt
attempt on the life of Charles Tin-,18668_1.txt
"gle. Jasper County farmer, was",18668_1.txt
taken from Sheriff Middlebrooks,18668_1.txt
of Jones County near here early to-,18668_1.txt
day and shot to death at daybreak,18668_1.txt
"near Monticello, in",18668_1.txt
County. Jasper,18668_1.txt
[ United Press Leased Wire Service.],18669_0.txt
"SALT LAKE, Utah, June 28.- Following",18669_0.txt
"the murder of Bruce Dempsey,",18669_0.txt
"16 year old, by Peter Terloupis, a",18669_0.txt
"Greek, a crowd of several hundred",18669_0.txt
angry citizens gathered in front of,18669_0.txt
the federal building here last night,18669_0.txt
with the avowed intention of storming,18669_0.txt
the jail and lynching the slayer. Police,18669_0.txt
dispersed the crowd after several,18669_0.txt
futile attempts had made to,18669_0.txt
gather at other places been. Several ar,18669_0.txt
MURDERER LYNCHED,18670_0.txt
NEGRO,18670_0.txt
Railroad,18670_0.txt
Men Avenge Slaying of,18670_0.txt
Switchman in Wyoming.,18670_0.txt
"Green River, Wyo :, Dec. 12.- James",18670_0.txt
"Woodson, a negro, was taken from jail",18670_0.txt
"here by a mob of 500 men, mostly railroad",18670_0.txt
"employes, lynched. The negro",18670_0.txt
shot and killed and a railroad switch-,18670_0.txt
Missouri Mob Lynches Negro.,18671_0.txt
"Moberly, Mo.- A negro, one of four",18671_0.txt
said to have robbed Edward Thomp,18671_0.txt
"son, a former soldier, Thursday night.",18671_0.txt
was lynched here Sunday by a,18671_0.txt
of 100 masked men. moi,18671_0.txt
( BY MORNING JOURNAL SPECIAL LEASED WIRE,18672_0.txt
"El Paso, Tex .. April 29.- Eos Heg-",18672_0.txt
"strom, said to have come here from ty",18672_0.txt
"Chicago, was placed on trial this afternoon",18672_0.txt
in the United States district,18672_0.txt
court charged with violating the fed.,18672_0.txt
eral espionage law by attempting to,18672_0.txt
the enlistment of be,18672_0.txt
in the United States military service,18672_0.txt
by showing them publications comparing,18672_0.txt
negro lynchings with German,18672_0.txt
atrocities in Belgium.,18672_0.txt
Hegstrom was arrested at a local,18672_0.txt
hotel here and is said by federal of.,18672_0.txt
ficers to be wealthy.,18672_0.txt
He was born,18672_0.txt
Sweden but is a naturalized American in.,18672_0.txt
"On to Washington, Colored Ameri-",18673_0.txt
"cans, while our boys are dying in Flan-",18673_0.txt
ders our women are being lynched,18673_0.txt
in the and U. S. A.,18673_0.txt
Americans,18673_0.txt
who dare to lynch a woman by hanging,18673_0.txt
her body and filling it through and,18673_0.txt
"through with bullets, and for no other",18673_0.txt
reason because she was a Negro and,18673_0.txt
speak out after her husband had,18673_0.txt
been dare lynched. Her blood is erying,18673_0.txt
"I am in favor of observance of the law, with",18674_0.txt
"out evasion, discrimination or equivocation, and I",18674_0.txt
condemn all efforts to mete out punishment for,18674_0.txt
alleged offenses by mob violence and lynch law.,18674_0.txt
"As United States senator, I shall favor such congressional",18674_0.txt
investigation and legislation as will,18674_0.txt
tend to blot out this curse upon American,18674_0.txt
tutions. insti,18674_0.txt
be used,18675_0.txt
to bring to trial the members of the,18675_0.txt
mob which lynched George Robert-,18675_0.txt
"son, Negro, on April 2. taking",18675_0.txt
"from the Laurens County, him",18675_0.txt
Lynch Sentenced Is for Murder.,18676_0.txt
Negro Whom Kentuckians Attempt to,18676_0.txt
Lynching in Kentucky.,18678_0.txt
"Enraged at the courts, a mob broke",18678_0.txt
into the Flemingsburg( Ky.) jail and,18678_0.txt
"William Thacker, a white man,",18678_0.txt
hanged life sentence,18678_0.txt
"A negro, who criminally assaulted",18678_1.txt
"a 14- year- old white girl, was skinned",18678_1.txt
alive and his body burned by mob,18678_1.txt
in West Virginia. a,18678_1.txt
Negro Brute Lynched.,18678_2.txt
"Edward Claus, a negro, who criminally",18678_2.txt
"assaulted a white woman, was",18678_2.txt
lynched by an infuriated mob,18678_2.txt
"Eastman, Ga. near",18678_2.txt
It was reported to Sheriff Fenton,18678_3.txt
last Wednesday morning that a mob,18678_3.txt
was coming up to Basin from Hiatts-,18678_3.txt
"ville and Tonslip, for the purpose of",18678_3.txt
lynching Gorman and Walters. As a,18678_3.txt
precaution the sheriff,18678_3.txt
measure of,18678_3.txt
"Enterprise, Miss.- James Spencer, a",18679_0.txt
"negro postal clerk, who seriously",18679_0.txt
"stabbad Otho Parker, a white postal",18679_0.txt
"clerk, on the New Orleans and Northeastern",18679_0.txt
"mail car, was taken from the",18679_0.txt
officers were taking him to Quit,18679_0.txt
"man for who trial, and lynched.",18679_0.txt
when he very materially assisted in,18680_0.txt
preventing lynching in Council,18680_0.txt
Bluffs. The a mob listened to him while,18680_0.txt
morning to patrol the streets following,18681_0.txt
the lynching of three negroes by,18681_0.txt
"a mob estimated 5,000 late last",18681_0.txt
night. The mob at gathered when it,18681_0.txt
had no part in the attack upon the guard.,18682_0.txt
"Yet this brutal, barbarous, unlawful lynching",18682_0.txt
was resorted to to avenge a deed,18682_0.txt
every officer of the law knows may happen which,18682_0.txt
Soldiers and police in Lexing-,18683_0.txt
"ton, Ky., fired into a mob bent",18683_0.txt
"on lynching a negro, killing",18683_0.txt
citizens and wounding fifteen four.,18683_0.txt
axle of an automobile. was cut down,18684_0.txt
"and burled, The negro lynched yes-",18684_0.txt
"terday was a of Ben Jacobs,",18684_0.txt
lynched two weeks brother ago. The brothers,18684_0.txt
connection with the lynching of Harry,18684_0.txt
"Jacobs, negro. who was taken from",18684_0.txt
- the courtroom after members of a mob,18684_0.txt
at Pine Bluff. Ark End of strike,18686_0.txt
poison her baby boy -- Negro lynched,18686_0.txt
"Sam Hose, a negro who had killed a",18687_0.txt
"rgan and assaulted his wife, was burned",18687_0.txt
"at the stake near Newnan, Ga., on the",18687_0.txt
23d. Before the torch was applied to,18687_0.txt
the pyre the negro was deprived of his,18687_0.txt
"ears, fingers and other portions of his",18687_0.txt
anatomy which the mob eagerly seized,18687_0.txt
"as souvenirs,.",18687_0.txt
"AT Maxwell, La., a crowd of white",18687_1.txt
men made an attack upon the negro,18687_1.txt
"quarter, which resulted in the death of",18687_1.txt
negro and the wounding of two,18687_1.txt
one others. There had been trouble be-,18687_1.txt
"tured Albert Sewell, a negro, who expressed",18687_2.txt
himself to the effect that the,18687_2.txt
"death of every negro should be avenged,",18687_2.txt
and have put him to death. The mob,18687_2.txt
is said to be still on the hunt for ne-,18687_2.txt
groes and is probable two more will,18687_2.txt
be lynched. it,18687_2.txt
possessors extravagant sums for them.,18687_2.txt
A Colored Preacher Also Lynched.,18687_2.txt
"Palmetto, Ga., April 25.- The body of",18687_2.txt
"Lige Strickland, the negro preacher",18687_2.txt
implicated by Sam Hose in the killing,18687_2.txt
"of Alfred Cranford, was found swing-",18687_2.txt
ing the limb of a tree about one mile,18687_2.txt
to ears and,18687_2.txt
"of Palmetto by incendiaries, the lynching",18687_3.txt
a month later of four negroes by,18687_3.txt
whites of that little town in retali-,18687_3.txt
"the ation, to be followed ten days ago by",18687_3.txt
town a mob composed of 300 negroes,18688_0.txt
"Joseph Craddock, colored, to",18688_0.txt
a hanged tree and afterward burned his body.,18688_0.txt
Massey Friday.,18689_0.txt
"A crowd was about the jail all night, and",18689_0.txt
there were rumors of mob violence. The,18689_0.txt
Sheriff has been ready to call out guards at,18689_0.txt
a moment's notice. The action of Judge,18689_0.txt
Rasch was brought about through,18689_0.txt
"that the negro would be lynched, and fears now",18689_0.txt
ers and teachers could be,18690_0.txt
ed. The lynching of negroes was,18690_0.txt
touched upon recent and Mr. Chivers got all the,18690_0.txt
"Shreveport. La., Dec. 1.- In the",18691_0.txt
"of about 1,200",18691_0.txt
presence of a crowd,18691_0.txt
"persons, composed of whites and ne-",18691_0.txt
"groes, Phil Davis, Walter Carter and",18691_0.txt
Clint Thomas. all,18691_0.txt
"negroes, were",18691_0.txt
Monday afternoon within a,18691_0.txt
lynched short distance of Belcher. The men,18691_0.txt
The wretch who died at the stake,18693_0.txt
yesterday morning on the spot where,18693_0.txt
his hateful had been committed,18693_0.txt
deserved no crime more merciful an end.,18693_0.txt
to lynch a white man who threw a beer,18694_0.txt
glass another and cut off his nose!,18694_0.txt
With at this incident the New York World,18694_0.txt
y Associated Press),18695_0.txt
"SPARTANSBURG, S. C., April 2.-",18695_0.txt
"George Robertson, a negro, was taken",18695_0.txt
"from the city jail at Laurel, S. C.,",18695_0.txt
last night by a mob and hanged to,18695_0.txt
a railroad bridge. The body,18695_0.txt
riddled with bullets. Robertson was was,18695_0.txt
court of,18696_0.txt
"Fayette county, was taken from jail by",18696_0.txt
a mob of 100 here yesterday and lynched,18696_0.txt
", after having begun a sentence",18696_0.txt
for life,18696_0.txt
fire.,18698_0.txt
11- Negro and white man lynched,18698_0.txt
"Cairo, Ill. in",18698_0.txt
"Shreveport, La., Nov. 3. Joseph",18700_0.txt
"Craddock, a negro, was lynched by an",18700_0.txt
infuriated mob composed chiefly,18700_0.txt
"blacks, at Taylor town, in Bossier par- of",18700_0.txt
Mob Fails to Lynch.,18701_0.txt
"Indianapolis, Ind.- One negro WAS",18701_0.txt
shot and 15 men arrested in the at,18701_0.txt
"tempt of a mob of 2,000 men to take",18701_0.txt
"William Ray, negro, 19 years old, from",18701_0.txt
"the Marion county jail, where he",18701_0.txt
held for the murder of a white girl. is,18701_0.txt
Lynching Feared.,18701_1.txt
"Lexington, Ky.- Lucien Jenkins, 27,",18701_1.txt
"negro, charged with assaulting six",18701_1.txt
"year- old Willie Trimble of Danville,",18701_1.txt
"Ky., was rushed to the Lexington jail",18701_1.txt
from Danville to thwart possible,18701_1.txt
lynching. a,18701_1.txt
Attempted Lynching Causes Clash at Lexington Jail in,18703_0.txt
Which Mob Is Held Off While Negro Is Slipped,18703_0.txt
Away; Pawn Shops After Shooting and Further,18703_0.txt
Trouble Feared Looted; Troops Ordered to Scene.,18703_0.txt
That West Virginia mob which lynched,18705_0.txt
two innocent men is looking for an,18705_0.txt
"other victim believing"" if at first",18705_0.txt
"you don't succeed,"" etc. that",18705_0.txt
MOB ATTACKED BY NEGROES,18706_0.txt
ON A 10- YEAR- OLD GIRL.,18706_0.txt
AN ASSAULT WAS ATTEMPTED,18706_0.txt
A Lynching Occurred Near Village,18706_0.txt
"of Thebes, III.- Hanging Was Followed",18706_0.txt
by Onslaught Upon Negro,18706_0.txt
Colony Which Was Burned- Dozens,18706_0.txt
"of Shots, Fired by Both Sides.",18706_0.txt
"Thebes, Ill., April 28.- An unknown",18706_0.txt
"negro, about 17 years old, was lynched",18706_0.txt
"by a mob near the village of Santa Fe,",18706_0.txt
"a short distance from Thebes, Sun",18706_0.txt
day afternoon for attempting to as,18706_0.txt
besault the 10 year old daughter of,18706_0.txt
"Branson Davis, a farmer. The lynching",18706_0.txt
was followed by a general,18706_0.txt
onslaught,18706_0.txt
upon a colony of negroes living,18706_0.txt
in tents in a bridge construction.,18706_0.txt
camp. The tents were burned and,18706_0.txt
dozens of shots were exchanged Be,18706_0.txt
tween the whites and blacks. Several,18706_0.txt
"negroes were shot, but so far as known",18706_0.txt
no one was killed. Two whites,18706_0.txt
hurt. were,18706_0.txt
Branson Davis lives half a mile east,18706_0.txt
of Santa Fe. While his daughter was,18706_0.txt
in the barnyard the negro seized her.,18706_0.txt
The girl's screams brought her mother,18706_0.txt
to the scene and the negro fled. Of.,18706_0.txt
"ficers were soon in pursuit, and as",18706_0.txt
news of the assault spread among the,18706_0.txt
neighbors it was not long before,18706_0.txt
angry mob had joined in the chase. an,18706_0.txt
The mob met the officers returning,18706_0.txt
with the negro. They refused to surrender,18706_0.txt
the prisoner and a scrimmage,18706_0.txt
"with the mob ensued, the latter finally",18706_0.txt
securing possession of the negro. He,18706_0.txt
"confessed to the crime, but begged for",18706_0.txt
The mob started with the,18706_0.txt
mercy.,18706_0.txt
negro toward the new bridge being,18706_0.txt
"built across the Mississippi, where he",18706_0.txt
was hanged to an oak tree without,18706_0.txt
ceremony. After the body dangled,18706_0.txt
a few moments it was riddled,18706_0.txt
bullets. with,18706_0.txt
The officers endeavored to disperse,18706_0.txt
"the mob, but their efforts were unavailing",18706_0.txt
. A rush was made for a colony,18706_0.txt
of several hundred negroes employed,18706_0.txt
"on bridge work, living in tents near",18706_0.txt
the bridge. The negroes saw the mob,18706_0.txt
coming and opened fire. A fusilade,18706_0.txt
followed and the whites fired with,18706_0.txt
effect. Many of the negroes were shot,18706_0.txt
"down. None of the mob was injured,",18706_0.txt
and it is not known how severely the,18706_0.txt
