value,filename
and the engrafting of the Itailian Mafia,20040_0.txt
upon American institutions. The feeling grew,20040_0.txt
strong for self preservation the people,20040_0.txt
must assume the authority which they had,20040_0.txt
"delegated to the courts, and which the",20040_0.txt
courts were powerless to enforce. This,20040_0.txt
feeling increased until it found vent in the,20040_0.txt
mass meeting this morning at 10 o'clock.,20040_0.txt
This uprising of the people to secure the,20040_0.txt
punishments of the assassins who struck,20040_0.txt
down their chief of police in the night time,20040_0.txt
"with premeditated assassination, was orderly",20040_0.txt
and the people dispersed quietly as soon as their,20040_0.txt
work of vindication was done,20040_0.txt
HISTORY REPEATED..,20040_0.txt
Arrests of Prominent Vigilantes,20041_0.txt
Cause More Trouble.,20041_0.txt
"Omaha, Neb, Oct. 10.- Seven",20041_0.txt
members of the mob which lynched,20041_0.txt
"Coe, the negro fiend, were arrested",20041_0.txt
and charged with murder in the,20041_0.txt
degree first,20041_0.txt
AN unsuccessful attempt was made,20042_0.txt
ain New York City on the 12th to,20042_0.txt
a man named Davis. lynch,20042_0.txt
A Mob Lynches& Negro Who Shot a Policeman,20043_0.txt
.,20043_0.txt
"FRANKLIN Tenn., April 80.- The city was",20043_0.txt
"crowded with negroes yesterday, who came to",20043_0.txt
attend a 10- cent circus. Jim Taylor became,20043_0.txt
very troublesome and shot Policeman Charles,20043_0.txt
"Cook, who was trying to arrest him. He was",20043_0.txt
afterward lodged in jail. About 10 o'clock last,20043_0.txt
night an organized mob attacked the jail. overpowered,20043_0.txt
"the Sheriff, took the keys from him,",20043_0.txt
and escorted the negro down a side street to,20043_0.txt
the covered bridge and hung him up to a cross,20043_0.txt
beam. It was done in an orderly manner under,20043_0.txt
recognized leaders. The body was then,20043_0.txt
riddled with and left hanging. after,20043_0.txt
which the mob bullets dispersed.,20043_0.txt
THE lynching of the negro boy at,20044_0.txt
Tullahoma last Monday night was a,20044_0.txt
foul crime and the work of cowardly,20044_0.txt
assassins. The authorities should,20044_0.txt
leave no stone unturned to bring the,20044_0.txt
perpetrators to justice. No community,20044_0.txt
is safe where such outrages go unpunished,20044_0.txt
. The sooner the lawless,20044_0.txt
wretches who committed this deed,20044_0.txt
are sent to the mines at Briceville or,20044_0.txt
"elsewhere, in stripes, the better it",20044_0.txt
will be for the peace and prosperity,20044_0.txt
"not only of Tullahoma, but of",20044_0.txt
State at large. the,20044_0.txt
render.,20044_1.txt
Lynching at Tullahoma.,20044_1.txt
"Will Lewis, a negro boy 19 years",20044_1.txt
"of ag, a was taken from the calaboose",20044_1.txt
at Tullahoma last Monday night by,20044_1.txt
"seven or eight masked men, and",20044_1.txt
hanged to a tree near by until dead.,20044_1.txt
Lewis was frequently drunk and disorderly,20044_1.txt
", and was impudent and",20044_1.txt
troublesome while under the influence,20044_1.txt
"of liquor, but aside from this",20044_1.txt
had a very fair reputation. A large,20044_1.txt
public gathering of citizens of Tulla,20044_1.txt
"homa was held on Tuesday, to ex",20044_1.txt
press their indignation over,20044_1.txt
deed. the,20044_1.txt
GOVERNOR RICHARDSON of South,20045_0.txt
Carolina has issued a proclamation offering,20045_0.txt
a reward of$ 200 for the appre-,20045_0.txt
hension and conviction of each and,20045_0.txt
every one of the parties concerned in,20045_0.txt
recent lynching of eight negroes at,20045_0.txt
"the Barnwell, in that State.",20045_0.txt
ex- Empress was 68 years old.],20045_1.txt
WHOLESALE LYNCHING.,20045_1.txt
Eight Negroes Taken from Jail at Barn,20045_1.txt
"well, S. C., and Shot to Death- They",20045_1.txt
Were Awaiting Trial on the Charge of,20045_1.txt
Murder.,20045_1.txt
"CHARLESTON, S. C., Dec. 30.- A mob",20045_1.txt
of several hundred men raided the jail,20045_1.txt
at Barnwell Court- House at 2,20045_1.txt
o'clock Saturday morning over,20045_1.txt
and,20045_1.txt
powered the took,20045_1.txt
jailer out,20045_1.txt
eight negro prisoners charged with,20045_1.txt
murder. These were Ripley John,20045_1.txt
"son and Mitchell Adam, charged with",20045_1.txt
"murdering a man named Hefferman,",20045_1.txt
"and six others, charged with the murder",20045_1.txt
of young Martin. The prisoners,20045_1.txt
were taken out of town and shot,20045_1.txt
to death. The jailer was forced,20045_1.txt
the The,20045_1.txt
to accompany lynchers.,20045_1.txt
whole thing was conducted in a very,20045_1.txt
"manner, the citizens of the town",20045_1.txt
skillful not knowing any thing about it.,20045_1.txt
"MARIANNA Ark,., Oct. 5.- After scour",20046_0.txt
The Negro Lynching Story Denied.,20046_0.txt
ing the woods for a distance of about,20046_0.txt
forty- five miles in search of the riotous,20046_0.txt
"cotton pickers, Sheriff Berrick and",20046_0.txt
posse have returned here. They brought,20046_0.txt
with them three negroes. There was no,20046_0.txt
truth in the reports sent out from,20046_0.txt
Helena that nine men had been taken,20046_0.txt
from the sheriff and lynched. So far as,20046_0.txt
"known Ed Peyton, who was shot by the",20046_0.txt
"officers Tuesday, and Len Patterson",20046_0.txt
who was taken from Deputy Mills and,20046_0.txt
"Wednesday night, were the",20046_0.txt
only ones killed. Everything is now,20046_0.txt
quiet at the scene of rioting and,20046_0.txt
picking is going on steadily. cotton,20046_0.txt
"A mob lynched Frank Huges,",20048_0.txt
"rgetown, Ky., murderer.",20048_0.txt
Campbell and Huntington won,20048_0.txt
double tennis championship. the,20048_0.txt
"Charlie Mullingar, colored, killed Ike",20048_1.txt
"Frauenthal, a Conway Park'",20048_1.txt
and will be lynched if caught. merchant,20048_1.txt
LYNCHERS BALKED.,20049_0.txt
Indianapolis Jail in Danger of,20049_0.txt
Storming.,20049_0.txt
"INDIANAPOLIS, Ind., Nov. 30.- The",20049_0.txt
"county jail, situated in the very center",20049_0.txt
"of the city, was surrounded by a mob",20049_0.txt
of 300 infuriated people shortly be,20049_0.txt
"fore midnight tonight, thirsting",20049_0.txt
for the blood of Charles Birsow.,20049_0.txt
"an all- round criminal, and his latest",20049_0.txt
crime was an outrageous assault on a,20049_0.txt
little girl living in the northeastern part,20049_0.txt
of the city. A few men gathered in the,20049_0.txt
rear of a saloon in the same portion of,20049_0.txt
"the city, and this was soon added",20049_0.txt
to. A descent was made upon the jail,20049_0.txt
"by fifty sturdy fellows, and in the march",20049_0.txt
"a force of 200 men joined in. The jail,",20049_0.txt
"a flimsy old structure, was easily entered",20049_0.txt
", but the mob got no further than",20049_0.txt
the strong doors in the office.,20049_0.txt
At one time they were upon the point,20049_0.txt
of going into the blows of sledge hamn,20049_0.txt
"mers and plying of crowbars, but the",20049_0.txt
sheriff and a posse of officers cleared,20049_0.txt
the room by a hard effort. Once,20049_0.txt
dispersed the backbone of the gang,20049_0.txt
weakened and from then on only cries,20049_0.txt
"of,"" We want the brute, lynch him,""",20049_0.txt
"and"" Give him to us,"" etc. The office",20049_0.txt
"again filled, but there was no further",20049_0.txt
attempt at breaking into the body,20049_0.txt
of the jail. Twenty minutes after the,20049_0.txt
first attempt the jail was surrounded by,20049_0.txt
officers. The ringleaders held another,20049_0.txt
meeting within two squares of the,20049_0.txt
a few minutes later. jail,20049_0.txt
LYNCH LAW IN BAKU.,20050_0.txt
"The Mob Meant Business, but Falled",20050_0.txt
String Up the Thief.,20050_0.txt
"ST. PETERSBURG, Dec. 20.- A despatch from",20050_0.txt
Baku. on the west coast of the Caspian Sea.,20050_0.txt
"says that a riot occurred there, which had its",20050_0.txt
origin in the attempts of a mob to lynch&,20050_0.txt
"thief, who had been caught in the act of robbing",20050_0.txt
a bazaar. The mob got possession of the,20050_0.txt
"thief, and would undoubtedly, have carried",20050_0.txt
their intentions to lynch him into effect had,20050_0.txt
not the police charged them. The mob for a,20050_0.txt
"time held fast to their prisoner, and the affair",20050_0.txt
developed into a general fight.,20050_0.txt
The prisoner was finally rescued by the police,20050_0.txt
". The crowd, however, had rapily gained",20050_0.txt
"accessions to their ranks, and in a short time",20050_0.txt
they turned their attention from the original,20050_0.txt
cause of the trouble and.devoted themselves,20050_0.txt
to sacking the shops of the city. The police,20050_0.txt
were absolutely powerless to prevent these,20050_0.txt
"outrages, and it was found necessary to call",20050_0.txt
out the Cossack troops. The soldiers made,20050_0.txt
short work of the rioters. They charged upon,20050_0.txt
"the latter, heedless of consequences, and a",20050_0.txt
"large number in the crowd were injured, some",20050_0.txt
of them quite seriously.,20050_0.txt
Order was restored a very short time after,20050_0.txt
the Cossacks took a hand in in tho affair.,20050_0.txt
A KANSAS mob got after a negro the,20051_0.txt
other day and would have lynched him,20051_0.txt
if the officers had not protected him. It,20051_0.txt
is only two or three weeks since a Mas,20051_0.txt
sachusetts mob hanged a negro. Slowlying,20051_0.txt
but surely the Democracy is,20051_0.txt
ground. gaining,20051_0.txt
Forge May Result in Serious Trouble ..,20052_0.txt
Lynching of Three Negroes at Clifton,20052_0.txt
"FORGE, Va., Oct. 20.- The",20052_0.txt
lynching of the three negroes Saturday,20052_0.txt
night has caused the greatest excitement,20052_0.txt
here. Armed negroes assembled,20052_0.txt
in the streets and made threats of retaliation,20052_0.txt
. So demonstrative were the,20052_0.txt
blacks for revenge that the mayor telegraphed,20052_0.txt
to the governor for assistance.,20052_0.txt
The white population organized and stationed,20052_0.txt
men at different points where it,20052_0.txt
was thought attacks would be made. If,20052_0.txt
the negroes attempt an attack on the,20052_0.txt
town a most bloody conflict will ensue.,20052_0.txt
The entire town is in arms. It was,20052_0.txt
stated that the governor had ordered out,20052_0.txt
the Monticello guards to protect the,20052_0.txt
town. The negroes are massed in large,20052_0.txt
numbers in their own section of the,20052_0.txt
town. Many are under the influence of,20052_0.txt
liquor and making boisterous,20052_0.txt
straiions. demon,20052_0.txt
The Leaders Arrested.,20053_0.txt
"OMAJA, Neb., Oct. 10.- Seven members",20053_0.txt
of the moh which lynched the negro,20053_0.txt
"rapist last night have been arrested,",20053_0.txt
charged with murder in the first degree.,20053_0.txt
County Attorney Mahoney refused to allow,20053_0.txt
"the prisoners bail, and by 7 P. M. a",20053_0.txt
"large crowd surrounded the county jail,",20053_0.txt
and threatened that if the prisoners were,20053_0.txt
not given their liberty the jail would be,20053_0.txt
attacked and the men liberated. The,20053_0.txt
"men under arrest are Ed. Neuchaefer,",20053_0.txt
"Patrick O'Herne, John Fritz, R. G.",20053_0.txt
"Bloom, H. H. Bradies, Ed. Fitzgerald",20053_0.txt
and John O'Monoghue.,20053_0.txt
When the moo gathered in front of,20053_0.txt
"the jail, Jailer Harrigan appeared and",20053_0.txt
announced that none of the men wanted,20053_0.txt
"were there, offering to escort a committee",20053_0.txt
of the building,20053_0.txt
ten through The crowd,20053_0.txt
.,20053_0.txt
"accepted the proposition, and the committee",20053_0.txt
reported the men gone. Five of,20053_0.txt
"prisoners had been released on bail,",20053_0.txt
and e the other two taken to Papillion.,20053_0.txt
"Day had fled to the woods, but was",20053_1.txt
captured next morning by the constable.,20053_1.txt
"A mob gathered to lynch Day, but the",20053_1.txt
Constable took his prisoner over the river,20053_1.txt
into Clarke county and brought him by,20053_1.txt
"a circuitous route to Kalama, where he",20053_1.txt
is now lodged in jail. Great indignation,20053_1.txt
"prevails throughout that section, and it",20053_1.txt
"is feared that Day will be lynched,",20053_1.txt
"Day's son, who had caused the difficulty",20053_1.txt
", remarked when he heard that his",20053_1.txt
"father had killed Beebe;"" Oh, that's",20053_1.txt
nothing. It the first time pap has,20053_1.txt
"done the like isn't.""",20053_1.txt
A NEGRO LYNCHED.,20054_0.txt
He Had Clubbed a Man Insensible and,20054_0.txt
Robbed His Store.,20054_0.txt
"VICKSBURG, MISS., July 8.- A suspicious",20054_0.txt
looking negro hanging about town,20054_0.txt
the last few days entered the,20054_0.txt
store of an old man named Whit,20054_0.txt
"aker, at Whitaker station, Wilkinson",20054_0.txt
"county, yesterday morning, clubbed the old",20054_0.txt
"man with a shovel, robbed him and took to",20054_0.txt
flight. Whitaker's servant returned at this,20054_0.txt
"moment, and, seeing his master on the floor",20054_0.txt
"unconscious, pursued the assassin, who was",20054_0.txt
soon captured and lynched by citizens,20054_0.txt
Whitaker cannot recover..,20054_0.txt
"Lynchpd, Negro A Explodes,",20055_0.txt
"Gone Away With His Aunt,",20055_0.txt
"Foreign State News, etc.,",20055_0.txt
etc. and,20055_0.txt
A NEGRO CAPTURED AND LYNCHED.,20055_1.txt
"MACON, Ga., Oct. 16.- Samuel",20055_1.txt
"Wright, colored, was lynched on",20055_1.txt
"the public road, near Helena, early",20055_1.txt
"yesterday morning, near the house",20055_1.txt
Mrs. Beck and her two,20055_1.txt
where,20055_1.txt
daughters live. One of the girls,20055_1.txt
went away on a visit. About mid,20055_1.txt
night Samuel Wright broke into,20055_1.txt
"the house, knocked Mrs. Beck in",20055_1.txt
"sensible, and a desperate struggle",20055_1.txt
"with Miss after Ada Beck, in which",20055_1.txt
A Ravisher Lynched.,20056_0.txt
"BERLIN, TEX., Jan. 1.- Mrs. Fisher,",20056_0.txt
"daughter of County Treasurer Miller, living",20056_0.txt
"near Lang station, Falls county, was",20056_0.txt
brutally assaulted last night and left for,20056_0.txt
"dead. Her assailant was a young negro,",20056_0.txt
whose object was robbery. A posse of 200,20056_0.txt
"captured the negro, who, confessing",20056_0.txt
"citizens to the assault, was hanged to a tree.",20056_0.txt
DANGLING FROM A TELEGRAPH POLE.,20057_0.txt
Lynching of a Colored Brute in North,20057_0.txt
Carolina.,20057_0.txt
"WILMINGTON, N. C., Sept. 7.- Saturday",20057_0.txt
"afternoon last near Gasland, a station on the",20057_0.txt
"Cape Fear& Yadkin Valley railroad, a negro",20057_0.txt
"man assaulted Mrs. W. B. Peterson, a middle",20057_0.txt
"aged white lady, while she was on her",20057_0.txt
way to her son's home. The negro knocked,20057_0.txt
"her down, but her shrieks for help frightened",20057_0.txt
him off. The man was arrested Satur,20057_0.txt
"day evening, identified by his victim and",20057_0.txt
confessed the crime. He was kept at Par,20057_0.txt
"kersburg under guard of two men, the intention",20057_0.txt
"being to send him to jail at Clinton, the",20057_0.txt
"county seat, on Monday, but Sunday night",20057_0.txt
about fifty masked men took him from the,20057_0.txt
"guards, carried him to the place where the",20057_0.txt
assault was committed and hanged him to a,20057_0.txt
telephone pole alongside the railroad. The,20057_0.txt
"negro gave his name as McBest, and said he",20057_0.txt
been discharged from the penitentiary,20057_0.txt
had about ten days ago.,20057_0.txt
"8 of last year. Carl Etherington, an",20058_0.txt
"Anti- Saloon league detective, confined",20058_0.txt
in the jail for shooting a saloon keep,20058_0.txt
"in a raid, was taken from the jail",20058_0.txt
er and lynched. Other lynchings in,20058_0.txt
"the state occurred at Kenton, April",20058_0.txt
"10 1891, and at Millersburg on April",20058_0.txt
"2,, 1892. At Urbana a battle was",20058_0.txt
which two citizens were killed,20058_0.txt
nine were wounded when a mob took,20058_0.txt
"Mitchell, a negro, from the",20058_0.txt
jail Charles and hanged him. At Springfield,20058_0.txt
"on March 7, 1904, Richard Dixon, a",20058_0.txt
was taken from the jail and rid,20058_0.txt
negro dled with bullets by a mob.,20058_0.txt
"county Ripley In 1897. September, in",20058_0.txt
Indiana had a lynching of five men,20058_0.txt
"Evans- An 1900. December, in port",20058_0.txt
Two negroes were hanged at Rock-,20058_0.txt
port in,20058_0.txt
"ville mob killed a negro on July 6,",20058_0.txt
"1903, after a struggle with the state",20058_0.txt
militia in which nine white men were,20058_0.txt
"killed.,",20058_0.txt
attempt to,20058_0.txt
same there an,20058_0.txt
town was,20058_0.txt
/,20058_0.txt
"a negro purse snatcher, but the",20058_0.txt
lynch mob was driven back by the sheriff.,20058_0.txt
"town, shooting several. In Cairo two",20058_0.txt
were lynched on the night of,20058_0.txt
"negroes Nov. 11, 1909. One of them was tak",20058_0.txt
"tempting robbery. On April 26, 1903.",20058_0.txt
"in Illinois, a mob hanged an unidentified",20058_0.txt
negro boy for an attack on a,20058_0.txt
ten- year- old girl and then turned,20058_0.txt
against bridge workers near the,20058_0.txt
"town, shooting negro several. In Cairo two",20058_0.txt
"Aug. 19, 1897, a tramp was killed by a",20058_0.txt
"of farmers in Cook county, Ill.,",20058_0.txt
for crowd an attack on a woman while at-,20058_0.txt
Delaware furnishes another instance.,20058_0.txt
At Wilmington a mob burned a negro,20058_0.txt
"at the stake on June 22, 1903, for the",20058_0.txt
murder the seventeen- year- old,20058_0.txt
daughter of of a minister.,20058_0.txt
where the latest,20058_0.txt
"Pennsylvania,",20058_0.txt
"lynching has occurred, had one other",20058_0.txt
"similar act by a mob. On March 15,",20058_0.txt
"1894, at Stroudsburg, a negro of the",20058_0.txt
of Richard Puryear was hanged,20058_0.txt
name,20058_0.txt
for the of a white man after,20058_0.txt
he had escaped murder from jail.,20058_0.txt
that period. This was at Port Jervis,20058_0.txt
"on June 2, 1892, when a negro was",20058_0.txt
hanged by a mob an attack on a,20058_0.txt
has had for one lynching as,20058_0.txt
"the recalls recently, Pa Coatesville,.",20058_0.txt
The burning of a negro by a mob at in,20058_0.txt
When a negro's home is invaded or,20059_0.txt
mobs come among negroes for,20059_0.txt
"ing, as they did in Springfield lynch-, I.,",20059_0.txt
""" The burning to death of Zacha",20059_0.txt
riah Walker happened in the state of,20059_0.txt
"Pennsylvania, which is better organ",20059_0.txt
than any state in the union for,20059_0.txt
ized dealing with mobs. It happened in the,20059_0.txt
( By Associated Press.),20060_0.txt
"Memphis, Tenn., Dec. 6 .-- Two ne",20060_0.txt
groes and a young negress were,20060_0.txt
burned to death by a mob of white,20060_0.txt
land tenants who objected to,20060_0.txt
"neighbors at Savannah, Tenn. negro Race",20060_0.txt
Negro Lynched at Valiant.,20060_1.txt
( By Associated Press.),20060_1.txt
"Idabel, Okla., Dec. 6.- An unknown",20060_1.txt
"young negro, who refused to give his",20060_1.txt
"name, was lynched by a mob of white",20060_1.txt
"men at Valiant, who took him",20060_1.txt
"the jail where he had been put, charg from.",20060_1.txt
Mob Hangs Prisoner,20062_0.txt
"HATTIESBURG, Mich., July 23",20062_0.txt
"Casey Jones, white, recently convicted",20062_0.txt
of the murder of Mrs. J. S. Mos,20062_0.txt
"ley, and sentenced to be hanged July",20062_0.txt
18 but whose case was pending on,20062_0.txt
"appeal, was taken to the county jail",20062_0.txt
by a mob and hanged in the court,20062_0.txt
yard this morning.,20062_0.txt
m house M,20062_0.txt
Negro Lynched Near Brandon.,20063_0.txt
"Brandon, Miss., April 4- Sandy",20063_0.txt
"Thompson, negro, who shot and kill-",20063_0.txt
"ed B. E. Dobson, a planter near here",20063_0.txt
"Friday afternoon, was lynched near",20063_0.txt
Langford some time during the night.,20063_0.txt
His body was found swinging,20063_0.txt
from the limb of a tree today.,20063_0.txt
"Shreveport, La., Dec. 1.- In the",20064_0.txt
"presence of a crowd of about 1,200",20064_0.txt
"persons, composed of whites and ne-",20064_0.txt
"groes, Phil Davis, Walter Carter and",20064_0.txt
"Clint Thomas, all negroes, were lynched",20064_0.txt
yesterday afternoon about 1,20064_0.txt
o'clock within a short distance of,20064_0.txt
"Belcher, which 20 miles from",20064_0.txt
Shreveport. The is men were executed,20064_0.txt
", Ala., a vein of galena ore only verbal",20066_0.txt
""" In the",20066_0.txt
silver in very large quan popish,20066_0.txt
as' monastic monastic,20066_0.txt
HENRY JOHNSON( colored) was lynched,20067_0.txt
"near Pickens, S. C., for a criminal as",20067_0.txt
"sault upon Mrs. Thomas Walters, a",20067_0.txt
white woman.,20067_0.txt
It is impossible to draw the line at the,20068_0.txt
"point where craziness and"" cussedness""",20068_0.txt
"met in that desperate outlaw, Bob Sims.",20068_0.txt
lynched in Alabama. A thrill of horror,20068_0.txt
ran through the whole country,20068_0.txt
as the story was told of how Sims,20068_0.txt
"and his brother and son, his most",20068_0.txt
"faithful henchmen, and finally even his",20068_0.txt
the,20068_0.txt
were dealt with in,20068_0.txt
"daughters,",20068_0.txt
"method of backwoods justice, making",20068_0.txt
seven persons who were lynched. The,20068_0.txt
south claims to be chivalrous to women,20068_0.txt
beyond any section of country in Chris,20068_0.txt
"tendom, yet such a thing as the hanging",20068_0.txt
of a woman by lynch law could scarcely,20068_0.txt
have happened in the rorth under,20068_0.txt
circumstances. any,20068_0.txt
"When, however, the full story of the",20068_0.txt
"Simsite outrages comes to be told, while",20068_0.txt
"no one can justify lynch law, yet one",20068_0.txt
wonders how his fellow citizens kept,20068_0.txt
their hands off him so long. We see too,20068_0.txt
unmistakably the gradual growth of,20068_0.txt
terrorism. If Bob Sims had been arrested,20068_0.txt
and sent to the penitentiary early,20068_0.txt
in his career and his illegal whisky making,20068_0.txt
"squelched in the beginning, there",20068_0.txt
would have been no awful lynching horror,20068_0.txt
later. But this was not done. It,20068_0.txt
looks as if all his fellow citizens and the,20068_0.txt
whole United States government,20068_0.txt
afraid of Bob Sims. were,20068_0.txt
DESPERATE MOB,20069_0.txt
LYNCHES NEGRO,20069_0.txt
( Associated Press Cable.),20069_0.txt
"CORDELE, Ga., Jan. 30.- Following",20069_0.txt
the lynching of a negro by a desperate,20069_0.txt
"mob, troops have been rushed to",20069_0.txt
prevent further trouble. here,20069_0.txt
-Indictments have been served on a,20072_0.txt
number of the leading citizens of Mid,20072_0.txt
"dlesboro, who are charged by the grand",20072_0.txt
with the lynching of Frank Rassi,20072_0.txt
jury mus in July last. Labor societies are re,20072_0.txt
Ku Kluxers Foiled.,20073_0.txt
"LOUISVILLE, Nov. 3.- Last night a mob",20073_0.txt
"collected about the jail in Jeffersonville,",20073_0.txt
"Ind., with the intention of lynching a negro",20073_0.txt
"named John Washington, who had attempted",20073_0.txt
"a rape on a little white girl, whose father",20073_0.txt
died from the excitement produced by the,20073_0.txt
outrage. The prisoner was slipped out the,20073_0.txt
"backway, and conveyed to the State prison,",20073_0.txt
learning which the mob dispersed. This,20073_0.txt
morning prisoner was taken to the jail,20073_0.txt
"at Charlestown the, Ind.",20073_0.txt
The Courier- Journal affects to believe,20074_0.txt
"that the mob which lynched Meara, in",20074_0.txt
"Illinois, for roasting his little son to",20074_0.txt
"death on a hot stove, was a Ku- Klux",20074_0.txt
"gang, and ought to be prosecuted by the",20074_0.txt
government. There may be something,20074_0.txt
about Kentucky whisky which befuddles,20074_0.txt
"the editorial reason, or there may be a",20074_0.txt
constitutional weakness in some men,20074_0.txt
"which makes them Democrats, and we",20074_0.txt
"rather think there is, otherwise it is impossible",20074_0.txt
to account for the very big streak,20074_0.txt
of stupidity that runs through the fatness,20074_0.txt
of the Courier- Journal in general,20074_0.txt
paper ability. news,20074_0.txt
ing the cases of the white men charged,20075_0.txt
with storming the county jail,20075_0.txt
when an effort was made to lynch a,20075_0.txt
"Negro by the name of Cooksey Dallas,",20075_0.txt
were secured from one hundred,20075_0.txt
fifty challenges. and,20075_0.txt
"Tampla, Fla., April 28.- By unex",20075_1.txt
as deputies,20075_1.txt
pectedly swearing the,20075_1.txt
members of a mob which surrounded,20075_1.txt
him he was,20075_1.txt
"Collins, Negro, charged with attempt-",20075_1.txt
six white women,20075_1.txt
"ed assault on, to",20075_1.txt
jail at Bartow. Sheriff John Logan,20075_1.txt
prevented the lynching of the,20075_1.txt
er. Collins was arrested at Lakeland prison-,20075_1.txt
"Meridian, Miss., April 28.- The identity",20075_2.txt
of the men who forced Constable,20075_2.txt
Fuck Null to give up his Colored,20075_2.txt
"prisoner, George Marshall, last Thurs-",20075_2.txt
"day afternoon, after which they lynched",20075_2.txt
"the latter, riddling his body with",20075_2.txt
"bullets, may never be known",20075_2.txt
of the heavy masks worn by because them.,20075_2.txt
"LITTLE ROCK, Ark., March 15.",20076_0.txt
"Browning Tuggle, 28, negro, was",20076_0.txt
"lynched by a mob at Hope, Ark ..",20076_0.txt
early tonight for an alleged assault,20076_0.txt
upon a middle aged white woman,20076_0.txt
"Hattiesville, Ark. of",20076_0.txt
""" society."""" Following the murder of",20077_0.txt
the chief of police in New,20077_0.txt
"and the lynching of his murderers Orleans,",20077_0.txt
"McCormick, S. D., June 19.",20080_0.txt
"Herbert Quarrels, a negro, charged",20080_0.txt
with attacking a white woman of,20080_0.txt
"this county, was lynched here Sun",20080_0.txt
day afternoon. The negro was,20080_0.txt
captured by a posse of citizens,20080_0.txt
"and, following identification by the",20080_0.txt
"victim, was forced to climb a tree,",20080_0.txt
where he was riddled with bullets,20080_0.txt
Two thousand.,20080_0.txt
An unidentified negro was lynched,20081_0.txt
Negro Murderer Lynched.,20082_0.txt
"Versailles, Ky.-",20082_0.txt
Richard James,20082_0.txt
"negro, convicted of the murder of B.",20082_0.txt
"T. Rogers and Homer Nave, at Mid",20082_0.txt
