value,filename
A man connected with having been,88775_0.txt
connected with the assault which,88775_0.txt
cause dthe lynching of a negro,88775_0.txt
terday is being held in jail. yes-,88775_0.txt
Four Negroes,88776_0.txt
Are Lynched,88776_0.txt
"NEW ORLEANS, La., Oct. 28.-",88776_0.txt
News reached here today of the,88776_0.txt
lynching of four negroes in Kemper,88776_0.txt
"County, Mississippi. The men were",88776_0.txt
implicated in the murder of a white,88776_0.txt
man They were run down by a,88776_0.txt
posse. and hung to the nearest tree.,88776_0.txt
deaths resulting in the race rioting have been five- three whites shot,88777_0.txt
by the soldiers and two negroes lynched.,88777_0.txt
"SPRINGFIELD, Ill., Aug. 15.- The lynching of a second negro by",88777_0.txt
the white mob here occurred this afternoon within two blocks of the State,88777_0.txt
Capitol and more militia have been ordered out to preserve order. The,88777_0.txt
"first lynching took place this morning, after which the troops engaged",88777_0.txt
"the white rioters, firing into the mob. Two whites were killed and several",88777_0.txt
"others were wounded, one of the latter dying later.",88777_0.txt
"Eugene W. Chapin of Chicago, the prominent temperance advocate",88777_0.txt
"and the Prohibitionist candidate for President, who attempted to reason,",88777_0.txt
Lynching in Tennessee.,88778_0.txt
"Chattanooga( Tenn.), January",88778_0.txt
"18 .-- At Lynchburg, the county",88778_0.txt
"seat of Moore county, a mob lynch",88778_0.txt
"ek John Toney and Jim Newman,",88778_0.txt
"both colored, early this morning.",88778_0.txt
The negroes were charged with,88778_0.txt
numerous robberies in the neighborhood,88778_0.txt
. Both were sentenced to,88778_0.txt
the penitentiary for two years for,88778_0.txt
"robbery, but were pardoned by",88778_0.txt
the Governor.,88778_0.txt
Returning to,88778_0.txt
"Lynchburg, they inaugurated a",88778_0.txt
reign of terror by holding up people,88778_0.txt
and entering and robbing,88778_0.txt
farmhouses. Monday night they,88778_0.txt
entered the house of an elderly,88778_0.txt
"white woman, beat her to insensibility",88778_0.txt
and carried off all,88778_0.txt
money in the house. the,88778_0.txt
"fort.""",88779_0.txt
THE TENNESSEE LYNCHING.,88779_0.txt
"MEMPHIS, Tenn., Sept. 9 .-- The",88779_0.txt
whole plot of the lynching of six alleged,88779_0.txt
negro incendiaries near Mil-,88779_0.txt
lington on the night of August 31,88779_0.txt
"has been laid bare, and before many",88779_0.txt
hours every man implicated in the,88779_0.txt
conspiracy will be in jail. Robert,88779_0.txt
", McCarver, son of J. A. McCarver,",88779_0.txt
"sheriff of Shelby county, is the man",88779_0.txt
who exposed the conspirators. He,88779_0.txt
was before the grand jury last night,88779_0.txt
and told the whole story. In his,88779_0.txt
testimony he said he was invited to,88779_0.txt
participate in the lynching by H. N.,88779_0.txt
"Smith, one of the men now in the",88779_0.txt
"country jail, under indictment for",88779_0.txt
complicity in the lynching.,88779_0.txt
Young MeCarver declined to join,88779_0.txt
the mob and the day after the lynch-,88779_0.txt
", ing disclosed the details of the plot",88779_0.txt
to Joseph Thiers and Hoffman. It,88779_0.txt
was through these men that the,88779_0.txt
grand jury obtained the first information,88779_0.txt
about the conspiracy and,88779_0.txt
the importance of testi-,88779_0.txt
. Criminal Court Judge McCarver's Cooper to-,88779_0.txt
HAWAIIAN BANDMAN,88780_0.txt
COMMITS MURDER,88780_0.txt
"James Brown, a member of the defunct",88780_0.txt
"Royal Hawaiian Band, lately",88780_0.txt
murdered his stepdaughter in Independence,88780_0.txt
", Missouri. After the band came",88780_0.txt
"to grief, through the desertion of its",88780_0.txt
"leader, on the American tour it was",88780_0.txt
"making in 1893, Brown married a ne-",88780_0.txt
gress and settled down in Missouri.,88780_0.txt
Her daughter of fourteen years was,88780_0.txt
"the victim of his crime, which he confessed",88780_0.txt
after being apprehended. The,88780_0.txt
had to protect him from,88780_0.txt
authorities threatened lynching by the negroes.,88780_0.txt
COMMERCE SAYS,88781_0.txt
TREATED BADLY,88781_0.txt
Complains That Hawaii Publicity,88781_0.txt
Man is Not Allowed,88781_0.txt
to Board Ships,88781_0.txt
NORTON SAYS MATTER,88781_0.txt
IN ABEYANCE STILL,88781_0.txt
Big Islanders Object to Their,88781_0.txt
Representative Being Classed,88781_0.txt
as a Hotel Runner,88781_0.txt
""" Boarding steamers is a matter of",88781_0.txt
"privilege as I understand it,"" said L.",88781_0.txt
"W. de Vis- Norton, Honolulu representative",88781_0.txt
of the Hawaii Publicity Commission,88781_0.txt
", today when asked regarding the",88781_0.txt
controversy between the Hawaii Publicity,88781_0.txt
Commission and Malcolm Frank-,88781_0.txt
ling collector of customs.,88781_0.txt
""" appears that no one is allowed",88781_0.txt
on incoming vessels until the custom,88781_0.txt
"lines are removed, excepting newspaper",88781_0.txt
men and representatives of the,88781_0.txt
Hawaii Promotion Committee. The,88781_0.txt
Hawaii Publicity Commission when it,88781_0.txt
applied for the privilege stated that,88781_0.txt
it carried out exactly the same kind,88781_0.txt
business as the Hawaii Promotion,88781_0.txt
of Committee.,88781_0.txt
GRANDMOTHER LEADS,88782_0.txt
MOB OF WOMEN WHO,88782_0.txt
TRY TO LYNCH NEGRO,88782_0.txt
"AMITE CITY, La- White women,",88782_0.txt
"members of prominent families, led",88782_0.txt
"by a white- haired grandmother, were",88782_0.txt
in a mob which attempted to lynch,88782_0.txt
"Joe Rout, a negro charged with the",88782_0.txt
"murder of Simeon Bennett, a planter.",88782_0.txt
Officers and guards placed about the,88782_0.txt
jail where Rout is confined prevented,88782_0.txt
the mob from entering.,88782_0.txt
""" Cowards, cowards,"" shrieked the",88782_0.txt
"women when the men in the mob,",88782_0.txt
awed by the of officers' weapons,88782_0.txt
", turned to display leave,",88782_0.txt
"Gladden, a seaman, was washed mob today attempted to lynch a local",88783_0.txt
Attempted to Lynch Correspondent for,88783_0.txt
Vienna Paper Attack Many,88783_0.txt
Austrian and Residents.,88783_0.txt
MOB LOSES PRISONERS.,88784_0.txt
"Three Negroes Captured at Homestead,",88784_0.txt
"Pa., Narrowly Escape Lynching.",88784_0.txt
"Pittsburg, Pa., Sept. 8.- Prompt action",88784_0.txt
by the police authorities prevented,88784_0.txt
a probable lynching at Homestead.,88784_0.txt
Early Sunday morning four negroes,88784_0.txt
broke into the residence of William,88784_0.txt
"Marsh, a prominent picture dealer of",88784_0.txt
"Homestead, for the purpose of robbery",88784_0.txt
. They entered the sleeping,88784_0.txt
apartment of Mr. Marsh's three daughters,88784_0.txt
", and upon discovery they fled.",88784_0.txt
"One of them, Isaac Mills, jumped from",88784_0.txt
the second story window and was so,88784_0.txt
badly hurt that he will probably die.,88784_0.txt
The others were arrested soon after,88784_0.txt
and placed in the lockup. The feeling,88784_0.txt
against the negroes was intense,88784_0.txt
and a crowd of above 300 had planned,88784_0.txt
"to lynch them, but the police officials",88784_0.txt
smuggled them out of town and,88784_0.txt
them safely in jail in this city. lodged,88784_0.txt
time afterward their feet were in the,88784_1.txt
water of the creek.,88784_1.txt
Jailer Waddell and Guard Hopps,88784_1.txt
were so much excited over their experience,88784_1.txt
that they could give little de-,88784_1.txt
"scription of the mob, saying that they",88784_1.txt
were big men and all wore black,88784_1.txt
masks. They managed to get word to,88784_1.txt
the sheriff soon after the prisoners,88784_1.txt
"were carried away, and when the",88784_1.txt
sheriff and posse found the bodies at,88784_1.txt
"the bridge they were still warm, but",88784_1.txt
both were dead.,88784_1.txt
The best people of Glencoe and this,88784_1.txt
county are loud in their denunciation,88784_1.txt
of the lynching and propose to see,88784_1.txt
what can be done to discover who constitute,88784_1.txt
the mob.,88784_1.txt
Sheriff Rogers was killed by Mus-,88784_1.txt
grove and Cinqmars five miles south of,88784_1.txt
"here, June 13. They were tramping",88784_1.txt
through this region. They quarreled,88784_1.txt
with a farmer and pounded him. A,88784_1.txt
warrant was issued for their arrest,88784_1.txt
and Sheriff Rogers went after them in,88784_1.txt
"person. He found them just at dusk,",88784_1.txt
and ordered them to throw up their,88784_1.txt
hands.,88784_1.txt
"Musgrove exclaimed,"" We don't have",88784_1.txt
"to,"" and began firing on the sheriff.",88784_1.txt
Before the latter could draw his revolver,88784_1.txt
he had been shot five times.,88784_1.txt
The murderers were captured next,88784_1.txt
day in a swamp by a posse of 500 men.,88784_1.txt
An attempt was made at the time to,88784_1.txt
"lynch them, but a company of the",88784_1.txt
state militia arrived at Glencoe from,88784_1.txt
St. Paul in the morning of June 15 and,88784_1.txt
prevented it. The prisoners were kept,88784_1.txt
in the St. Paul jail until the trial was,88784_1.txt
called the past week.,88784_1.txt
The men claimed to have come to,88784_1.txt
the northwest from Missouri and said,88784_1.txt
they were on their way to the,88784_1.txt
fields of North Dakota. harvest,88784_1.txt
NEWS OF THE WEEK,88785_0.txt
"A Cherryvale, Kansas, special says:",88785_0.txt
A German named Breckman has been,88785_0.txt
hurried to the Oswego jail from the,88785_0.txt
Bender settlement to prevent his being,88785_0.txt
lynched. Neighbors found his 18-,88785_0.txt
year- old daughter in the barn unconscious,88785_0.txt
". Her father, it is alleged,",88785_0.txt
"ruined her, and then beat her into",88785_0.txt
insensibility. Later in the day she,88785_0.txt
died. An angry mob tried to lynch,88785_0.txt
"Breckman, but the sheriff spirited",88785_0.txt
him away. Breckman was suspected,88785_0.txt
many years ago of being implicated,88785_0.txt
the Bender murders. in,88785_0.txt
OVERTHROW THE LAW,88786_0.txt
SUMMARY ACTION OF A TEN-,88786_0.txt
NESSEE MOB.,88786_0.txt
Two Negroes Duly Convicted and Se,88786_0.txt
"tenced, Lynched Fayetteville",88786_0.txt
-,88786_0.txt
at,88786_0.txt
Troops Unable Reach the Scene of,88786_0.txt
the Tragedy in to Time.,88786_0.txt
"In Dooly county, Georgia ,, Tony Sut-",88786_1.txt
"ton and his son, who killed an officer",88786_1.txt
"sent to arrest, were lynched.",88786_1.txt
A passenger them' ain ran into an open,88786_1.txt
"jail, from which they were taken.",88786_1.txt
At 7:30 o'clock at night Governor,88786_1.txt
Turney received a telegram from the,88786_1.txt
"sheriff, calling for troops. One hundred",88786_1.txt
of the state guard were speedily under,88786_1.txt
"arms and at the station, ready to leave",88786_1.txt
at 9 o'clock. At 8:15 a telephone message,88786_1.txt
was received saying that the jail,88786_1.txt
had stormed and the prisoners had,88786_1.txt
been been lynched.,88786_1.txt
NEGRO LYNCHED AT FRED-,88787_1.txt
"ERICK, MARYLAND.",88787_1.txt
Prison Doors Forced with Sledges and,88787_1.txt
Crowbars in Quick Order- The Victim,88787_1.txt
Identified the Assailant of Lillie,88787_1.txt
"Jones, a White as Woman.",88787_1.txt
The mob during the process of lynching,88787_1.txt
observed order; none were allowed,88787_1.txt
to fire at him except one.,88787_1.txt
A member of the mob made a brief,88787_1.txt
"speech, in which he said that they",88787_1.txt
were there with the unfortunate,88787_1.txt
"wretch, not in a spirit of malice, but",88787_1.txt
"to make an example of him, and teach",88787_1.txt
his race that they must let the women,88787_1.txt
of Frederick county alone.,88787_1.txt
The assault for which Goings suffered,88787_1.txt
death was a cruel and dastardly,88787_1.txt
one. Miss Jones has thirteen cuts and,88787_1.txt
stab wounds on her body where he,88787_1.txt
hacked at her with a knife and razor.,88787_1.txt
She says he asked her for something to,88787_1.txt
"eat, and, when she gave it to him,",88787_1.txt
said: he,88787_1.txt
""" I will give you a dollar."" She",88787_1.txt
screamed and ran fifty feet down the,88787_1.txt
"garden, where he overtook her, knocking",88787_1.txt
"her down, and cut her, also crushing",88787_1.txt
her nose.,88787_1.txt
The field in which the negro was,88787_1.txt
lynched is the same spot the negro,88787_1.txt
"gus was lynched on in November, 1887 Big-.",88787_1.txt
Lynched. Fiend Rape Negro,88788_0.txt
12.- John,88788_0.txt
"splen- ARCADIA, Fla., Aprii",88788_0.txt
"cleanses Smith, negro who iate yesterday",88788_0.txt
coplex criminally the assaults Miss Mary E.,88788_0.txt
"Wing, two mile from this city, by",88788_0.txt
"dragging her from a buggy, was captured",88788_0.txt
early this morning and,88788_0.txt
lynched here.,88788_0.txt
"FRANKFORT, Ky., June 3.- Within",88789_0.txt
sight and sound of the governor's,88789_0.txt
"mansion, John Maxie, a negro at-",88789_0.txt
"tache of Howe's circus, after escaping",88789_0.txt
"death from the hands of his own race,",88789_0.txt
was later taken from jail this morning,88789_0.txt
by a white mob and lynched from the,88789_0.txt
the Kentucky river,88789_0.txt
bridge,88789_0.txt
over.,88789_0.txt
Maxie was discovered by Bert C. Bower,88789_0.txt
", superintendent of the laborers with",88789_0.txt
"the show, in the act of ripping the",88789_0.txt
canvas. When ordered to desist he,88789_0.txt
turned on Bower and shot him. A,88789_0.txt
mob of colored laborers from the circus,88789_0.txt
attacked Maxie and endeavored,88789_0.txt
"to lynch him, when local officials succeeded",88789_0.txt
"in getting him away, and placing",88789_0.txt
him in jail. At 1:30 this morning,88789_0.txt
mob of masked white men surround-,88789_0.txt
a,88789_0.txt
ed the jail and took the negro from,88789_0.txt
"jailer and escorted him to the bridge,",88789_0.txt
where he was hanged to an electric,88789_0.txt
light pole his body riddled with,88789_0.txt
bullets. and,88789_0.txt
WANTED TO LYNCH HIM.,88790_0.txt
Murderer Burlington.,88790_0.txt
A Blood- Thirsty Mob Forms to Lynch a,88790_0.txt
"BURLINGTON, Feb. 11.- A mob gath-",88790_0.txt
ered here for the purpose of lynching,88790_0.txt
"A. B. Storms, murderer of Mrs. Rath-",88790_0.txt
burn and her daughter. The authorities,88790_0.txt
learned of their intentions and,88790_0.txt
quietly removed Storms from the jail,88790_0.txt
to a private house and later conveyed,88790_0.txt
"him to Mediapolis, where a train was",88790_0.txt
taken for Anamosa. The mob scoured,88790_0.txt
"the town for Storms, who had left the",88790_0.txt
jail twenty minutes when the,88790_0.txt
would but- be lynchers arrived.,88790_0.txt
The jokes that are passed upon the,88790_1.txt
"case of Mr. Durrant, murderer of two",88790_1.txt
"girls, are not funny. They remind us",88790_1.txt
"that the greater the villainy, the more",88790_1.txt
the safety of its perpetrator; and that,88790_1.txt
the power of a lawyer to break the law,88790_1.txt
in behalf of criminals and at the expense,88790_1.txt
of the taxpayer has become a,88790_1.txt
great crime and one that brings contempt,88790_1.txt
upon all law and all courts.,88790_1.txt
These things make riots and invite,88790_1.txt
7ee And what a world of sym-,88790_1.txt
lynchings.,88790_1.txt
"lo pathy for villainy, what criminal forgetfulness",88790_1.txt
"of the murdered, they in-",88790_1.txt
Mr evitably suggest.,88790_1.txt
The posses's quarry gripped a guard,88791_0.txt
"Henderson, wife of a prominent ranch- whelming majority for the,",88791_0.txt
"man of this section, came to the King George should create liberals enough rail, struggled to his feet and fled",88791_0.txt
lynch- the investigate here to,88791_1.txt
ing of Rodriguez has left. It is not,88791_1.txt
known what kind of a report it will,88791_1.txt
"make. So far as known, it did not",88791_1.txt
obtain the names of any of the men,88791_1.txt
the lynching.,88791_1.txt
who participated in,88791_1.txt
There is a large colony of Mexicans,88791_1.txt
"here, and they are not being disturbed.",88791_1.txt
burn,88791_1.txt
number of them helped to,88791_1.txt
Rodriguez A.,88791_1.txt
that she was the god-,88791_2.txt
Mob Ready to Lynch Him But dramatically,88791_2.txt
Was Officers Played Neat dess of Liberty.,88791_2.txt
A big crowd of people quickly surrounded,88792_0.txt
the cars and threatened the,88792_0.txt
non- union men on the Scoville avenue,88792_0.txt
"car. There were shouts of"" Lynch",88792_0.txt
"him,"""" Break his head,"" and the like.",88792_0.txt
The crowd became very threatening.,88792_0.txt
The police soon arrived. They struck,88792_0.txt
a number of people with their clubs,88792_0.txt
fore the crowd finally gave way. be-,88792_0.txt
Negro Murderer Lynched.,88792_1.txt
"Wilmot, Ark., July 24.- Chick Davis,",88792_1.txt
"the negro murderer of William Grin,",88792_1.txt
"a respected farmer, was lynched here.",88792_1.txt
He was overtaken in a cornfield and,88792_1.txt
snapped both barrels of his gun at,88792_1.txt
the pursuing party and was then,88792_1.txt
upon by them and killed instantly fired.,88792_1.txt
One Mob Wanted to Lynch Him and,88793_1.txt
Another One Did,88793_1.txt
and Not.,88793_1.txt
prevent are there to others were and the,88793_1.txt
Sharp. One mob wished to lynch him,88793_1.txt
trouble had no mobs rival The,88793_1.txt
the others were there to prevent,88793_1.txt
"Drainbridge, Oct. negro A 9.- mob has lynched rapist a negro.",88794_0.txt
Speedy Justice By Own Race.,88794_0.txt
"HATTIESBURG, Miss., May 26.",88795_0.txt
"Elisha Jones, a negro, threw himself",88795_0.txt
in front of a train while being pursued,88795_0.txt
by a mob and was killed. Jones shot,88795_0.txt
of,88795_0.txt
"his wife and became remorseful,",88795_0.txt
fered another negro 50 cents to shoot,88795_0.txt
"him The negro reused, but organized",88795_0.txt
a. mob to lynch Jones.,88795_0.txt
"Gordin Lewis, son of Capt. William",88796_1.txt
"Mitchell Lewis, gubernatorial candidate",88796_1.txt
"of Wisconsin, lies in a Racine,",88796_1.txt
"Wis., hospital with a fractured skull,",88796_1.txt
his condition being so serious that cablegrams,88796_1.txt
have been sent to Europe,88796_1.txt
advising the father to return at once.,88796_1.txt
The boy was sitting in an automobile,88796_1.txt
in which Umpire Eddinger of the W.-I.,88796_1.txt
league was being hurried away from,88796_1.txt
"a mob, which wanted to lynch tim.",88796_1.txt
When the rioters saw their prey getting,88796_1.txt
"away from them, bricks were",88796_1.txt
"urled and one of them, barely missing",88796_1.txt
"the umps, hit the boy in the head.",88796_1.txt
"Verily, an umpire's vocation is a dangerous",88796_1.txt
"one, and those who associate",88796_1.txt
"with him, take their lives in",88796_1.txt
hands. their,88796_1.txt
prison within two hours of the time,88797_0.txt
"his story, has written",88797_0.txt
told,88797_0.txt
a,88797_0.txt
he had,88797_0.txt
"letter to Attorney Emerson Ela,",88797_0.txt
asserting,88797_0.txt
the confession was forced,88797_0.txt
from him by the police who said a,88797_0.txt
"mob was forming, bent on lynching",88797_0.txt
. Johnson says that in reality he,88797_0.txt
him knows nothing of the crime.,88797_0.txt
Tonight it is said the danger of,88797_1.txt
lynching has passed. Mobs which,88797_1.txt
gathered during the day have dispersed,88797_1.txt
". The authorities, however, are",88797_1.txt
no chances and Wilson is un-,88797_1.txt
taking der heavy guard.,88797_1.txt
Morning This Lynched,88798_0.txt
"mob today lynched Charles Malpass,",88798_0.txt
"PINE BLUFFS, Ark., Sept. 27.- A",88798_0.txt
"CAIRO, Ill., Dec. 23.- Fred D. Nellis,",88799_0.txt
county treasurer of Alexander county,88799_0.txt
", was appointed by the county board",88799_0.txt
of commissioners as sheriff of Alex-,88799_0.txt
"ander county, to fill the vacancy",88799_0.txt
caused by the removal by Gov. De-,88799_0.txt
"neen of Frank E. Davis, from whom",88799_0.txt
the took two prisoners and lynched,88799_0.txt
them mob.,88799_0.txt
Mob Bent on Lynching Negro Could,88800_0.txt
Not Get Him Out of,88800_0.txt
Car Strong Express,88800_0.txt
the prison at Clarksburg.,88800_0.txt
State troops are reported on their,88800_0.txt
way from Clarksburg by special,88800_0.txt
to prevent a lynching. train,88800_0.txt
Senator Blair introduced a resolution,88802_0.txt
in the senate to investigate the lynchings,88802_0.txt
which have occurred in the United,88802_0.txt
States. The resolution was quickly referred,88802_0.txt
to a sifting committee and will,88802_0.txt
be pigeon- holed. The Democratic party,88802_0.txt
has no desire to investigate this question,88802_0.txt
because it is a Democratic method,88802_0.txt
"of dispensing, justice,",88802_0.txt
The colored citizens of West Virginia,88802_0.txt
lynched a white man recently. This,88802_0.txt
fact does not change our position. We,88802_0.txt
do not believe in lynch law no matter,88802_0.txt
who are the perpetrators or who are,88802_0.txt
the victims of mob. violence. We stand,88802_0.txt
for the proper enforcement of the law.,88802_0.txt
Lynch law is a dangerous thing and no,88802_0.txt
can tell what the outcome will be,88802_0.txt
man if it allowed to continue.,88802_0.txt
"CAIRO, Ill., Nov. 16.- A telephone",88803_0.txt
message from Governor Deneen to,88803_0.txt
Sheriff Davis assured him that he,88803_0.txt
would not be put out of office because,88803_0.txt
the mob lynched the two prisoners.,88803_0.txt
The governor declared the statute is,88803_0.txt
not mandatory requiring the governor,88803_0.txt
to remove a sheriff in a case of this,88803_0.txt
kind and that he was satisfied that the,88803_0.txt
had done all in his power to,88803_0.txt
prevent sheriff the lynching.,88803_0.txt
"NEW ALBANY, Ind., Nov. 16.- The",88803_1.txt
time of the arraignment of Tommy,88803_1.txt
"Hoal, the youth who killed Cashier",88803_1.txt
Fawcett of the Merchant's National,88803_1.txt
bank will be kept a secret on account,88803_1.txt
of the fear that lynching will be,88803_1.txt
tempted. at,88803_1.txt
Sheco Fly Editor of a Negro Paper.,88804_0.txt
""" What a gigantic piece of humbuggery",88804_0.txt
is that which is being worked upon,88804_0.txt
the Negroes of the country by the Hon.,88804_0.txt
Frederick Douglass and Miss Ida B.,88804_0.txt
Wells- their anti- lynching project. It,88804_0.txt
only costs the people when they lecture,88804_0.txt
from one to two hundred dollars for,88804_0.txt
each of them to make a single speech.,88804_0.txt
"When they wind up, the Douglass-",88804_0.txt
Wells combine have the money,88804_0.txt
"and lynching will will still be practiced.""",88804_0.txt
stars of heaven. Let the agitation of,88804_0.txt
the anti- lynching go on; let the trum-,88804_0.txt
tongue of Miss Ida B. Wells be,88804_0.txt
pet heard at the four corners of the earth.,88804_0.txt
humanity. Who is among us that,88804_0.txt
decry her or crush her? She herself,88804_0.txt
being an exile from the horror of mob,88804_0.txt
"law and murder. Truth, -the almighty",88804_0.txt
force of truth cannot be denied Ida B.,88804_0.txt
"Wells, that is moulding public opinion",88804_0.txt
on lynching of the Negro in the south.,88804_0.txt
Let none of the race impugn the motive,88804_0.txt
of Miss Ida B. Wells. She will yet,88804_0.txt
work out a noble and sublime and an,88804_0.txt
imperishable destiny for herself and,88804_0.txt
race. Lay no obstacles in the way.,88804_0.txt
Let the bread rays of knowledge and,88804_0.txt
light be shed or laid at the door of the,88804_0.txt
guilty on the lynching questions of the,88804_0.txt
"day, and it will yet bear abundant",88804_0.txt
fruit. Let all jealousness be banished,88804_0.txt
from our minds to the end that zeal,88804_0.txt
and patriotism may take the place of,88804_0.txt
"jealousness, and stupidity find no place",88804_0.txt
Let,88804_0.txt
in the hearts of the Negro race.,88804_0.txt
every one that loves justice and right,88804_0.txt
stand by Miss Ida B. Wells and support,88804_0.txt
her. Let her agitate the lynching,88804_0.txt
questions to the end that justice,88804_0.txt
be done. Victory never fails to abide may,88804_0.txt
heard at the four corners of the earth,88804_0.txt
"No matter how she is situated, if she",88804_0.txt
has facts that will bear scrutiny; if she,88804_0.txt
has thoughts that burn; if she is sure,88804_0.txt
"she has a call to work, to enlighten the",88804_0.txt
people on the lynching bees of the,88804_0.txt
"South, the press is a tripod from which",88804_0.txt
she may give utterance to her oracles,88804_0.txt
", and there is truth in them the",88804_0.txt
world and if future ages will accept it.,88804_0.txt
""" A Negro was lynched at Valdasta,",88805_0.txt
"Ga .. last Thursday, and another was",88805_0.txt
"lynched at Little Rock, Ark., Saturday",88805_0.txt
"night. Still Gov. Northen, of Georgia",88805_0.txt
", and Gov. Fi- hback, of Arka sas,",88805_0.txt
challenge the English Anti- Lynching,88805_0.txt
league to find more law- abiding people,88805_0.txt
than those over whom they rule. Had,88805_0.txt
Northen and Fi- hback lived before the,88805_0.txt
days of the printing press and the telegraph,88805_0.txt
they would have been regarded,88805_0.txt
as great and good and most truthful,88805_0.txt
men. But the English Anti- Lynching,88805_0.txt
would never have heard of,88805_0.txt
"league them."" -- Inter Ocean.",88805_0.txt
A colored woman was lynched by a,88807_0.txt
"of white men in Walla Walla,",88807_0.txt
"mob Wash., for raping a white boy.",88807_0.txt
A few Negro journals are carrying on,88808_0.txt
a guerilla warfare on Miss Ida B. Wells,88808_0.txt
"Frederick Douglass, Judge Tourgee",88808_0.txt
and many other respectable citizens,88808_0.txt
because of their opposition to lynch,88808_0.txt
law. These papers show no desire,88808_0.txt
whatever to suppress mob violence and,88808_0.txt
are evidently the enemies of the race,88808_0.txt
to which the editors belong and the,88808_0.txt
cause which their papers are supposed,88808_0.txt
to represent. Their chief cry is that,88808_0.txt
""" lynch law agitation is a failure."" They",88808_0.txt
bear the same relation to the cause of,88808_0.txt
the Afro- American that the copperheads,88808_0.txt
did to the cause of the union in,88808_0.txt
the late rebellion. They have lost all,88808_0.txt
decency respect either for themselves,88808_0.txt
or and others.,88808_0.txt
The country is now thoroughly,88808_1.txt
aroused on the subject of lynching,88808_1.txt
Only a short time ago the people of the,88808_1.txt
United States paid but little attention,88808_1.txt
to the reports of mob violence that were,88808_1.txt
published almost daily in the newspapers,88808_1.txt
", with all the terrible details.",88808_1.txt
Miss Ida B. Wells attempted to arouse,88808_1.txt
the moral and Christian sentiment of,88808_1.txt
the people against the disgraceful,88808_1.txt
scenes that were being perpetrated on,88808_1.txt
the American soil. She met with little,88808_1.txt
She went to,88808_1.txt
or no encouragement.,88808_1.txt
England and told the plain facts about,88808_1.txt
what was being done in America. Her,88808_1.txt
made of the best,88808_1.txt
audiences,88808_1.txt
material the were kingdom possessed. They,88808_1.txt
Gov. Jones of Alabama has officially,88808_4.txt
denounced lynch law and its executors,88808_4.txt
and given the lie to the ministers in,88808_4.txt
