value,filename
lynching for which you seem to,90749_0.txt
think you are,90749_0.txt
justified ...,90749_0.txt
"old year- twelve- Choffin, a Johnnie Miss",90834_1.txt
"to- lynched early yesterday was, girl",90834_1.txt
1865.-Ex. since States United the in ed,90897_0.txt
"There has been 58,960 Negroes lynch-",90897_0.txt
"Ah! Mrs ... Felton, there is the",90900_2.txt
rub; the South would have slavery,90900_2.txt
"and she must now pay the penalty,",90900_2.txt
and the time will surely come when,90900_2.txt
human blood will flow as freely,90900_2.txt
"throughout the South as water, and",90900_2.txt
when that time does come you,90900_2.txt
Mrs. Felton will not be in favor of,90900_2.txt
lynching a thousand Negroes a,90900_2.txt
week for the edification of the,90900_2.txt
white ladies and gentle-,90900_2.txt
Christian men of the South.,90900_2.txt
sulted by every half- drunken white,90915_2.txt
"loafer in the South, who struts around",90915_2.txt
"in over- alls, yet he is perfectly or ab-",90915_2.txt
sealed,90915_2.txt
and his lips are.,90915_2.txt
silent,90915_2.txt
solutely,90915_2.txt
He hears the piteous moans and lamentations,90915_2.txt
of the thousands of widows,90915_2.txt
"and fatherless little children, whose",90915_2.txt
husbands and fathers have been foully,90915_2.txt
"charges,",90915_2.txt
trumped- up,90915_2.txt
murdered • upon,90915_2.txt
"burnt at the stake, mobbed, lynched,",90915_2.txt
"driven from their homes, robbed,",90915_2.txt
cheated and maltreated in every conceivable,90915_2.txt
form and manner by lawless,90915_2.txt
bands of christians. But he receives,90915_2.txt
of thousands of dollars each,90915_2.txt
"hundreds year, which closes his eyes and he re",90915_2.txt
", Miss ica., for series a burglaries of.",90944_0.txt
Three negroes were lynched at Tun-,90944_0.txt
ington.,90957_0.txt
"12- Henderson, Tex., mob lynches 3",90957_0.txt
for murder. negroes,90957_0.txt
prison by a mob and hanged.,91026_0.txt
16- Leo M. Frank taken from Georgia,91026_0.txt
"at Monticello, Ky.",91051_3.txt
"17- Elmer Hill, alleged murderer, lynched",91051_3.txt
BOVORI TAKEN TO PUEBLO.,91052_0.txt
Florence Murder Suspect Out of Reach,91052_0.txt
of Mob Violence.,91052_0.txt
Denver.- A Republican special from,91052_0.txt
Canon City Friday night says:,91052_0.txt
Antone Bovori was taken to Pueblo,91052_0.txt
and turned over to Sheriff McMillan,91052_0.txt
for safe- keeping. Bovori was arraigned,91052_0.txt
"before Justice Kennedy this afternoon,",91052_0.txt
his attorney waived examination and,91052_0.txt
he was held to the April term of the,91052_0.txt
District Court without bail.,91052_0.txt
There has been some talk of lynching,91052_0.txt
Bovori on the part of the Italians,91052_0.txt
in the coal camps and it was thought,91052_0.txt
best to take him to Pueblo to avoid violence,91052_0.txt
. While the jail here is believed,91052_0.txt
to be perfectly secure against any ordinary,91052_0.txt
"assault, a number of special",91052_0.txt
deputies were sworn in yesterday and,91052_0.txt
guarded the building last night.,91052_0.txt
One of the principal reasons for taking,91052_0.txt
Bovori to Pueblo was to prevent,91052_0.txt
"his killing prisoners in jail here, half",91052_0.txt
a dozen occupying adjoining cells and,91052_0.txt
with whom he might come in contact,91052_0.txt
in the corridors. He is considered the,91052_0.txt
most desperate crininal ever in jail,91052_0.txt
here and had threatened to kill the,91052_0.txt
other prisoners if opportunity offered.,91052_0.txt
To avold this possibility and to avoid,91052_0.txt
subjecting the county to heavy damages,91052_0.txt
"in such event, it was thought best",91052_0.txt
"to send him to Pueblo, where he can",91052_0.txt
be kept from contact with other prisoners,91052_0.txt
.,91052_0.txt
Heavily manacled and carefully,91052_0.txt
"guarded, he was spirited from the jail",91052_0.txt
"so quietly few, even of the county of",91052_0.txt
"flelals, knew of his departure. He was",91052_0.txt
driven to the train in a closed carriage,91052_0.txt
and hustled aboard before half a dozen,91052_0.txt
people in town were aware of the fact.,91052_0.txt
There was some fear that the prisoner,91052_0.txt
might be taken from the train,91052_0.txt
by a mob at Florence and hanged and,91052_0.txt
he was secreted by the officers until,91052_0.txt
the train was well beyond the limits,91052_0.txt
of that place. He was in charge of,91052_0.txt
Sheriff Esser and Under Sheriff Chete,91052_0.txt
lat.,91052_0.txt
Bovori has not been apprised of the,91052_0.txt
finding of Joseph Minichiello's body,91052_0.txt
and will not be until that fact is communicated,91052_0.txt
- to him by his attorney.,91052_0.txt
George W. Wilkes of Florence. When,91052_0.txt
taken in custody he had$ 345. To this,91052_0.txt
amount can be added$ 85 obtained,91052_0.txt
from the sale of his property.,91052_0.txt
Crowds of angry Italians collected in,91052_0.txt
the various coal camps last night to,91052_0.txt
discuss the finding of Joseph Minich-,91052_0.txt
fello's body and denounce Bovori. Everywhere,91052_0.txt
there was strong condemnation,91052_0.txt
and about the only thing lacking,91052_0.txt
for an attempt at lynching was leadership,91052_0.txt
". However, no unlawful steps have",91052_0.txt
been taken and the disposition now,91052_0.txt
seems to be to let the law take,91052_0.txt
course. its,91052_0.txt
"of themselves,",91180_0.txt
satisfied; the respect of the community Md.,91180_0.txt
"with the gold dollars in my drawer, vis- On Thursday, the 24th ult .. by the",91180_0.txt
"of a seat high among the County Judges, berland George, WASHINGTON",91180_0.txt
"Fathers, replaced the grim skeletons of SON, of Spotsylvania, to Miss",91180_0.txt
broken wives and drunken su cides that Wm Redd Culpeper,91180_0.txt
- daughter of of,91180_0.txt
".,",91180_0.txt
accompanied my first entrance into the busi-,91180_0.txt
"On Wednesday, the 16th ult.,",91180_0.txt
So I rested secure. The strong arm of the,91180_0.txt
"coiled lovingly around my neck, for i paid B. E. Gibson, Mr. WM. S.",91180_0.txt
"the State and$ 20 to the corporation. Spotsylvania, to Miss SARAH A.",91180_0.txt
"when in a temple of the living God, with of Albemarle.",91180_0.txt
"of earnest oratory, and strains of inspi. In Charlottesville, on Thursday",91180_0.txt
"music, blessed by God's ministers, and Rev J. A. Broadus, Mr. WALTER",91180_0.txt
"by the highest hopes, and the brightest of Westmoreland, to Miss GILLIE",91180_0.txt
",, of I a beheld thousand your good organization and true perfected men and. ter of Col. John R. Jones.",91180_0.txt
"change came o'er the spirit of my dream."" I Died.",91180_0.txt
"thought you were in earnest, gentlemen, Recently, near St. Louis, Missoun",91180_0.txt
when your Committee issued that eloquent BRONAUGH,91180_0.txt
"the wife strong, whose, but would even arm facts let as me of neither I did deny the it, law my my I damned conscience teeth seemed chattered you to most, nor be, whose merly has short an illness departure individual a resident, Mr. there been CARY of is called this more vicinity away reason",91180_0.txt
"loosening its hold about me, and I was forced to There was in him every quality",91180_0.txt
which is fitted to inspire confidence,91180_0.txt
to keep my spirits up.,91180_0.txt
I,91180_0.txt
"extra law bitters was unconstitutional; but the ion, every promise in youth from",91180_0.txt
the to anticipate honor,91180_0.txt
"of Taney, McLane, Grier, and Wood- have reason to anticipate",91180_0.txt
with the decisions of numerous State in the business of life.,91180_0.txt
", forced this prop from under me Still I In Winchester, on the 15th ult,",91180_0.txt
"with hopeful pertinacity, to a multitude protracted illness of consumption",91180_0.txt
"supports, which as you will presently see, SAN KRAUTH, consort of Rev.",91180_0.txt
", one by one, only to render my grati- Krauth, in the 321 year of her age",91180_0.txt
"to unlooked for friends, the more complete",91180_0.txt
"had the politicians, and At his residence, in the village",91180_0.txt
humble. I knew we,91180_0.txt
"the dragon against Michael and his angels, way, Md., on Friday, the 15th ult.,",91180_0.txt
"W. WARD, In about the 60th",91180_0.txt
the preachers and the wo,91180_0.txt
them against,91180_0.txt
age.,91180_0.txt
-but I looked awhile at the party press.|,91180_0.txt
"though it copied us all the aid it could, JAMES GRIGGS, esq., a highly",91180_0.txt
either afraid ashamed to be seen in open of Jefferson County and for,91180_0.txt
"or citizen,",91180_0.txt
"with us, hung, like logs, towards the a Justice of the Peace, died on",91180_0.txt
"of tide, watching the current, and ready last, aged about 60 years, leaving",91180_0.txt
"either way. I saw that I had chosen a circle of relatives, neighbors and",91180_0.txt
foundation. depiore his loss.,91180_0.txt
sincerely,91180_0.txt
"wondered, all this time, that the League",91180_0.txt
"In Georgetown, on Wednesday",91180_0.txt
"not astir, but concluded they reserved their",91180_0.txt
"till an opportunity for an effective display. 30th ultimo, after a lingering",91180_0.txt
"gan to count on my fingers the number of years, which she bore with fortitude",91180_0.txt
"and turns I could make to escape them. nation, Mrs. MARY ANN RODIER",91180_0.txt
that in election times we had ever been 67th year of her age.,91180_0.txt
"omnipotent, and pshaw!' twas childish to In this city, on Wednesday, November",91180_0.txt
"that we could not achieve that triumph for AMANDA HAMILTON, late",91180_0.txt
"ourselves, we had so often wrought for others. County in the 19th year of her age",91180_0.txt
the trial in Washington gave a death blow,91180_0.txt
free as the,91180_0.txt
NOT,91180_0.txt
hope Though the bars were as JOTICE- On and alter the 5th,91180_0.txt
"Hydrants, night announced a vote of two to one Alexandria Library will be",91180_0.txt
"us, and with a heavy heart, the antici- following hours, viz:",91180_0.txt
"shouts of the League, congratulating their On Mondays, Wednesdays, and",91180_0.txt
"hearted brethren in Washington, that had the evening from 7 to 8 o'clock, and",91180_0.txt
", in season and out of season, for so nesday and Saturday afternoon's",91180_0.txt
", were ringing in my ears. I rode down great clock. 1. LOUIS KINZER,",91180_0.txt
"N. B. At the same time and place, I will of 1859- the purchaser to give",91213_0.txt
"LAND for sale, adjoining, TWO VALUABLE the tract above TRACTS advertised OF, ed secure security the, payment and a deed of of the trust bonds",91213_0.txt
"either purchasers together; or the separately one containing, as may 203 be desired Acres, will in all be respects given upon complied the terms with of,",91213_0.txt
"and the other 270 Acres, of superior land, in ex- right to secure, gather, and remove",91213_0.txt
"cellent condition, and having a good supply of the land.",91213_0.txt
"heavy timber upon a portion thereof. The said At the same time and place, we",91213_0.txt
together with the advertised by sale all the perishable property,91213_0.txt
"two tracts one,",91213_0.txt
Colts,91213_0.txt
",",91213_0.txt
"the above named Commissioners, presenting tator, consisting of Horses,",91213_0.txt
"strong inducements to any one desiring a hand- Oxen, 108 head of Beef Cattle,",91213_0.txt
"some estste. in a healthy and beautiful country Carts, one Carriage and Harness,",91213_0.txt
"is daily advancing in value Farming Utensils, Household and",91213_0.txt
where property,91213_0.txt
.,91213_0.txt
"For further particulars, apply to J. J. Halsey, niture, Crops of Wheat, about",91213_0.txt
"Mitchell's Station, Culpeper county, Va. Corn, and the growing crops of",91213_0.txt
"JOHN GLASSELL, JR. The terms of sale of the perishable",91213_0.txt
"will be, for all sums of$ 10 and",91213_0.txt
"Culpeper County, ap 9- eots",91213_0.txt
"all sums over$ 10, a credit of",91213_0.txt
LANGOLLEN AT AUCTION- The sub- will on be given- the purchaser,91213_0.txt
NARROW ESCAPE FROM LYNCH LAW.- A worthless,91253_0.txt
"young negro named John Paraway, living at Wesminis-",91253_0.txt
"ter, Md., narrowly escaped lynch law last week. It appears",91253_0.txt
from the Sentinel that a daughter of the Rev. T.,91253_0.txt
"Gallaudet, one of the most excellent and amiable young",91253_0.txt
"ladies in the county, took a stroll alone to Sunset Hill,",91253_0.txt
where she was sketching some views of the grand and,91253_0.txt
"picturesque scenery around it, when she was suddenly",91253_0.txt
"approached by Paraway. Alone and unprotected, she",91253_0.txt
"suddenly became almost frantic with fear, when she entreated",91253_0.txt
"him to leave her, to which the young vagabond",91253_0.txt
threatened to knock her head off if she attempted to es,91253_0.txt
"cape or scream. She had no money, but gave him a fine",91253_0.txt
"ring, when just at that opportune moment Charles Stu!-",91253_0.txt
"ler, who was out guuning, hove in sight, when the reprobate",91253_0.txt
left her and went t Stuller with the utm con,91253_0.txt
"posure and exhibited the ring, which, he said, the young",91253_0.txt
"lady gave him. Hastily returning home, Miss G. discovered",91253_0.txt
to the family what had occured; the neighbors soon,91253_0.txt
wind of it formed impromptu committee of vigi-,91253_0.txt
got an,91253_0.txt
",",91253_0.txt
"lance, arrested the young scoundrel, and would have",91253_0.txt
lynched him on sight had not wiser counsels,91253_0.txt
He was finally committed for trial. prevailed.ex'ensive,91253_0.txt
"murder, rape and incendiarism.",91497_6.txt
"Apr 30- At Sunnyside, Tex., 4 negroes;",91497_6.txt
"county, Alabama, and the murderer was lynched.",91709_0.txt
William McCann was assassinated in Chambers,91709_0.txt
HELP MOVE THE HUMP. HUMP. THE MOVE,bp17.txt
Now that the last possible barrier,bp17.txt
"has been removed, definite action will",bp17.txt
be taken leading to the physical work,bp17.txt
All indi-,bp17.txt
"of removing the ""hump.""",bp17.txt
cations point to a beginning in the,bp17.txt
"early spring, and there is little doubt",bp17.txt
about the actual work being done by,bp17.txt
local or home labor.,bp17.txt
"With this information before us, it ¦",bp17.txt
becomes us to busy ourselves now in,bp17.txt
an effort to secure for the Negro la-,bp17.txt
borer his share of recognition when,bp17.txt
the dirt begins to fly There are,bp17.txt
many who look forward to this work,bp17.txt
as an exceptional opportunity to re-,bp17.txt
imburse a long since depleted treas,bp17.txt
"ury, while, perhaps, there are equally",bp17.txt
as many who have given the oppor-,bp17.txt
`tunity no thought whatever.,bp17.txt
We need not expect to share in this,bp17.txt
great expenditure of the city's money,bp17.txt
unless we put ourselves in position to,bp17.txt
at the,bp17.txt
get favorable consideration,bp17.txt
"hands of the contractors. To do this,",bp17.txt
it might be well for the men of our,bp17.txt
‚race who lay any claim to leadership,bp17.txt
to come together and form a commit-,bp17.txt
tee who shall be directed to see the,bp17.txt
contractors as soon as they become,bp17.txt
known and urge upon them the neces-,bp17.txt
sity as well as the propriety of giving,bp17.txt
the Negro laborer his rightful share,bp17.txt
of recognition.,bp17.txt
"If we make an effort, there is a",bp17.txt
probability of securing something; if,bp17.txt
"we make no effort, we may expect",bp17.txt
nothing. What will we do?,bp17.txt
GOVERNOR,bp17.txt
BLEASE.,bp17.txt
South Carolina may well bemoan,bp17.txt
her plight by reason of the fact that,bp17.txt
her Governor has declared in favor of,bp17.txt
lynch law: and has made public his,bp17.txt
attitude towards the shameful prac-,bp17.txt
tice.,bp17.txt
In a little town in the State a mob,bp17.txt
lynched a Negro charged with assault,bp17.txt
upon a woman. The Governor said,bp17.txt
that he would have resigned his of.,bp17.txt
> fice to assist the mob in carrying out,bp17.txt
their design. This statement com-,bp17.txt
ing from a Governor puts the State,bp17.txt
which he has governed in a bad light,bp17.txt
before the civiMzed world. The case,bp17.txt
seems to demonstrate the necessity,bp17.txt
"for the Initiative, Referendum and",bp17.txt
Recall policy now advocated in not a,bp17.txt
few States. mething is wrong with,bp17.txt
this man and the State should rid it-,bp17.txt
self of a chief executive whose sense,bp17.txt
of the law is as uncivilized as that of,bp17.txt
Governor Bliss.,bp17.txt
NEGRO SCHOOL VISITORS.,bp17.txt
"Wm. H. Thompson, a successful Ne-",bp17.txt
"gro grocer, living in the Fifth ward,",bp17.txt
"of the city, was elected as school vis,",bp17.txt
itor for a four-year term. This is the,bp17.txt
only Negro enjoying that honor de-,bp17.txt
"spite the 30,000 in the county.",bp17.txt
This incident is but evidence of,bp17.txt
what we can do for our candidates. if,bp17.txt
we but decide to support them. The,bp17.txt
entering wedge has been placed: let,bp17.txt
us now proceed to something greater.,bp17.txt
IBLEASE,bp17.txt
10 COLORED MEN,bp18.txt
KILLED IN VICKS-,bp18.txt
BURG IN 30 DAYS,bp18.txt
TEN COLORED,bp18.txt
MEN KILLED.,bp18.txt
(Continued from page 1.),bp18.txt
"ored man in the South, no matter how",bp18.txt
"respectable or innocent, a coroner's in-",bp18.txt
quest was held with the following,bp18.txt
"jury: Harry Edwards, George Groome,",bp18.txt
"John Thompson, Harry Lee, Robert",bp18.txt
"Arnold and Harry Zizzi, all white. The",bp18.txt
verdict of the coroner's jury was that,bp18.txt
the deceased was killed by a shot from,bp18.txt
a pistol in the hands of an unknown,bp18.txt
person. Mr. Warren was married and,bp18.txt
had a family and was a member of the,bp18.txt
church.,bp18.txt
Life Cheap in South.,bp18.txt
The atrocious deed has aroused the,bp18.txt
sympathy of the fair minded white,bp18.txt
"people, but that's all. This is the way",bp18.txt
"reputable, law-abiding colored men are",bp18.txt
treated here in the South among their,bp18.txt
best friends. Human life to white,bp18.txt
"men is as cheap as common clay, yet",bp18.txt
Negroes are told to remain here and,bp18.txt
work out their own salvation. Had this,bp18.txt
officer killed another respectable,bp18.txt
white man of good habits and law-,bp18.txt
"abiding, there would have been riot",bp18.txt
protesting that the murdered man's,bp18.txt
slayer be revenged. Now that race,bp18.txt
men do not get justice either by judge,bp18.txt
"or jury and shot down like dogs, a de-",bp18.txt
termined effort will be made here-,bp18.txt
"after that when one of their race goes,",bp18.txt
they will take a slayer with him. Too,bp18.txt
long and too often are colored men,bp18.txt
shot down and the white man to live.,bp18.txt
News Suppressed.,bp18.txt
This story was not given to the As.,bp18.txt
sociated Press but had a mob lynched,bp18.txt
"him, it would have been heralded",bp18.txt
over the world. This only goes to,bp18.txt
"prove, as the Defender says, that many",bp18.txt
of the race in the South are killed and,bp18.txt
a report of it is never seen in news,bp18.txt
columns.,bp18.txt
"Strange to Say, Not One Has",bp18.txt
Been Convicted of Any Crime,bp18.txt
-All Exonerated-News Not,bp18.txt
Given to Associated Press,bp18.txt
When a Colored Man Is Killed,bp18.txt
in This Manner,bp18.txt
(Special to the Defender.) Special to the Defender.),bp18.txt
"Vicksburg, Miss., Nov. 21.-Burke",bp18.txt
"Warren, a respectable race man, who",bp18.txt
"worked for the Y. hnd M. B. shops,",bp18.txt
was shot down like a dog on Walnut,bp18.txt
street by several police officers. The,bp18.txt
Chief of Police Groome added to the,bp18.txt
mystery of the killing by his indiffer-,bp18.txt
ence. Anxious to take a human life,bp18.txt
a colored man passing Walnut and,bp18.txt
South streets at 10:30 o'clock at night.,bp18.txt
"The officers yelled for him to halt, the",bp18.txt
man kept walking. A shot was fired,bp18.txt
from the dark by this officer of the,bp18.txt
law and supposed guardian of the,bp18.txt
peace. The man was as innocent as a,bp18.txt
new born babe. The shot pierced his,bp18.txt
heart and he lay prostrate and died a,bp18.txt
moment later. Chief Groome exhibit-,bp18.txt
ed his gameness by going to the dead,bp18.txt
"man, kicking his body, it is said, by",bp18.txt
"onlookers, to see if he was dead, then",bp18.txt
called an undertaker who arrived a,bp18.txt
half hour after the bleeding body lay,bp18.txt
in the streets looked upon by a mor-,bp18.txt
bid crowd.,bp18.txt
"Just to show how they treat a col-,",bp18.txt
(Continued on Page 7.),bp18.txt
"A SOUTH CAROLINA MOB lynched a woman recently, now",bp19.txt
they are investigating the case to see if she was guilty or not. If,bp19.txt
"she was innocent, and she probably was, they simply made a mis-",bp19.txt
take that's all and what are you going to do about it?,bp19.txt
"THERE IS ALWAYS TWO SIDES TO EVERY STORY,",bp19.txt
a wise thing to do is to hear both sides then keep silent.,bp19.txt
WE ARE NOT ASKING FOR A FISH just give us a hook.,bp19.txt
LYNCH MAN TORN,bp20.txt
"BY BLOODHOUNDS.,",bp20.txt
(Special to The Chicago Defender Special to The Chicago Defender,bp20.txt
"Rome, Ga., Oct. 2.-Georgia b",bp20.txt
again murdered,bp20.txt
of apprehending,bp20.txt
is the outlawed,bp20.txt
a man under the,bp20.txt
a criminal.,bp20.txt
community. Saturd.,bp20.txt
Roch,bp20.txt
a mob lynched Nathan Brown for th,bp20.txt
alleged shooting of a white farm over-,bp20.txt
seer. The man was chased several,bp20.txt
days by a large pack of ferocious,bp20.txt
"bloodhounds, who nearly tore him to",bp20.txt
pieces. Bleeding from the wounds and,bp20.txt
"in great agony, he was strung up to",bp20.txt
a tree.,bp20.txt
An Explanation Explanation,bp21.txt
THE,bp21.txt
HE DIFFICULTY of understanding the southern lynching spirit soon,bp21.txt
disappears after one has had a better acquaintance with actual racial,bp21.txt
"onditions. For instance, in Florida recently, a moh lynched a white man",bp21.txt
for participating in a shooting feud with another white neighbor. The Negro,bp21.txt
huste suppressed. And the lynching of white business men is undoubtedly,bp21.txt
"intended to impress the colored population with the might of the mob,",bp21.txt
"Without the shadow of a doubt, just as soon as the SUB-NORMAL",bp21.txt
colored law breakers hear of the lynching of this white man they will im-,bp21.txt
mediately become normal and safe units of society. It was to overase the,bp21.txt
Negro that the Atlanta mob lynched a Jew last year. So at least southerners,bp21.txt
"have explained lynchings to us. The Georgia lynchers, we have been informed",bp21.txt
"by the ""yellow journals,"" are respectable citizens, members of the church, some",bp21.txt
"of them, and most of them leaders in business-educated and supposed to be",bp21.txt
enlightened.,bp21.txt
This class of people have been the loudest in their wail against the,bp21.txt
"Mexican bandits, who in the main are reckless dare-devils, ignorant and",bp21.txt
irresponsible. A Mexican mob is made up of nen who have during the past,bp21.txt
"few years lived in lawlessness and revolution, murder was a daily pastime.",bp21.txt
and loot and robbery regarded as the right of the victor. The Americans,bp21.txt
"murdered by these Mexican outlaws in the early stages, were where they",bp21.txt
had been warned not to be; where they had no right to be during times of,bp21.txt
stress and revolution. They had been repeatedly told by American authorities,bp21.txt
to get out of danger and stay out until conditions changed.,bp21.txt
There is quite a little difference between a Georgia mob and a Mexican,bp21.txt
"mob, in Georgia the victims are Negroes mobbed by whites, more often than",bp21.txt
"not, for no particular offense, in Mexico whites were murdered by outlaws.",bp21.txt
"The one is killed while supposedly under the protection of their own flag, in",bp21.txt
"their own country, the other is killed on foreign soil under the flag of the",bp21.txt
highwayman and the professional murderer. There must be some good people,bp21.txt
"in Georgia, but if they lift their voice in condemnation of the men who ruth-",bp21.txt
lessly kill their own fellow citizens and set at defiance the laws not only of,bp21.txt
"their state but of the nation, it is not heard beyond the confines of their own",bp21.txt
little circle.,bp21.txt
"In Mexico, even though the government is not responsible for the depre-",bp21.txt
"dations committed by outlaws, it uses every means in its power to hunt down",bp21.txt
the culprits and as promptly as they are found and caught make their punish-,bp21.txt
"mènt fit their crime. The American government, by its silence, gives encourage-",bp21.txt
ment to this form of lawlessness. Mexican bandits are afraid to come out in,bp21.txt
"the open, American mobs are hailed as ""best citizens."" This explains in a",bp21.txt
measure the difference between a civilized and a semi-civilized country. If,bp21.txt
skimmed milk is cream give us chalk water.,bp21.txt
TOOK REVENGE FOR,bp22.txt
DEATH OF HIS WIFE,bp22.txt
"Mob Hung Her to Tree, but He",bp22.txt
Killed Six and Made His,bp22.txt
Getaway,bp22.txt
"Athens, Ga., Feb. 2.-Two little boys",bp22.txt
(one white) got to fighting in a town a,bp22.txt
few miles from here and the result was,bp22.txt
that the mother of the Race boy slapped,bp22.txt
the white one. Twelve. men. formed a,bp22.txt
mob and took her to the outskirts of the,bp22.txt
city and lynched her. They hung her,bp22.txt
body. to a tree and then went to where,bp22.txt
her husband was working and asked him,bp22.txt
to come and help them cut down a cow,bp22.txt
"which was too heavy for them, Не",bp22.txt
went and was dumfounded when he,bp22.txt
saw that it was his wife. He humbly,bp22.txt
begged of them to allow him to go home,bp22.txt
and get a sheet to wrap it around her.,bp22.txt
They consented. While in the house,bp22.txt
he put his Winchester under the sheet,bp22.txt
and came back.,bp22.txt
waited to watch,bp22.txt
"him, but he had beat them' to it: Ap-",bp22.txt
"proaching them, he opened fire, killing",bp22.txt
six.,bp22.txt
Before they could get to him he,bp22.txt
made his escape. The Associated Press,bp22.txt
never said anything about the matter.,bp22.txt
They,bp22.txt
LynchingsLouisiana's Unpunished,bp23.txt
Lynchings,bp23.txt
The National Association for the,bp23.txt
Advancement of Colored People seems,bp23.txt
to have decidedly the better of the,bp23.txt
controversy with Louislana authorities,bp23.txt
over the state's failure to punish,bp23.txt
lynching. The association; in a tele-,bp23.txt
gram protesting against the lynching,bp23.txt
of the Negro McNeel in the courthouse,bp23.txt
"yard at Monroe, La., alluded to its",bp23.txt
previous protests respecting the lynch-,bp23.txt
ing of four other Negroes and asked if,bp23.txt
the Baton Rouge Chamber of Com-,bp23.txt
"merce ""stands for law and order or",bp23.txt
"mob violence."" The secretary of the",bp23.txt
chamber having replied that the ques-,bp23.txt
"tion was ""an insult"" and that ""Gov.",bp23.txt
"Pleasant's acts as executive, man of",bp23.txt
character and law-abiding,bp23.txt
"citizen are above reproach,"" the asso-",bp23.txt
ciation now answers:,bp23.txt
patriotic,bp23.txt
:,bp23.txt
"""What we ask is a statement from",bp23.txt
him and from representative organiza-,bp23.txt
tions such as yours as to what steps,bp23.txt
Louisiana proposes to take to vindi-,bp23.txt
cate her law in face of the fact that,bp23.txt
"five Negroes have been lynched, in",bp23.txt
Louisiana within seven weeks.. Legal,bp23.txt
action and not rhetoric is what the oc-,bp23.txt
"casion demands.""",bp23.txt
That is the point of the whole mat:,bp23.txt
ter: What is the governor of Louisi--,bp23.txt
ana doing to vindicate the outraged,bp23.txt
law of the state and to punish the mob,bp23.txt
murders that stain its honor? Lynch-,bp23.txt
ing will cease in the South when its.,bp23.txt
"authorities, resolutely punish lynchers",bp23.txt
