value,filename
"parties, and cut down He recovered his senses",87173_0.txt
"in a little bit, and jumping. up, ran off.",87173_0.txt
Near Winchester Ky a named Ben,87173_1.txt
.. negro,87173_1.txt
",",87173_1.txt
Johnson attempted to commit a rape on Miss,87173_1.txt
"Annie A. Ball, of Clark County, by draging",87173_1.txt
"her from her horse, but she used her riding",87173_1.txt
whip to advantage and escaped. Johnson was,87173_1.txt
"arrested and thrown in jail, and during the",87173_1.txt
"night following a mob visited the jail, over",87173_1.txt
"the jailor, took Johnson out and",87173_1.txt
powered hanged him to a miple tree in the Court- yard,87173_1.txt
""" Hung by Persons Unknown, and",87174_0.txt
"Served Them Right.""",87174_0.txt
"NEW ORLEANS, July 14.- A letter in",87174_0.txt
"the Bulletin from Milton, Florida, reports",87174_0.txt
"the lynching of a white man and a negro,",87174_0.txt
each charged with rape. Verdict of Coroner's,87174_0.txt
"jury: Hanged by parties unknown,",87174_0.txt
served them right.,87174_0.txt
and Posse,87174_0.txt
Lynched.,87174_0.txt
A White Man and a Negro,87174_0.txt
Charles E. Fawn was murdered in,87175_0.txt
"Yazoo City, Tuesday by Frank Russell, for",87175_0.txt
"which the murderer came, near being lynched,",87175_0.txt
A reign of terror existe in Lake,87176_0.txt
"county, Colorado, and it is an excellent",87176_0.txt
county- to stay away from. Recently,87176_0.txt
"a mob attempted to lynch one Gibbs,",87176_0.txt
"bat Gibbs didn't want to be lynched, so",87176_0.txt
gib'd four of the mob a dose from,87176_0.txt
"he his Henry, killing them, and exped",87176_0.txt
"Judge Chisholm, of Kemper county,",87177_0.txt
"Mississippi, was butchered by a mob who",87177_0.txt
charged that he had instigated the murder,87177_0.txt
ot one A short time a,87177_0.txt
"named Walter Riley was arrested, tried",87177_0.txt
and convicted for the murder of Gully.,87177_0.txt
There is no doubt that he committed the,87177_0.txt
crime. He confessed as much and within,87177_0.txt
a week he has suffered the extreme penalty,87177_0.txt
of the law. The men who had butchered,87177_0.txt
"Chisholm"" labored"" with Riley faith",87177_0.txt
"fully, attempting to persuade him to state",87177_0.txt
that he was moved to the commission of,87177_0.txt
the crime by Chisholm. Reprieves were,87177_0.txt
"granted him from time to time, and it is",87177_0.txt
alleged the promise of a commutation of,87177_0.txt
his sentence was given him conditioned on,87177_0.txt
his implicating the dead Republican. Riley,87177_0.txt
protested from the first that Chisholm was,87177_0.txt
in no way concerned and in that statement,87177_0.txt
"he persisted to the last, notwithstand",87177_0.txt
reing that as he waited on the gallows for,87177_0.txt
the adjustment of the noose the very mob,87177_0.txt
that mnrdered Chisholm were permitted,87177_0.txt
to cross question him and endeavor by en,87177_0.txt
treaty and threat to commit him to some,87177_0.txt
denunciation of Chisholm that might be,87177_0.txt
taken as palliation for his public murder.,87177_0.txt
Riley died declaring that Chisholma had,87177_0.txt
nothing to do with the killing of Gully,87177_0.txt
directly or indirectly. The butchers of,87177_0.txt
Chsholm are therefore without comfort,87177_0.txt
--Ex..,87177_0.txt
"LYNCH, OF COLORADO.",87177_1.txt
HIS LATEST JOB OF ANTICIPATING JUSTICE,87177_1.txt
AT GEORGETOWN.,87177_1.txt
The by no means unexpected intelligence,87177_1.txt
"that Schamle, the Georgetown",87177_1.txt
"murderer, had been lynched was received",87177_1.txt
in this city yesterday. The first news,87177_1.txt
came in the shape of the following telegram,87177_1.txt
to the Sheriff's office:,87177_1.txt
""" Sedala cannot have Schamle. His",87177_1.txt
goose is cooked. Found him hanging,87177_1.txt
over a pigsty this morning. Soltpetre,87177_1.txt
can't save him. Biggest shows of the,87177_1.txt
"season.""",87177_1.txt
Fuller but far from complete information,87177_1.txt
was received by telegraph and mail,87177_1.txt
during the day. From all that can be,87177_1.txt
gathered concerning the means and methods,87177_1.txt
of this summary meet ng out o: justice,87177_1.txt
it seems that some time between the hours,87177_1.txt
of three and four o'clock yesterday morning,87177_1.txt
"a party of men, it is thought about",87177_1.txt
"twenty five in all, visited the jail, and",87177_1.txt
without noise,87177_1.txt
of warming,87177_1.txt
or note,87177_1.txt
deliberately kicked in the door leading to,87177_1.txt
the jailer's room and entered In the room,87177_1.txt
"sleeping were the jailer, John Sanders,",87177_1.txt
"and a friend, Jim Brownell. Awakened",87177_1.txt
"by the forced entrance, they were at once",87177_1.txt
covered by three revolvers in the hands of,87177_1.txt
"as many men, and were commanded to de",87177_1.txt
liver up the keys to the jail. Resistance,87177_1.txt
"would have been futile, and Sanders complied",87177_1.txt
with the cmomand. Leaving three,87177_1.txt
"men to guard Sanders and Brownell, and",87177_1.txt
"to prevent an alarm from them, the rest",87177_1.txt
of the party repaired to the cell; and be,87177_1.txt
fore he could ever raise a shout bound and,87177_1.txt
gagged the fear- stricken Schamle. He,87177_1.txt
was taken quietly to a dilapidated remnant,87177_1.txt
"of a traine building, of which only a",87177_1.txt
portion of the frame work remained standing,87177_1.txt
", the lower portion having been used",87177_1.txt
as a pig- sty. This place is near the,87177_1.txt
"mountains, to the left of the jail, or near",87177_1.txt
"the old Selac, or Summer's brewery. In",87177_1.txt
a moment a noose was fastened around,87177_1.txt
the victim's neck and the rope thrown,87177_1.txt
over a rafter. Placing the trembling object,87177_1.txt
"on an empty hogshead, the rope was",87177_1.txt
"drawn taut and fastened to the timber,",87177_1.txt
and then the hogshead was kicked from,87177_1.txt
under the doomed man. The fall was,87177_1.txt
"short and his neck was not broken, and",87177_1.txt
instead of dying the miserable fellow,87177_1.txt
"writhed and struggled in intense agony,",87177_1.txt
and until his head nearly severed from his,87177_1.txt
"body by the rope, he strangled to death.",87177_1.txt
"The vigilantes then returned to the jail,",87177_1.txt
"and throwing the keys to the jailer, the",87177_1.txt
three men who had held him joined the,87177_1.txt
others and all'disappeared in the darkness,87177_1.txt
So quietly was it all done that not a per,87177_1.txt
"son was disturbed, and the morning sun",87177_1.txt
rose on the terrible spectacle- the victim,87177_1.txt
of yengeance swinging in the deserted pen,87177_1.txt
"the blackened, disfigured face, with protruding",87177_1.txt
tongue and staring eyeballs turned,87177_1.txt
to the sky.,87177_1.txt
Crowds gathered to see the horrible,87177_1.txt
"sight, and it was nine oclock before the",87177_1.txt
"body was cut down and an inquest held,",87177_1.txt
the jury returning a verdict in accordance,87177_1.txt
with circumstantial evidence adduced.,87177_1.txt
"Like a miner, we have no mor lizing to",87177_1.txt
indulge in. The victim was a self con,87177_1.txt
"fessed murderer, and the act he commit",87177_1.txt
ted was a cowardly assassination that,87177_1.txt
deserved no mercy- was shown,87177_1.txt
none.- Denyer Tribune and.,87177_1.txt
Negro A Brute Lynched.,87179_0.txt
"ANNAPOLIS, Md., June 14.- The prin",87179_0.txt
"cipal residents of Anne Arundel county, in",87179_0.txt
"son was committed by the negro Semms,",87179_0.txt
which the recent outrage upon Miss Jack-,87179_0.txt
searched was jail the jailer ceeding to the,87179_0.txt
"came into this city early this morning, pro",87179_0.txt
and the keys found. A large number of,87179_0.txt
the visitors went to the cell of the negro,87179_0.txt
"Semms. Finding him, they dragged",87179_0.txt
him away without releasing chained him from,87179_0.txt
"his irons, and taking him a short distance",87179_0.txt
". hangs where still he to a tree, him",87179_0.txt
"from the city near the railroad track, hung",87179_0.txt
large number of citizens visited the place,87179_0.txt
"instruments other and pickaxes crowbars,,",87179_0.txt
to- day. The mob was well provided with,87179_0.txt
met with forcible resistance. The negro,87179_0.txt
"for gaining admission to the jail, had they",87179_0.txt
did not say a word when taken away.,87179_0.txt
"AT Chetopa, Kan., recently, a man named",87180_0.txt
"Richmond, under arrest for murder was taken",87180_0.txt
",",87180_0.txt
from the Sheriff by an armed mob hanged,87180_0.txt
to a tree. and,87180_0.txt
"CHARLES NORTON, while under the",87181_0.txt
"influence of gin, fatally shot a pollee.",87181_0.txt
"man, who attempted to arrest him at",87181_0.txt
"Kokomo, Colorado, Friday. Ho was",87181_0.txt
taken from jail by a mob and lynched.,87181_0.txt
"He confessed to other murders, and said",87181_0.txt
he ought to have been hanged long,87181_0.txt
( ore. be,87181_0.txt
"At Coal Creek, Ind., a mining town, seven",87182_0.txt
"miles south of Covington, in Fountain",87182_0.txt
"County, a militia company, composed of",87182_0.txt
"miners who were in the strike a year ago,",87182_0.txt
"were drilling during the day, and at night,",87182_0.txt
"while some of them were in a saloon, with",87182_0.txt
"their arms stacked in the corner, they became",87182_0.txt
"engaged in an altercation with a negro,",87182_0.txt
who had been sent in for more liquor by a,87182_0.txt
"party of negroes who were having a spree,",87182_0.txt
resulting in the killing of the negro. The,87182_0.txt
"whites then moved through the streets,",87182_0.txt
"shooting at the negroes on sight, killing two",87182_0.txt
more and mortally wounding another. The,87182_0.txt
"Governor, in answer to a call for help, declined",87182_0.txt
until the Sheriff should signify his,87182_0.txt
inability to preserve order. The Sheriff has,87182_0.txt
since requested the presence of the Adjutant,87182_0.txt
"- General, and made a requisition",87182_0.txt
ammunition. for,87182_0.txt
"in Ashes by Clarksville Tenn., Laid,",87182_1.txt
an Incendiary.,87182_1.txt
"A fire, which developed into a conflagration",87182_1.txt
", broke out in the central portion of",87182_1.txt
", Clarksville at half- past eleven on the night",87182_1.txt
"and of the 13th, and within six hours consumed",87182_1.txt
". fifty- seven buildings, of which ten were",87182_1.txt
": residences, one blacksmith shop, agricultural",87182_1.txt
"implement house, livery stable, gro-",87182_1.txt
", cery, warehouse and four hundred hogs",87182_1.txt
"- heads of tobacco, barber shop, restaurant,",87182_1.txt
"two millinery shops, tin and stove store,",87182_1.txt
"newspaper office, bank, coal office, feed",87182_1.txt
"with store, Court- house, Chancery Court Clerk's",87182_1.txt
"office, two public halls, two saddle shops,",87182_1.txt
"book store, two drug stores, three clothing",87182_1.txt
"shot stores, two jewelry stores, eight groceries",87182_1.txt
vic- and four confectioneries,87182_1.txt
"great The fire was the work. of an incendiary,",87182_1.txt
and is supposed to have been set on fire,87182_1.txt
"through malice. About a month ago, a",87182_1.txt
negro was taken out of jail at night by the,87182_1.txt
mob and lynched for an attempted rape on,87182_1.txt
a young white girl. The negroes at the,87182_1.txt
"time expressed strong disapprobation, and",87182_1.txt
"treasured it up against the town, though",87182_1.txt
the lynching is supposed to have been done,87182_1.txt
by parties from the district in which the,87182_1.txt
young lady lived.,87182_1.txt
Policeman Phillips attempted to arrest a,87182_1.txt
"named Seats, when Seats at",87182_1.txt
negro,87182_1.txt
"tacked him with stones, and Phillips shot",87182_1.txt
and killed him. This raised great excitement,87182_1.txt
"among the negroes, who expressed a",87182_1.txt
"determination to lynch Phillips, who was",87182_1.txt
placed in jail to protect him from the anticipated,87182_1.txt
mob.,87182_1.txt
During the fire negroes stood around it as,87182_1.txt
spectators and refused to do anything,87182_1.txt
toward stopping its ravages. Instead they,87182_1.txt
"were in high glee, and exulted as if there",87182_1.txt
had been a general understanding among,87182_1.txt
them to take no part in its suppression.,87182_1.txt
A large amount of goods was burned on,87182_1.txt
streets and still larger amounts stolen.,87182_1.txt
the There was scarcely any end to pillage.,87182_1.txt
"POLICY"" HAMPTON'S"".",87184_0.txt
Pardoned How,87184_0.txt
Hanging and Imprisoning Men,87184_0.txt
Hampton is Redeeming His Pledges to Hayes-.,87184_0.txt
Dispatch to Special,87184_0.txt
Cincinnati Gazette.,87184_0.txt
"WASHINGTON, May 25.",87184_0.txt
A new and important fact in regard,87184_0.txt
to Wade Hampton's dealing with the,87184_0.txt
colored men tried for conspiracy at,87184_0.txt
"Lowndesville, S. C., has lately become",87184_0.txt
known here. A colored man had been,87184_0.txt
bound over to keep the peace for violent,87184_0.txt
"language"" toward a white Democrat",87184_0.txt
. He became fearful of lynching,87184_0.txt
at the hands of other White Demo-,87184_0.txt
"erats, and sent word to some of his",87184_0.txt
colored friends to keep watch about,87184_0.txt
the jail and prevent it. A number,87184_0.txt
gathered and secreted themselves at,87184_0.txt
"night near the jail, and soon after",87184_0.txt
some white horsemen came along with,87184_0.txt
the negro from the jail dragged between,87184_0.txt
two of the horsemen by a rope,87184_0.txt
around his neck. Those thus hurrying,87184_0.txt
"him off were a mob of lynchers, and",87184_0.txt
the undisguised purpose was to murto,87184_0.txt
der him. His friends attempted a rescue,87184_0.txt
", and in the melee one of the white",87184_0.txt
lynchers was killed. A crowd of eiti,87184_0.txt
"zens turned out the next day, seoured",87184_0.txt
the country around and arrested,87184_0.txt
fifteen colored men.,87184_0.txt
The farce of a,87184_0.txt
"trial was gone through with, and ten",87184_0.txt
of the number were convicted of conspiracy,87184_0.txt
to rescue the man taken from,87184_0.txt
the jail from the hands of the law.,87184_0.txt
This in the face of the fact that he was,87184_0.txt
taken from the hands of would be,87184_0.txt
"murders by his friends, and friends to",87184_0.txt
whom he had appealed to prevent his,87184_0.txt
being taken from the jail where he was,87184_0.txt
in the hands of the law. Gov. Cham-,87184_0.txt
"berlain, upon reviewing the case, pardoned",87184_0.txt
"all the men, and gave his reason",87184_0.txt
at length for his action. This factis,87184_0.txt
not generally known at the North.,87184_0.txt
The rest of the story has been printed.,87184_0.txt
"Hampton, immediately after his return",87184_0.txt
"from Washington, with all his pledges",87184_0.txt
to the President to deal justly by the,87184_0.txt
"colored people fresh on his lips, took",87184_0.txt
these and instead of facing,87184_0.txt
"ap cases,",87184_0.txt
the anger of the cowardly lynchers,87184_0.txt
"murderers, and recognizing the pardons",87184_0.txt
"of Gov. Chamberlain, he executed",87184_0.txt
"the sentences, and had three hung and",87184_0.txt
seven imprisoned for life Five of those,87184_0.txt
way with before,87184_0.txt
.,87184_0.txt
had been made,87184_0.txt
tried Hampton got a chance at them.,87184_0.txt
di gatel,87185_0.txt
TRAGEDY.,87185_0.txt
- Reaching,87185_0.txt
Deserted Wisconsin Wife- The cup,87185_0.txt
Faithless Husband and His pint,87185_0.txt
Paramour Hunted Down and which,87185_0.txt
4075H,87185_0.txt
"Murdered, washed",87185_0.txt
en sids to seaso,87185_0.txt
"The Florida papers, received here,",87185_0.txt
contain an account of a peculiarly 12,87185_0.txt
"interesting tragedy, in which Mr. 5",87185_0.txt
"Keech, long missing from Fon du black",87185_0.txt
tine,87185_0.txt
", Wisconsin, enacts a very im-",87185_0.txt
He arrived,87185_0.txt
portant part.,87185_0.txt
about a year and a half ago. He cold,87185_0.txt
purchased a farm in St. John's coun- of,87185_0.txt
not far from Matanzas inlet. He melted,87185_0.txt
industrious and energetic and and,87185_0.txt
became noted as one of the turn,87185_0.txt
prosperous farmers in the coun- in a,87185_0.txt
: Mr. Keech was accompanied,87185_0.txt
"his wife, or by a woman supposed sugar",87185_0.txt
"be his wife. To all appearances, Place",87185_0.txt
two lived together in the utmost once,87185_0.txt
peace and tranquility. Some time cool,87185_0.txt
a man calling himself J. S. New two,87185_0.txt
", and representing himself as a",87185_0.txt
"inspector, made his appearance flour",87185_0.txt
"the Keech neighborhood, and re- thin",87185_0.txt
mained several days. He finally left.,87185_0.txt
neither Mr. Keech nor his neigh the,87185_0.txt
thought any more of the stran- one,87185_0.txt
". A few days ago, however, he gar",87185_0.txt
"again made his appearance, and af",87185_0.txt
making some inquiries of a Mr. sweet,87185_0.txt
"Williams, proceeded to Mr. Keech's fully",87185_0.txt
house. It happened that Mr. Keech size,87185_0.txt
Mr. Williams a small sum of an,87185_0.txt
"money, and had promised to call and",87185_0.txt
it the next day after Newton Soak,87185_0.txt
"made his appearance. That day, enough",87185_0.txt
however and the next passed and,87185_0.txt
",, add",87185_0.txt
Keech did not appear to fulfil,87185_0.txt
of,87185_0.txt
promise. Knowing his neighbor,87185_0.txt
be a very prompt man in his busi lump,87185_0.txt
"affairs, Mr. Williams at once make",87185_0.txt
proceeded to investigate the cause of fill,87185_0.txt
"unnsual delay, Mounting a horse, then",87185_0.txt
rode to the farm of Keeeh and,87185_0.txt
", bake",87185_0.txt
discovered that a most atro,87185_0.txt
warm,87185_0.txt
murder had been committed. dinner,87185_0.txt
"Keech was found in her room,",87185_0.txt
"to death, while Mr. Keech lay",87185_0.txt
"by with his throat ent, a bullet duty",87185_0.txt
"in the back of his head, and his pealing",87185_0.txt
crushed in. Mr. Keech's neigh-,87185_0.txt
immediately assembled and oring,87185_0.txt
"ganized two pursuing parties, one wax",87185_0.txt
under the command of Mr. Virgiles,87185_0.txt
"Dupont, and the other under the",87185_0.txt
command of the Sheriff of St. John's,87185_0.txt
To,87185_0.txt
county. They followed the murder,87185_0.txt
must,87185_0.txt
"nearly fifty miles, sparing neither the",87185_0.txt
"nor spar, and finally came up",87185_0.txt
"him in Volusia county, where he erly",87185_0.txt
endeavoring to make his way on little,87185_0.txt
to St. John's river. The confes- over,87185_0.txt
with,87185_0.txt
of the murderer which has been,87185_0.txt
", invests the",87185_0.txt
",",87185_0.txt
crime with myste- fire,87185_0.txt
interest. His name is J. Smith ance,87185_0.txt
hog,87185_0.txt
"Newton, and he says he was born in it",87185_0.txt
Buenos Ayers of,87185_0.txt
", English parents",87185_0.txt
only,87185_0.txt
.,87185_0.txt
says that his purpose was not,87185_0.txt
to,87185_0.txt
"robbery, but the hope of ultimate",87185_0.txt
. He states that the woman,87185_0.txt
known as Mrs. Ellen Keech was not quart,87185_0.txt
"wife of Mr. Keech, but his mis-",87185_0.txt
", and that the real Mrs. Keech good",87185_0.txt
"a resident of Fon du Lac, Wiscon- powder",87185_0.txt
". Keech deserted his real wife,",87185_0.txt
"up with the murdered woman,",87185_0.txt
fled to Florida. The prisoner into,87185_0.txt
"he was employed by Mrs. K., Then",87185_0.txt
"is his aunt, to follow her truant them",87185_0.txt
husband and murder him and his enough,87185_0.txt
mistress. As a reward for his trou- it,87185_0.txt
", Newton was to receive a share cut",87185_0.txt
"the estate of Mr. Keech, which is wide",87185_0.txt
"to be worth about$ 30,000. An put",87185_0.txt
attempt was made by some of the oven,87185_0.txt
citizens of Orange county to lynch,87185_0.txt
"Newton, and it was the fear of this ty",87185_0.txt
lead him to confess his crime. them,87185_0.txt
place,87185_0.txt
Military Mistake. them,87185_0.txt
of A the Boston speeches at thely,87185_0.txt
along the Erie rallway.,87185_1.txt
burglaries are set down to their,87185_1.txt
. A man driving along the,87185_1.txt
was knocked down and robbed.,87185_1.txt
gang attempted to break into a,87185_1.txt
in Indian Orchard the night,87185_1.txt
26th ult. The owner being,87185_1.txt
", drove them away. They",87185_1.txt
"vengeance as they left, and",87185_1.txt
the next morning the family,87185_1.txt
aroused by the house being on,87185_1.txt
"They fortunately escaped, and",87185_1.txt
the tramps. None of the perpetrators,87185_1.txt
of these crimes have been,87185_1.txt
The,87185_1.txt
are,87185_1.txt
"thoroughly aroused, and the",87185_1.txt
will be the enforcement,87185_1.txt
Lynch law,87185_1.txt
.,87185_1.txt
Some Savannah ladies have pledg,87185_1.txt
"their word of honor, each to",87185_1.txt
", that they will not for one the",87185_1.txt
An Outlaw Saved from a Mob.,87187_0.txt
"CINCINNATI, July 22.- A mob of armed men",87187_0.txt
"rode into Sandy Hook, Ky., in the night and took Clay",87187_0.txt
"Mobry, an outlaw, from jail, and carried him to a tree,",87187_0.txt
where a mob had previously hanged two men. They,87187_0.txt
"were preparing to swing him, but his yells and piteous",87187_0.txt
screams brought the people off out and he was saved.,87187_0.txt
A MURDERER LYNCHED.,87188_0.txt
"Jes Farris, a Negro, Murders his wife,",87188_0.txt
"is Arrested, Lodged in Jail, is",87188_0.txt
Forcibly Taken thence by,87188_0.txt
a Party of Negroes,87188_0.txt
and is Hanged.,87188_0.txt
From an Appeal Correspondent.],87188_0.txt
"LACONIA, DESHA COUNTY, ARK., May 6.- I",87188_0.txt
venture to send you the particulars of a murder that,87188_0.txt
"occurred at this piace on Saturday night last, tho",87188_0.txt
"third instant, de Farri, a negro who has resided",87188_0.txt
"in this nefgoborhood for several years, was drinking",87188_0.txt
"around town all day, and left for home about nine",87188_0.txt
o'clock. At eleven o'clock his neighbors heard him,87188_0.txt
"shouting for everybody to come in, as his dear wife",87188_0.txt
was dead. Before that they had heard shots fired br,87188_0.txt
"him, or at least in his house. hut as tha",87188_0.txt
at was usual,87188_0.txt
they did not to,87188_0.txt
much notice.,87188_0.txt
Upon geing in they,87188_0.txt
"found his wife dead upon the floor, and the brute",87188_0.txt
lying over her and calling her endearing names. A,87188_0.txt
"warrant was immediately procured for his arrest,",87188_0.txt
"and an inquest was held on the body on Sunday,",87188_0.txt
"the jury bringing in the verdict,"" That the deceased",87188_0.txt
came to her death by two pistol shots fired by,87188_0.txt
"Jeff Farris."" Yesterday( Monday) they buried the",87188_0.txt
"woman, and the prisoner was allowed to attend the",87188_0.txt
funeral handcuffed. His examination before the,87188_0.txt
"squire was to have come off to- day; but last night,",87188_0.txt
"as he was under guard at Buck's saloon, a party of",87188_0.txt
"masked and disguised men overpowered the guards,",87188_0.txt
run him off about two hundred yards to a sycamore,87188_0.txt
"tree, where his body was found this morning. Another",87188_0.txt
"inquest was held- verdict:"" That the deceased",87188_0.txt
came to his death by hanging; said hanging being,87188_0.txt
"done by a party of unknown men."" The murderer",87188_0.txt
"was considered a very dangerous man, this being his",87188_0.txt
third or fourth murder; one was shooting Tom,87188_0.txt
"out on the Shepard place, in 18-. Everything",87188_0.txt
"is very quiet here; no excitement at all, considering",87188_0.txt
"the circumstances. It is supposed, in fact",87188_0.txt
"known, that the colored people did the lynching.",87188_0.txt
The body of the was buried at the foot of,87188_0.txt
the tree whereon murderer he was hung. INKPOT.,87188_0.txt
Ben Johnson a negro was lynched,87189_0.txt
"at Winchester, Thursday night for",87189_0.txt
having attempted to rape the daaght,87189_0.txt
"er of a respectable white gentleman,",87189_0.txt
on public highway in broad daying,87189_0.txt
light the,87189_0.txt
"The late outrage at Jonesboro, Georgia,",87190_0.txt
is creating quite a sensation and ex-,87190_0.txt
citement everywhere throughout that,87190_0.txt
State. It appears that a band of some,87190_0.txt
twenty masked men repaired to the,87190_0.txt
residence of one Joe Thompson( colored),87190_0.txt
"on the night of the 28th ult., and beat",87190_0.txt
"him very severely, as also his wife, and",87190_0.txt
murdered his daughter. Some of the,87190_0.txt
"maskers were recognized by Thompson,",87190_0.txt
who avers that they belong to the,87190_0.txt
higher classes of the community of,87190_0.txt
Jonesboro. The difficulty originated in,87190_0.txt
the fact that Thompson had testified,87190_0.txt
against one of these worthies on a trial,87190_0.txt
"before one of the justice's courts, and",87190_0.txt
that his testimony was very damaging,87190_0.txt
