value,filename
attemps to lynch the Negro civilly,90607_2.txt
and politically; the man at home in,90607_2.txt
Texas attempts to lynch him with a,90607_2.txt
"rope. The one lynches him in soul, the",90607_2.txt
other in body. If where the Negro is,90607_2.txt
"concerned, the senator respects no",90607_2.txt
"law, human or divine as one of them",90607_2.txt
"said, then the lynching of the Negro",90607_2.txt
is the most logical thing in,90607_2.txt
country. the,90607_2.txt
"mer: of courage,",90608_0.txt
"The city of Chicago is the"" garden spot"" of America for",90608_0.txt
colored people. Great flocks of them are coming north in order,90608_0.txt
to get a breadth of freedom and liberty. It is well known,90608_0.txt
"how the colored man is lynched, robbed and Jim Crowed in",90608_0.txt
"the South. When he comes North he expects to find"" the way,",90608_0.txt
"the truth and the light"" of a world worth living in. These people",90608_0.txt
"look to the city officials, the guardians of the law and to their",90608_0.txt
own leaders and representatives for protection and information,90608_0.txt
concerning the methods of citizenship and right living.,90608_0.txt
Since Chicago has become good the great city of colored people,90608_0.txt
"Memphis, Tenn., March 3.- Earle",90610_0.txt
"Trice, a young colored boy barely",90610_0.txt
escaped being lynched here day before,90610_0.txt
yesterday. Trice was accused of,90610_0.txt
attacking the ten year daughter of,90610_0.txt
Patrolman J. A. Cruse on Hernando,90610_0.txt
Road. The alleged attempt was not,90610_0.txt
verified and if the facts are known,90610_0.txt
it will appear that the girl was merely,90610_0.txt
"frightened by Trice, who was",90610_0.txt
ing from his work. return-,90610_0.txt
Mob Quickly Gathers.,90610_1.txt
When it became known that Patrolman,90610_1.txt
Cruse had effected the arrest,90610_1.txt
of Trice on the charge of attempted,90610_1.txt
"assault, various rumors started and",90610_1.txt
friends of Cruse and other blood-,90610_1.txt
thirsty individuals got busy and fully,90610_1.txt
thirty persons and these took Trice,90610_1.txt
from the custody of the three officers,90610_1.txt
and made preparations for a,90610_1.txt
lynching bee. The officers would,90610_1.txt
not use their weapons to resist,90610_1.txt
mob. the,90610_1.txt
Cruse Pleads for Life of Trice.,90610_2.txt
"Partolman Cruse, when he saw that",90610_2.txt
the mob was bent on lynching remonstrated,90610_2.txt
with the crowd and asked that,90610_2.txt
the law have its course. He prevailed,90610_2.txt
upon the crowd to disperse and Cruse,90610_2.txt
with the rest of the officers,90610_2.txt
Trice to the jail. conducted,90610_2.txt
The Negro and War,90611_0.txt
With Mexico.,90611_0.txt
By Linn A. E. Gale.,90611_0.txt
If the pro- interventionists in the,90611_0.txt
United States succeed- and they are,90611_0.txt
still flooding the press with lies about,90611_0.txt
""" atrocities"" in Mexico- the Negro",90611_0.txt
will again be called upon to do the,90611_0.txt
"bloody, butcherous business of the",90611_0.txt
capitalists who sit in smirking in-,90611_0.txt
fellow are,90611_0.txt
difference while his,90611_0.txt
and tortured.,90611_0.txt
lynched Will he be fool enuf to obey when,90611_0.txt
"Jacquemine, the woman, enters into",90611_1.txt
a liaison with her lover. He brings,90611_1.txt
and sho,90611_1.txt
her into the negro world.,90611_1.txt
loves him the more on finding him,90611_1.txt
She is particularly,90611_1.txt
superior to it.,90611_1.txt
moved by his childishness. But Jacque,90611_1.txt
line's brother intervenes; she yields to,90611_1.txt
"his counsels, and abandons her lover.",90611_1.txt
Later she becomes a mother. The mulatto,90611_1.txt
", half distracted, steals the child",90611_1.txt
and is lynched,90611_1.txt
"The critic thought. the book"" ex-",90611_1.txt
"Lynching can be, and is going to be,",90611_2.txt
in these United,90611_2.txt
made impossible,90611_2.txt
States The Governors' agreemnt is a,90611_2.txt
step in. the right direction.,90611_2.txt
"tion"". Trying situation, indeed, we wonder whether the prosecuting",90612_0.txt
"attorney, the jury, or the executioner himself knew",90612_0.txt
what it was all about. He further says that the State of Texas,90612_0.txt
"has been spared a humiliation, in that the colored man was not",90612_0.txt
lynched. He therefore assumes that under ordinary circumstances,90612_0.txt
"the colored man would certainly have been lynched,",90612_0.txt
tantamount to admitting that there is ordinarily no law for an,90612_0.txt
accused colored man in except the lynch law.,90612_0.txt
Such observations are Texas of no more importance or weight,90612_0.txt
"This man was not lynched at the hands of an angry mob,",90612_0.txt
but nevertheless he was lynched by an angry and vindictive,90612_0.txt
citizenry under the mask of legal methods. Justice under duress,90612_0.txt
"is no justice at all, even though it is meted out in acordance",90612_0.txt
with all the forms and ceremonies guaranteed under the,90612_0.txt
stitution of the United States. Con-,90612_0.txt
of the traitors who have,90613_0.txt
the inner workings of their race. We all know how many,90613_0.txt
Negroes have been lynched in the South before justice could,90613_0.txt
"take its course because so many tattling, hair- brained maids or",90613_0.txt
gave away the fugitives' hiding places.,90613_0.txt
"porters the white man derisively says,' the race",90613_0.txt
""" From 1889 to 1918, thirty years.",90614_0.txt
.,90614_0.txt
"the lynched number was 2,472, of which",90614_0.txt
523 were for alleged assault. In past,90614_0.txt
"thirty years, fifty negro women",90614_0.txt
lynched. were,90614_0.txt
"in the South, were very valuable chattels.",90615_0.txt
tediously for little pay and no advancement. They know that,90615_0.txt
lynching in the South and the spread of hatred propaganda in,90615_0.txt
the North would intensify race prejudice and would keep the,90615_0.txt
Negro afraid to organize and timorous about agitating his cause.,90615_0.txt
They know that the Negro's vote under the borough system or,90615_0.txt
by the easier way of buying them would strongly entrench,90615_0.txt
them for their further riches. This condition of affairs has re-,90615_0.txt
acted against all labor and political order and they realize that,90615_0.txt
""" Southern Sleeping Giant""( The Negro) must wake up. He",90615_0.txt
the His editors,90615_0.txt
Where that erime occurs the mob,90615_1.txt
metes out punishment. Man will care,90615_1.txt
for his women and he who abuses them,90615_1.txt
", is headed to quick immolation on the",90615_1.txt
altar of instinet. As faith rises above,90615_1.txt
"mathematical demonstration, man's",90615_1.txt
pretective spirit in relation to woman,90615_1.txt
brushes restraint aside and goes,90615_1.txt
straight to the mark of natural law.,90615_1.txt
More lynchings occur in the South,90615_1.txt
simply because there are more ne,90615_1.txt
groes in the south and the crime is,90615_1.txt
oftener perpetrated here. The difference,90615_1.txt
between the north and the south,90615_1.txt
with respect to the negro is that the,90615_1.txt
"south stops at the individual criminal,",90615_1.txt
"while the north, once the racial feel-",90615_1.txt
"ing is aroused, strikes with ungoverning",90615_1.txt
able rage at numbers.,90615_1.txt
Negroes are sometimes lynched for,90615_1.txt
other causes than attacks on women.,90615_1.txt
So have white men been lynched for,90615_1.txt
"other causes, both north and south.",90615_1.txt
The west strung up cattle thieves sum,90615_1.txt
narily Lynchings for causes other,90615_1.txt
than attacks. on women in the south,90615_1.txt
( Birmingham- Age Herald- June 17),90615_1.txt
The lynching of three negroes at Du-,90615_1.txt
"luth, Minn., for assault on a white",90615_1.txt
girl is no more of a surprise than had,90615_1.txt
the lynching taken place in,90615_1.txt
", Alabama or Georgia. Mississip",90615_1.txt
have been the product of the habit of,90615_1.txt
lynching for that crime. Stop that,90615_1.txt
crime and lynchings will be few and,90615_1.txt
fa. between.,90615_1.txt
Had the Duluth crime occurred in,90615_1.txt
Georgia the actual assailant would,90615_1.txt
have been lynched. In Duluth they,90615_1.txt
went at it in wholesale style.,90615_1.txt
"Not long ago in Knoxville, a southern",90615_1.txt
"city, the arm of the law extended",90615_1.txt
to the protection of a negro fiend who,90615_1.txt
had ravished and murdered a number,90615_1.txt
"of women, the last a white girl in her",90615_1.txt
early teens. Members of the mob were,90615_1.txt
shot down and killed. The negro was,90615_1.txt
"tried, convicted and suffered the law",90615_1.txt
in the usual way.,90615_1.txt
In Duluth thirty policemen in the,90615_1.txt
jail enclosure gave way to the mob,90615_1.txt
after the sole and ridiculous effort of,90615_1.txt
dispersing it with a stream of water.,90615_1.txt
The negro would make greater progress,90615_1.txt
toward the elimination of lynch-,90615_1.txt
if less attention were paid to,90615_1.txt
lynching statistics and more to preachment,90615_1.txt
of the inevitable consequence of,90615_1.txt
this cropping out of the savage in the,90615_1.txt
race.,90615_1.txt
More progress would be made in se,90615_1.txt
euring flul justice in the courts were,90615_1.txt
stop put to the habit of harboring,90615_1.txt
a known criminals.,90615_1.txt
THE WEEK'S BEST,90615_2.txt
EDITORIAL.,90615_2.txt
",. Lynching By A Northern Mob.",90615_2.txt
be hoped; if innocent they will be se,90615_2.txt
free. It is too late to free the thre,90615_2.txt
"who, guilty or innocent, were lynch",90615_2.txt
by the mob.,90615_2.txt
Military forces have restored order,90615_2.txt
"in Duluth, but the damage to the city's",90615_2.txt
reputation has bone done. Trust mobs,90615_2.txt
anywhere for that. But such outbreaks,90615_2.txt
"are not expected in cities like Duluth,",90615_2.txt
and this one would have had a far less,90615_2.txt
offensive look if the police had not so,90615_2.txt
spinelessly yielded up the victims to,90615_2.txt
"the, bozegra",90615_2.txt
Chicago is in no position to assume,90615_2.txt
pharisaical attiude toward other ei-,90615_2.txt
ties that suffer from such outrages.,90615_2.txt
", like every other community, should",90615_2.txt
take to itself the lesson taught,90615_2.txt
by them- no temporizing with:,90615_2.txt
sure and speedy punishment of mob crime.,90615_2.txt
"CHARLESTON, W. Va., July 28.",90616_0.txt
REWARD FOR LYNCHERS,90616_0.txt
Fifteen thousand dollars reward for,90616_0.txt
the arrest and conviction of members,90616_0.txt
of the mob who lynched William Ber,90616_0.txt
"nett of Fayetteville, last Sunday, was",90616_0.txt
offered today by authorities of Fay:,90616_0.txt
ette county and relatives of the,90616_0.txt
man. dead,90616_0.txt
"Savannah, Ga., June 21- Phil",90617_0.txt
"Garthers, colored, was lynched",90617_0.txt
"Rincon, Ga., pear here. today, aft",90617_0.txt
hab been charged with t,90617_0.txt
"der of Anza Jandon, a white",90617_0.txt
"Garthers was arrested, it is said,",90617_0.txt
thru information furnished by a,90617_0.txt
"renegade Negro, who held a personal",90617_0.txt
grudge against the lynched man. Gar-,90617_0.txt
thers stoutly maintained his inno-,90617_0.txt
cence from the moment he was arrested,90617_0.txt
to his dying breath.,90617_0.txt
It is claimed that the home guard,90617_0.txt
of Savannah was ordered to Rincon.,90617_0.txt
after the report of the lynching,90617_0.txt
been received at Savannah. had,90617_0.txt
Chained To Tree.,90617_1.txt
"The accused man was produced,",90617_1.txt
and various methods of lynching were,90617_1.txt
discussed It was finally voted that,90617_1.txt
Garthers be burned at the stake. In,90617_1.txt
voting women and children were,90617_1.txt
the given equal suffrage with the men.,90617_1.txt
RUSH MORE TROOPS TO,90617_2.txt
DULUTH,90617_2.txt
"St. Paul, June 23. Duluth officials",90617_2.txt
appealed to Governor Burnquist,90617_2.txt
tonight to send troops. Fourteen Ne-,90617_2.txt
groes are still in jail and threat of an,90617_2.txt
organized attempt to lynch them Satur-,90617_2.txt
day night have been made.,90617_2.txt
"""",90617_2.txt
The Governor immediately ordered,90617_2.txt
F Battery and a machine gun,90617_2.txt
ment to Duluth. detach-,90617_2.txt
Indict 12 Whites In Duluth Lynching,90618_0.txt
BULLETIN,90618_0.txt
"DULUTH, Minn., July 20.- Twelve true bills were returned",90618_0.txt
by the grand jury here today against as many white,90618_0.txt
men for the lynching of three colored men here recently. Seven,90618_0.txt
true bills were returned against colored men for complicity in,90618_0.txt
the information which resulted in the lynching of one of,90618_0.txt
victims who has since been proved absolutely innocent. the,90618_0.txt
the colored man.,90618_1.txt
Moore was shot and killed early on,90618_1.txt
the morning of May 23rd while out,90618_1.txt
"autoing with Pearl Clark, white, of",90618_1.txt
Chicago. Feeling ran so high at the,90618_1.txt
time of the killing that it was feared,90618_1.txt
"that Turner would be lynched, and",90618_1.txt
extraordinary precautions were taken,90618_1.txt
to prevent his in sight of,90618_1.txt
the National Capitol lynching.,90618_1.txt
After the convicts had taken Mr.,90618_2.txt
Cowan's money and his revolver they,90618_2.txt
removed their leg irons and made,90618_2.txt
"their way to the Mississippi River,",90618_2.txt
where they crossed into Coahoma,90618_2.txt
"County, Miss. The spot where they",90618_2.txt
were working was near Oldtown and,90618_2.txt
"almost directly opposite Friar Point,",90618_2.txt
which has recently been the,90618_2.txt
of a brutal lynching. scene,90618_2.txt
"that"" thousands of negroes' who tried",90618_3.txt
to vote in the South just disappeared,90618_3.txt
from the polls and were never heard of,90618_3.txt
again and that many were lynched also,90618_3.txt
because of their desire to vote. Of,90618_3.txt
course there was not a word of truth in,90618_3.txt
this statement but it has served one,90618_3.txt
purpose- it has served to prepare a,90618_3.txt
very cold reception for candidate,90618_3.txt
Harding when he invades Dixie,90618_3.txt
his vote- getting crusade. on,90618_3.txt
JUSTICE DELIVERED TO ANOTHER BLOW,90619_0.txt
N the reprehensible action of the angry mob at Pueblo which,90619_0.txt
"lynched two Mexicans, who were being held in connection with",90619_0.txt
"the murder of a patrolman, we see not only a flagrant violation",90619_0.txt
"of justice, but an action which can only intensify the strained",90619_0.txt
relations between the United States and Mexico.,90619_0.txt
Mob rule in addition to being incompatible to law and order.,90619_0.txt
and an unconscionable violation of the laws which grant all persons,90619_0.txt
"a fair trial, is at all times, at the most, inaccurate in retaliation,",90619_0.txt
chiefly because of the blinded passion leading those who would take,90619_0.txt
"the law in their hands. As a result, oft times, the lives of innocent",90619_0.txt
persons merely held on suspicion in connection with crimes are,90619_0.txt
sacrificed and the guilty go unpunished.,90619_0.txt
That adequate punishment will be meted out to members of the,90619_0.txt
mob responsible for the lynching is promised in a statement,90619_0.txt
"given out by the governor of Colorado, and justly sp, as it leaves a",90619_0.txt
"blot on the name of the fair state of Colorado and the city of Pueblo,",90619_0.txt
which only a rigorous hunting down and bringing to justice of the,90619_0.txt
ring leaders of the mob can rectify.,90619_0.txt
"In addition, from an international standpoint, it will be exceedingly",90619_0.txt
difficult for the Mexican government to understand why such,90619_0.txt
threatening representations are made to her because of the depredations,90619_0.txt
committed against Americans in bandit- infested districts of,90619_0.txt
"Mexico, when Mexico's nationals are lynched in the orderly state of",90619_0.txt
"Colorado, and by a body of citizens at that- not bandits. Such incidents",90619_0.txt
can only more marked the misunderstanding between,90619_0.txt
the two countries. make- Globe Record.,90619_0.txt
"New York City, July 26- The",90620_0.txt
National Association for the Advancement,90620_0.txt
"of Colored People, with headquarters",90620_0.txt
"at 70 Fifth Avenue, New",90620_0.txt
"York City, today made public replies",90620_0.txt
to telegrams sent to Governors Bick-,90620_0.txt
lett of North Carolina and Hobby of,90620_0.txt
Texas with reference to lynchings in,90620_0.txt
those two states recently. One negro,90620_0.txt
"was lynched at Roxboro, N. C., on",90620_0.txt
July 7. and two brothers were,90620_0.txt
"lynched at Paris, Texas, on July 10.",90620_0.txt
The Association wired both governors,90620_0.txt
asking them what steps would be,90620_0.txt
taken to arrest and punish the lynchers,90620_0.txt
. Governor Bickett replied that-,90620_0.txt
""" The reason why Texas has had seven",90620_0.txt
lynchings this year and North Carolina only,90620_0.txt
one can easily be seen when the attitude of,90620_0.txt
their respective governors is contrasted. In,90620_0.txt
the Texas affair where two colored boys were,90620_0.txt
"lynched, later developments threw grave doubt",90620_0.txt
as to their guilt of the crime of murdering,90620_0.txt
"their landlord, with which crime they had",90620_0.txt
been charged.,90620_0.txt
As long as recalcitrant reactionaries,90620_0.txt
"like Hobby of Texas are in office,",90620_0.txt
lynching will continue. Some day soon America,90620_0.txt
is going to realize that she must intervene,90620_0.txt
in Texas as well as in Ireland.,90620_0.txt
""" In the North Carolina case, the white",90620_0.txt
"employer of Ed Roach, the Negro lynched, has",90620_0.txt
given a signed statement to the press that,90620_0.txt
Roach was at work at the time the criminal,90620_0.txt
assault took place for which crime Roach was,90620_0.txt
"killed by a mob."",+",90620_0.txt
that he would go and select the kind,90620_1.txt
wanted. He walked towards,90620_1.txt
of ice he,90620_1.txt
the salesroom and the colored man,90620_1.txt
"who had gone off a short distance,",90620_1.txt
opened fire. After emptying his pistol,90620_1.txt
", Edwards fled and every effort to",90620_1.txt
locate him had failed at a late hour,90620_1.txt
tonight. But the hunt had in no way,90620_1.txt
abated and it feared that a lynching,90620_1.txt
is likely should is he be captured.,90620_1.txt
WHITE MAN LYNCHED,90620_2.txt
BY SOUTHERNERC,90620_2.txt
"Fayetteville, W. Va .. July 25.-",90620_2.txt
"Lynch law, which was originated by",90620_2.txt
"southerners, and which has been almost",90620_2.txt
exclusively invoked against the,90620_2.txt
"colored race, rebounded against the",90620_2.txt
son of a prominent white judge of,90620_2.txt
"this city when William Bennett, Jr ..",90620_2.txt
"of Fayetteville, son of Judge William",90620_2.txt
"R. Bennett, at one time judge of the",90620_2.txt
"Criminal Court of Fayette County,",90620_2.txt
was taken from jail by a mob of 100,90620_2.txt
"here today and lynched, after having",90620_2.txt
begun a life sentence for the murder,90620_2.txt
"of his wife, to which charge he had",90620_2.txt
"His wife,",90620_2.txt
pleaded guilty in court.,90620_2.txt
"whom he admitted killing, was the",90620_2.txt
daughter of J. Alfred Taylor of Fay-,90620_2.txt
"etteville, known throughout the",90620_2.txt
state as a well writer and editor.,90620_2.txt
BURNINGS AND LYNCHINGS AWE NATION,90621_0.txt
""" A PAPER WITH A POLICY""",90621_0.txt
READ EVERYWHERE THE,90621_0.txt
BY EVERYBODY The Chicago Whip TRUTH WITHOUT,90621_0.txt
THAT'S ANYBODY FEAR,90621_0.txt
AN INDEPENDENT,90621_0.txt
"Vol. 2. No. 29 CHICAGO, ILL., SATURDAY, JULY WEEKLY 17th, 1920 EIGHT PAGES PRICE FIVE CENTS",90621_0.txt
LYNCH WRONG MAN,90621_0.txt
IN CHURCH YARD,90621_0.txt
"Durham, N. C., July 13-",90621_0.txt
Ed. Roach a young Negro was,90621_0.txt
taken from the Carlson County Jail,90621_0.txt
at Roxbury early this morning by a,90621_0.txt
mob of more than 200 masked men,90621_0.txt
and was lynched in front of a colored,90621_0.txt
Church three miles north of the town,90621_0.txt
in less than one hour after he had,90621_0.txt
been arrested on a charge of supposed,90621_0.txt
criminal attack on white,90621_0.txt
woman. a,90621_0.txt
N.A.A. C. P. DEMANDS,90621_1.txt
INVESTIGATION OF,90621_1.txt
CLERK'S LYNCHING,90621_1.txt
The National Association for the,90621_1.txt
Advancement of Co ored People,90621_1.txt
today,90621_1.txt
wired Postmaster General A. S.,90621_1.txt
Burleson requesting that he order an,90621_1.txt
investigation into the facts of the,90621_1.txt
"lynching of James Spencer, a Negro",90621_1.txt
"postal clerk, at Enterprise, Miss., on",90621_1.txt
"July 5, reminding him of the fact that",90621_1.txt
the federal government has the power,90621_1.txt
of police protection over those in its,90621_1.txt
service. At the same time the Asso-,90621_1.txt
ciation wired Governor W. P. Hobby,90621_1.txt
of Texas asking that he bring to,90621_1.txt
justice the members of the mob,90621_1.txt
"which on July 6, at Paris, Texas,",90621_1.txt
took from the county jail Irving and,90621_1.txt
Herman Arthur who were being held,90621_1.txt
on a charge of having killed their,90621_1.txt
"landlord and his son, and burned",90621_1.txt
them at the stake. The barbarity of,90621_1.txt
this latter lynching is magnified by,90621_1.txt
dispatches in which the sheriff at,90621_1.txt
"Paris, Texas, is quoted as declaring",90621_1.txt
that one of the two Negroes burned,90621_1.txt
was not the right one and that he,90621_1.txt
doubted whether the other was the,90621_1.txt
"right party, and in which he is reported",90621_1.txt
to have gone into Arkansas,90621_1.txt
on the trail of the men believed to,90621_1.txt
have killed the farmer and his son.,90621_1.txt
The telegrams follow,90621_1.txt
( Continued on page: 6.),90621_1.txt
BOLD PREDICTION OF,90621_2.txt
LYNCHING IN MO.,90621_2.txt
"St. Louis, Mo., July 13-",90621_2.txt
"Fred. Canefax, a colored convict",90621_2.txt
from Jackson County is being sought,90621_2.txt
by armed posse throughout Southeast,90621_2.txt
"Mo., a lynching has been",90621_2.txt
planned if and he is caught.,90621_2.txt
He escaped from Prison Tuesday,90621_2.txt
and it is reported that many prisoners,90621_2.txt
of late have made their escape from,90621_2.txt
the prisons and the laxity of guards,90621_2.txt
or inefficiency has not been able to,90621_2.txt
return any of the prisoners and much,90621_2.txt
has been said concerning the matter.,90621_2.txt
It was given out that the escaped,90621_2.txt
convict made an attack on a white,90621_2.txt
woman and soon a posse had formed,90621_2.txt
and threats of lynching were made.,90621_2.txt
report was made in order that the,90621_2.txt
report was made in order hat the,90621_2.txt
people would be forced to demand,90621_2.txt
better protection of the prisons.,90621_2.txt
"There is however, no doubt but",90621_2.txt
that there will be another lynching,90621_2.txt
staged whether the statement is true,90621_2.txt
or false if Canefax is caugt. The,90621_2.txt
threats have been reported to acting,90621_2.txt
Governor Crossley. He has taken,90621_2.txt
no action on the matter so far,90621_2.txt
is known to date. as,90621_2.txt
THE WEEK'S BEST,90623_0.txt
That Wharton EDITORIALS Lynching,90623_0.txt
( From Houston Post. July 21),90623_0.txt
Editorial Note- it is not often,90623_0.txt
that a southern newspaper is right,90623_0.txt
"on the question of law and order,",90623_0.txt
but this clipping from the Houston,90623_0.txt
Post seems particularly good.),90623_0.txt
The Post has received the following,90623_0.txt
"communication, with reference to",90623_0.txt
its comment upon the recent,90623_0.txt
at Wharton: lynching,90623_0.txt
"The grand jury reported that Isaac,",90624_0.txt
"one of the three lynched men, was",90624_0.txt
innocent and was only being held by,90624_0.txt
the police as an important witness.,90624_0.txt
Just before the prisoner. were arraigned,90624_0.txt
", Attorney C. R. McCollough,",90624_0.txt
"who with several Duluth citizens, has",90624_0.txt
been in charge of the arrangements,90624_0.txt
"for the trial, secured the services of",90624_0.txt
"Atty. F. L. Barnett, of Chicago, to",90624_0.txt
take part in the defense.,90624_0.txt
Mr. Bar-,90624_0.txt
nett arrived in Duluth on the morning,90624_0.txt
of July 23rd and appeared in behalf,90624_0.txt
of the prisoners that day and,90624_0.txt
Saturday,90624_0.txt
. in behalf of,90624_0.txt
"Washington, May 24- It was necessary",90625_0.txt
to use federal troops to drive,90625_0.txt
bloodthirsty rioters from the jail at,90625_0.txt
"Alexandria Courthouse, almost in sight",90625_0.txt
"of the National Capitol, who were intent",90625_0.txt
"upon lynching William Turner,",90625_0.txt
colored who shot and killed Thomas,90625_0.txt
"Morgan,, of Alexandria, Va.",90625_0.txt
Mob Forms for Lynching.,90625_1.txt
As soon as it was learned that Turner,90625_1.txt
"had given up and was in jail,",90625_1.txt
large mob of Virginia farmers banded,90625_1.txt
together intent upon lynching the,90625_1.txt
ored man. col,90625_1.txt
honors.,90625_2.txt
Mob Forms.,90625_2.txt
That night a mob formed in the,90625_2.txt
public square of the city with deputy,90625_2.txt
"Moore at the head, and proceeded",90625_2.txt
toward the colored section of the,90625_2.txt
city with the intention of,90625_2.txt
the colored man. lynching,90625_2.txt
Colored People Ready.,90625_3.txt
Having learned of the formation,90625_3.txt
of the mob and their intention to,90625_3.txt
"indulge in a wholesael lynch- fest, the",90625_3.txt
people of the section had,90625_3.txt
colored organized for self- defense.,90625_3.txt
We notice that Southern newspapers are rather silent on the,90626_0.txt
"act of Governor Bickett of North Carolina, who prevented a mob",90626_0.txt
from lynching a colored man recently. The South was also slow,90626_0.txt
in responding to the colors in the late World War. The backward,90626_0.txt
people are more to be pitied than scorned and the sooner they realize,90626_0.txt
that law and order must prevail and that patriotism is best expressed,90626_0.txt
"by deed and action rather than word, the sooner will they",90626_0.txt
approach Americanism. by,90626_0.txt
First White Man Indicted For,90627_0.txt
Receives,90627_0.txt
Lynching Conviction.,90627_0.txt
"STRIP GIRL NUDE, BUT",90627_0.txt
NO LYNCHING,90627_0.txt
FOLLOWS,90627_0.txt
"COLUMBUS, GA., Sept. 8.- Wal-",90627_0.txt
"ter McClellan, aged 20 and Richard",90627_0.txt
"Smith, aged 22, both white, were today",90627_0.txt
arrested here after being charged,90627_0.txt
with outraging a young girl and stripping,90627_0.txt
her body nude. She was then,90627_0.txt
allowed to roam the woods in her,90627_0.txt
nude condition. Although the crime,90627_0.txt
is much more repulsive than many for,90627_0.txt
which colored men have been lynched,90627_0.txt
"there was no hint of lynch law.,",90627_0.txt
TABLE OF CONTENTS: The Colored,90628_0.txt
Press- The New Era The Negro's,90628_0.txt
Reaction to the World War- The Ne-,90628_0.txt
Kro's Grievances and Demands- Riots-,90628_0.txt
Lynching The South and the Negro-,90628_0.txt
The Negro and Labor Unionism and,90628_0.txt
Negro Problems The,90628_0.txt
Bolshevism Lyric Cry.,90628_0.txt
"ALBANY, Ga., Dec. 8-"" Dead from",90629_0.txt
gunshot wounds inflicted by unknown,90629_0.txt
"persons,' was the nonchalant verdict",90629_0.txt
"""",90629_0.txt
rendered by a coroner's jury over the,90629_0.txt
dead body of Curly McKelvey found,90629_0.txt
lynched near here week. No investigation,90629_0.txt
was or will last be made.,90629_0.txt
"GOLDSBORO, N. C., Dec. 8.- A",90629_1.txt
"night- guard of twelve citizens, specially",90629_1.txt
sworn in for that purpose repulsed a,90629_1.txt
mob attacking the Wayne County courthouse,90629_1.txt
"here last week, intent upon lynching",90629_1.txt
five colored men in jail charged,90629_1.txt
with the murder of Herman,90629_1.txt
white. Jones,90629_1.txt
were lined up,90629_2.txt
Mob Lynches Three,90629_2.txt
A mob of 5000 men then took possession,90629_2.txt
of Duluth and lynched three,90629_2.txt
"men, one of whom, Isaac McGhie, has",90629_2.txt
since been absolved from any connection,90629_2.txt
"with the crime, if any crime at",90629_2.txt
was committed. all,90629_2.txt
"girl. The jury was out, five hours.",90629_3.txt
Miller Acquitted,90629_3.txt
Two days later William Miller was,90629_3.txt
tried for the same offense. The same,90629_3.txt
witnesses made the same testimony,90629_3.txt
"as in the Mason trial, but Miller was",90629_3.txt
found not guilty.,90629_3.txt
Counsel for the defense contend,90629_3.txt
"that evidences of Miller's innocence,",90629_3.txt
"which resulted in his acquittal, are applicable",90629_3.txt
"alike to Max Mason, who was",90629_3.txt
"found guilty, and on these grounds",90629_3.txt
are preparing to ask for a new trial.,90629_3.txt
Mason was convicted on the word,90629_3.txt
"of Irene Tusken and her escort,",90629_3.txt
"James Sullivan, who swore that they",90629_3.txt
were set upon by a party of circus,90629_3.txt
"employees, seven of whom were on",90629_3.txt
"trial, and three of whom were lynched,",90629_3.txt
that Sullivan was held off at pistol,90629_3.txt
"point, while the Nelson girl was criminally",90629_3.txt
