value,filename
Blease was not expected,90073_0.txt
to,90073_0.txt
come this lead over-.,90073_0.txt
"The vote was Byrnes, 119,310;",90073_0.txt
"Blease 114,346.",90073_0.txt
Blease raised the Negro issue during,90073_0.txt
the campaign by declaring,90073_0.txt
lynching was the only way to stop,90073_0.txt
Negro attacks on white women.,90073_0.txt
"Byrnes, if complete returns do not",90073_0.txt
"alter his position, is assured of election",90073_0.txt
as Democratic nominee.,90073_0.txt
The race for the nomination for,90073_0.txt
Governor was very close. Ira C.,90073_0.txt
"Blackwood, Spartanburg, had a majority",90073_0.txt
"of 693 over Olin D. Johnston,",90073_0.txt
"Spartanburg, with the vote stand-",90073_0.txt
"Blackwood 116,966, and John-",90073_0.txt
"ing ston 116,273.",90073_0.txt
RETURN FROM PROBE,90073_1.txt
OF MARION LYNCHING,90073_1.txt
Deputy Attorney- General Silent On,90073_1.txt
Probable Jury Action.,90073_1.txt
"Merle Wall and Earl Stroup,",90073_1.txt
"deputy attorney- general, returned",90073_1.txt
"to Indianapolis today from Marion,",90073_1.txt
where they assisted Prosecutor Har-,90073_1.txt
ley Hardin in the investigation of,90073_1.txt
the lynching of two Negroes Aug. 7.,90073_1.txt
Both declined to comment on,90073_1.txt
"probable action of the grand jury,",90073_1.txt
which still is in session.,90073_1.txt
Attorney- General James M. Ogden,90073_1.txt
was preparing a statement today,90073_1.txt
further action on the,90073_1.txt
concerning case from his office.,90073_1.txt
Attorney- General James M.,90074_0.txt
Ogden today proceeded with the,90074_0.txt
Marion lynching case as he had announced,90074_0.txt
Saturday he would do.,90074_0.txt
Target of Ogden's effort to see,90074_0.txt
that law prevails over mob rule at,90074_0.txt
Marion is Sheriff Jacob Campbell,90074_0.txt
"of Grant county, who on the night",90074_0.txt
"of Aug. 7, is alleged to have permitted",90074_0.txt
delivery of two Negro prisoners,90074_0.txt
from the Grant county jail to,90074_0.txt
a mob which hanged them on a,90074_0.txt
on the courthouse lawn. tree,90074_0.txt
Duty Pointed Out,90074_1.txt
Repeatedly the attorney- general,90074_1.txt
has pointed out that Indiana law,90074_1.txt
requires that he proceed against the,90074_1.txt
"sheriff, should local authorities fail",90074_1.txt
to do so. A Grant county grand,90074_1.txt
jury did not indict Campbell and,90074_1.txt
brought no action against any mob,90074_1.txt
men.,90074_1.txt
Today Ogden called into conference,90074_1.txt
"his deputies, Merl Wall and",90074_1.txt
"Earl Stroup, who went to Marion",90074_1.txt
immediately after the lynching.,90074_1.txt
The conference brought forth several,90074_1.txt
long distance telephone calls,90074_1.txt
and the deputies may return to,90074_1.txt
"Marion, was said.",90074_1.txt
May it Take Charge,90074_1.txt
Expected to Take Action in,90075_0.txt
Marion Lynchings.,90075_0.txt
Attorney- General James M. Og-,90075_0.txt
den today continued conferences,90075_0.txt
"with his deputies, Earl B. Stroup",90075_0.txt
and Merle M. Wall in preparation,90075_0.txt
for legal action against Grant,90075_0.txt
"county's sheriff, Jacob Campbell,",90075_0.txt
under fire for failing to prevent the,90075_0.txt
"lynching of two Negroes at Marion,",90075_0.txt
Aug. 7.,90075_0.txt
In accordance with the statute requiring,90075_0.txt
the attorney- general to take,90075_0.txt
action against a sheriff from whom,90075_0.txt
"a prisoner is wrested and lynched,",90075_0.txt
Ogden is expected to file an affidavit,90075_0.txt
signed by a Marion resident in,90075_0.txt
"Grant circuit court. The action, if",90075_0.txt
"successful, would oust Campbell as",90075_0.txt
sheriff.,90075_0.txt
Campbell was in Indianapolis to-,90075_0.txt
dday but refused to discuss the,90075_0.txt
"case.,",90075_0.txt
"Pat Harrison, Borah Also",90076_0.txt
Are Nominated; Ralph,90076_0.txt
Ahead in California Governor,90076_0.txt
Battle.,90076_0.txt
By United Press,90076_0.txt
"COLUMBIA, S. C., Aug. 27 .-- Senator",90076_0.txt
"Cole L. Blease, who condones",90076_0.txt
"lynching and calls himself a"" drinking",90076_0.txt
"prohibitionist,"" held a comfortable",90076_0.txt
plurality today in tabulations,90076_0.txt
of South Carolina's primary,90076_0.txt
election vote.,90076_0.txt
was,90076_0.txt
Blease's nearest competitor,90076_0.txt
former Congressman James E.,90076_0.txt
"Byrnes, and it appeared virtually",90076_0.txt
certain he would engage the senator,90076_0.txt
in a runoff contest Sept. 9 for the,90076_0.txt
Democratic senatorial nomination.,90076_0.txt
The election followed one of the,90076_0.txt
most colorful of this year's campaigns,90076_0.txt
in the south. The principal,90076_0.txt
"issue was that of lynching, and it",90076_0.txt
was injected by Blease himself.,90076_0.txt
""" When the Constitution comes",90076_0.txt
between me and the virtue of the,90076_0.txt
"white women of South Carolina, I",90076_0.txt
"say to hell with the Constitution.""",90076_0.txt
the senator declared in describing,90076_0.txt
lynching as the only successful,90076_0.txt
method of discouraging Negro,90076_0.txt
assaults on white women.,90076_0.txt
It was this issue which brought,90076_0.txt
Solicitor Harris into the race as a,90076_0.txt
"Blease opponent. Harris, prosecutor",90076_0.txt
of a mob which lynched a Negro at,90076_0.txt
"Walhalla, charged Blease pardoned",90076_0.txt
too many Negro attackers while he,90076_0.txt
Governor a little more than,90076_0.txt
was fifteen years ago.,90076_0.txt
SHERIFF BEFORE JURY,90077_0.txt
AS LYNCH QUIZ BEGINS,90077_0.txt
Campbell Is Called as Probe of Mob,90077_0.txt
Action Is Started.,90077_0.txt
By United Press,90077_0.txt
"MARION, Ind., Sept. 3.- Five wit-",90077_0.txt
including Sheriff Jacob,90077_0.txt
"messes,",90077_0.txt
"Campbell and Mrs. W. T. Bailey,",90077_0.txt
state president of the National Association,90077_0.txt
for the Advancement of,90077_0.txt
"Colored People, were called before",90077_0.txt
the county grand jury today as it,90077_0.txt
started an investigation into the,90077_0.txt
"lynching of two Negroes, Aug. 7.",90077_0.txt
Mrs. Bailey was believed to be,90077_0.txt
questioned about the time of a telephone,90077_0.txt
call to Sheriff Campbell in,90077_0.txt
which he was told that a mob was,90077_0.txt
forming.,90077_0.txt
The three other witnesses were,90077_0.txt
to have testified about the,90077_0.txt
believed formation of the mob.,90077_0.txt
Others to Be Arrested in,90078_0.txt
"' Few Hours,' Sheriff",90078_0.txt
Campbell Promises.,90078_0.txt
Ea Times Special,90078_0.txt
"MARION, Oct. 16.- The first of",90078_0.txt
seven Marion men charged with,90078_0.txt
being leaders of the mob which,90078_0.txt
lynched two Negroes on the courthouse,90078_0.txt
"lawn here Aug. 7, were arrested",90078_0.txt
shortly before noon today.,90078_0.txt
"He was Robert Beshire, 45, Marion.",90078_0.txt
"restaurant proprietor, one of the",90078_0.txt
seven against whom warrants were,90078_0.txt
issued late Wednesday on affidavits,90078_0.txt
filed by Attorney- General James M.,90078_0.txt
Ogden.,90078_0.txt
Beshire was released after providing,90078_0.txt
"$ 2,000 bond fixed for all defendants",90078_0.txt
by Judge O. D. Clawson of,90078_0.txt
Grant circuit court.,90078_0.txt
Released on his own recognizance,90078_0.txt
"when arraigned this morning, Sher-",90078_0.txt
off Jacob Campbell said he expected,90078_0.txt
"the arrest"" within a few hours""",90078_0.txt
several of the alleged mob leaders. of,90078_0.txt
Charged With Neglect,90078_1.txt
In an affidavit filed late Wednes-,90078_1.txt
day by Attorney- General James M.,90078_1.txt
"Ogden, Sheriff Campbell was",90078_1.txt
charged with failure to perform his,90078_1.txt
duty in connection with the lynching,90078_1.txt
. Campbell today did not enter,90078_1.txt
a plea.,90078_1.txt
Judge Clawson explained he was,90078_1.txt
releasing Campbell on his own recognizance,90078_1.txt
because the court doubted,90078_1.txt
"if the action is a criminal matter,",90078_1.txt
because the penalty is forfeiture of,90078_1.txt
office and because the court believed,90078_1.txt
"the fine, if conviction is obtained,",90078_1.txt
would be covered by the sheriff's,90078_1.txt
general bond.,90078_1.txt
Marion residents' interest was,90078_1.txt
keyed to a keener pitch by the imminent,90078_1.txt
arrests today than at any,90078_1.txt
time since the lynching. The court,90078_1.txt
and members of the Marion bar,90078_1.txt
denounced the release of names of,90078_1.txt
alleged mob leaders to Indianapolis,90078_1.txt
newspapers several hours before,90078_1.txt
warrants were handed the sheriff.,90078_1.txt
newspapers preceded Ogden's,90078_1.txt
The arrival here.,90078_1.txt
It was covertly reported that several,90078_2.txt
others who took active part in,90078_2.txt
the lynching of two Negro prisoners,90078_2.txt
the courthouse lawn on the night,90078_2.txt
"on of Aug. 7, had left town.",90078_2.txt
Seven Alleged Lynching Leaders Are Named,90079_0.txt
in Affidavit Signed by Investigator,90079_0.txt
for Attorney- General's Office.,90079_0.txt
CAMPBELL MAY FACE REMOVAL,90079_0.txt
State Obliged to Act After Failure of,90079_0.txt
"Grand Jury to Indict, Statement",90079_0.txt
on Case Tells Public.,90079_0.txt
Armed with affidavits against Sheriff Jacob Campbell of,90079_0.txt
Grant county and seven alleged leaders of the Marion mob,90079_0.txt
"which lynched two Negro prisoners, Attorney- General James",90079_0.txt
M. Ogden left for Marion at noon today to file personally,90079_0.txt
criminal proceedings in Grant circuit court.,90079_0.txt
"He was accompanied by Merl Wall, deputy attorney-",90079_0.txt
"general, and Arthur Bruner, investigator for Ogden's office,",90079_0.txt
who signed the charges.,90079_0.txt
Alleged mob leaders named in the affidavits are Charles,90079_0.txt
"Lennon, Everett Clarke, Arnold Walters, Bob Beshire, Ches-",90079_0.txt
"ter Pease and two men named Boyd and Prainn, whose first",90079_0.txt
names are missing. All are Marion residents.,90079_0.txt
of the latter two is expected to be established,90079_0.txt
"at Marion Identity, Ogden explained.",90079_0.txt
can detour it?,90079_1.txt
""" As a public office is a public",90079_1.txt
"trust, in this instance the office of",90079_1.txt
the attorney- general has the trust of,90079_1.txt
the public in prosecuting the orderly,90079_1.txt
process of the law when a lynching,90079_1.txt
occurs.,90079_1.txt
""" It is not a matter of the state",90079_1.txt
meddling or not meddling with local,90079_1.txt
affairs in communities. The lawmakers,90079_1.txt
of Indiana have seen fit to,90079_1.txt
make it a state affair and to ordain,90079_1.txt
that the attorney- general take orderly,90079_1.txt
legal proceedings when lynchings,90079_1.txt
occur to the end that law and,90079_1.txt
order may be preserved,90079_1.txt
out the state. through-,90079_1.txt
In making the affidavits,90079_1.txt
"public, Ogden issued a three-",90079_1.txt
page statement to the press,90079_1.txt
in which he set out that since,90079_1.txt
local authorities had failed to,90079_1.txt
prosecute in this lynching it,90079_1.txt
becomes the duty of the attorney,90079_1.txt
- general to do so.,90079_1.txt
The statement reads in part as,90079_1.txt
follows:,90079_1.txt
""" For the first time in almost",90079_1.txt
"thirty years in this state, two persons",90079_1.txt
were taken from the Grant,90079_1.txt
"county jail at Marion, Ind., by a",90079_1.txt
"and lynched on Aug. 7, this",90079_1.txt
mob year.,90079_1.txt
Protect State's Good Name,90079_2.txt
""" It thus was provided that when",90079_2.txt
the state of Indiana has been disgraced,90079_2.txt
by a lynching the good name,90079_2.txt
of the state should be protected by,90079_2.txt
the highest prosecuting authority in,90079_2.txt
the state. It was made the duty of,90079_2.txt
the attorney- general to see that,90079_2.txt
there should be no miscarriage of,90079_2.txt
justice and that there should be no,90079_2.txt
breaking down of the law of the,90079_2.txt
state,90079_2.txt
""" Our. government is one of law",90079_2.txt
"$ 1,000 Fine Provided",90079_3.txt
Should he be tried and found,90079_3.txt
"guilty, Campbell would be removed",90079_3.txt
"as sheriff and fined$ 1,000.",90079_3.txt
Any person convicted of active,90079_3.txt
lynching gets a life prison sentence,90079_3.txt
and mob members two to twenty-,90079_3.txt
one years,90079_3.txt
Affidavits. against the alleged,90079_3.txt
DE PRIEST PAYS,90080_0.txt
OGDEN TRIBUTE,90080_0.txt
ON MOB STAND,90080_0.txt
G. O. P. Absolved of Blame,90080_0.txt
for Marion Killings by,90080_0.txt
Negro Congressman.,90080_0.txt
"Oscar De Priest, Negro Republican",90080_0.txt
"congressman from Chicago,",90080_0.txt
absolved the Republican party of,90080_0.txt
blame in lynching of two Negroes at,90080_0.txt
"Marion Aug. 7, at a reception in nis",90080_0.txt
honor at Phyllis Wheatly branch,90080_0.txt
of the Y. W. C. A. Friday.,90080_0.txt
Two hundred Negro,90080_0.txt
heard De Priest. Republicans,90080_0.txt
Vigorous Campaign Pledged,90080_1.txt
":' The Scripps- Howard newspapers,",90080_1.txt
actuated solely by the twin desire to,90080_1.txt
see justice done these men and public,90080_1.txt
"confidence in the courts restored,",90080_1.txt
pledge themselves to keep before,90080_1.txt
the public the details of this judi-,90080_1.txt
lynching until justice finally is,90080_1.txt
cial done.,90080_1.txt
MARION'S MOB,90081_0.txt
LYNCHING PUT,90081_0.txt
BEFORE HOOVER,90081_0.txt
Negroes Urge Enactment of,90081_0.txt
Federal Law to Stop,90081_0.txt
Violence.,90081_0.txt
The lynching of two Negroes in,90081_0.txt
"Marion, Ind., Aug. 7, has been carried",90081_0.txt
to the attention of President,90081_0.txt
Hoover by the Negro Anti- Lynching,90081_0.txt
congress now in session in Wash-,90081_0.txt
ington.,90081_0.txt
The nation's chief executive was,90081_0.txt
urged to secure the enactment by,90081_0.txt
congress of legislation to stamp out,90081_0.txt
lynching in the United States.,90081_0.txt
The request was made this week,90081_0.txt
by a delegation of Negroes attending,90081_0.txt
"the congress, headed by Wil-",90081_0.txt
"liam Monroe Trotter, Boston, Mass.,",90081_0.txt
executive secretary of the National,90081_0.txt
Equal Rights League and,90081_0.txt
Race congress.,90081_0.txt
In a memorial presented to the,90081_0.txt
"President protesting lynchings, the",90081_0.txt
petitioners asserted that lynchings,90081_0.txt
in 1930 more than doubled either of,90081_0.txt
the two preceding years,90081_0.txt
""" We ask suppression of. lynching,""",90081_0.txt
action.,90081_0.txt
""" Victims are being found to have",90081_0.txt
"been innocent, and if these lynchings",90081_0.txt
increase and the federal government,90081_0.txt
does not give the necessary,90081_0.txt
"protection, the menaced race, deserted",90081_0.txt
", may in desperation feel",90081_0.txt
"compelled to protect itself, which",90081_0.txt
"means riots, massacres, and civil",90081_0.txt
war worse than the race riots,90081_0.txt
"of Chicago Washington.""",90081_0.txt
and county grand,90081_0.txt
By United Press,90082_0.txt
"MARION, Ind., Oct. 18.- Phillip",90082_0.txt
"Boyd, 18, an automobile mechanic,",90082_0.txt
was arrested today by Deputy,90082_0.txt
"Sheriff Orville Wells, accused as a",90082_0.txt
member of the mob that lynched,90082_0.txt
Negroes here Aug. 7. Boyd,90082_0.txt
"was two unable to provide$ 2,000 bond.",90082_0.txt
President Asked to Place California's,90082_1.txt
' Judicial Lynching' of Labor Leaders,90082_1.txt
Before Wickersham Commission.,90082_1.txt
NEW DELAY MENACES PARDON HOPE,90082_1.txt
Newspaper Executives Pledge Aid in,90082_1.txt
"Unemployment Crisis, Call for Repeal",90082_1.txt
of Eighteenth Amendment.,90082_1.txt
By Scripps- Howard Newspaper Alliance,90082_1.txt
"FRENCH LICK SPRINGS, Ind., Oct. 18.- President",90082_1.txt
Hoover today was called upon by the twenty- five Scripps-,90082_1.txt
Howard newspapers represented in editorial conference here,90082_1.txt
to intervene in the Mooney- Billings case.,90082_1.txt
"Characterizing as"" judicial lynching"" the course of Cal-",90082_1.txt
"ifornia courts thus far in connection with the case, the editors",90082_1.txt
"urged the President, by resolution, to place the celebrated",90082_1.txt
case before the Wickersham commission for review and possible,90082_1.txt
public action. A copy of the resolution was telegraphed,90082_1.txt
the President.,90082_1.txt
The resolution was inspired by news dispatches from,90082_1.txt
San Francisco stating that there was a definite possibility,90082_1.txt
of prolonged delay in the report of the California supreme,90082_1.txt
court on the recently heard pardon appeal of Warren K. Billings,90082_1.txt
and Thomas J. Mooney jointly convicted of the Preparedness,90082_1.txt
"day bomb outrage, in July, 1916.",90082_1.txt
MARION'S MOB,90083_0.txt
LYNCHING PUT,90083_0.txt
BEFORE HOOVER,90083_0.txt
Negroes Urge Enactment of,90083_0.txt
Federal Law to Stop,90083_0.txt
Violence.,90083_0.txt
The lynching of two Negroes in,90083_0.txt
"Marion, Ind., Aug. 7, has been carried",90083_0.txt
to the attention of President,90083_0.txt
Hoover by the Negro Anti- Lynching,90083_0.txt
congress now in session in Wash-,90083_0.txt
ington.,90083_0.txt
The nation's chief executive was,90083_0.txt
urged to secure the enactment by,90083_0.txt
congress of legislation to stamp out,90083_0.txt
lynching in the United States.,90083_0.txt
The request was made this week,90083_0.txt
by a delegation of Negroes attending,90083_0.txt
"the congress, headed by Wil-",90083_0.txt
"liam Monroe Trotter, Boston, Mass.,",90083_0.txt
executive secretary of the National,90083_0.txt
Equal Rights League and,90083_0.txt
Race congress.,90083_0.txt
In a memorial presented to the,90083_0.txt
"President protesting lynchings, the",90083_0.txt
petitioners asserted that lynchings,90083_0.txt
in 1930 more than doubled either of,90083_0.txt
the two preceding years.,90083_0.txt
""" We ask suppression of lynching,""",90083_0.txt
"said the memorial,"" in the interest",90083_0.txt
of domestic peace and tranquility.,90083_0.txt
States do not stop it and seem unable,90083_0.txt
when willing. Because of the,90083_0.txt
"strength of local prejudice, Texas",90083_0.txt
veniremen refused to convict and,90083_0.txt
Indiana county prosecutors were,90083_0.txt
unable to obtain the necessary,90083_0.txt
action.,90083_0.txt
""" Victims are being found to have",90083_0.txt
"been innocent, and if these lynchings",90083_0.txt
increase and the federal government,90083_0.txt
does not give the necessary,90083_0.txt
"protection, the menaced race, deserted",90083_0.txt
", may in desperation feel",90083_0.txt
"compelled to protect itself, which",90083_0.txt
"massacres, and civil",90083_0.txt
"means riots,",90083_0.txt
war worse than the race riots,90083_0.txt
"of Chicago and Washington.""",90083_0.txt
When the Grant county grand,90083_0.txt
jury refused to indict any of the,90083_0.txt
Marion mob leaders and exonerated,90083_0.txt
Sheriff Jacob C. Campbell of all,90083_0.txt
"blame, Attorney- General James M.",90083_0.txt
Ogden filed affidavits against the,90083_0.txt
sheriff and seven alleged leaders.,90083_0.txt
Sheriff Campbell has not been ar-,90083_0.txt
) leaders,90083_0.txt
raigned. Four alleged mob,90083_0.txt
have entered not guilty pleas and,90083_0.txt
three are fugitives.,90083_0.txt
Festival for Charity,90083_0.txt
By Times Special,90083_0.txt
"MUNCIE, Ind., Nov. 29.- A fun",90083_0.txt
"festival, sponsored by the Muncie",90083_0.txt
"Optimist Club, will be given here",90083_0.txt
Dec. 10 for charity. The proceeds,90083_0.txt
of the festival will be turned,90083_0.txt
to Muncie welfare workers. over,90083_0.txt
"FOR ATTACK ON GIRL, 9",90084_0.txt
NEGRO LYNCHED BY MOB,90084_0.txt
By United Press,90084_0.txt
"THOMASVILLE, Ga., Sept. 25.- A",90084_0.txt
"mob, described by county authorities",90084_0.txt
"as numbering"" approximately 1,000,""",90084_0.txt
"stormed the county jail here today,",90084_0.txt
"seized Willie Kirkland, Negro, and",90084_0.txt
lynched him for an alleged at-,90084_0.txt
tempd attack upon a white,90084_0.txt
Wednesday. girl,90084_0.txt
DELAY OFFICIAL,90088_0.txt
LYNCHING MOVE,90088_0.txt
Evidence to Be Held for,90088_0.txt
September Grand Jury.,90088_0.txt
B United Press,90088_0.txt
"MARION, Ind., Aug. 19.- Relaxation",90088_0.txt
of tension was noticed today as,90088_0.txt
Prosecutor Hardin announced he,90088_0.txt
would not attempt to file affidavits,90088_0.txt
against the alleged leaders of the,90088_0.txt
mob that lynched two Negroes here,90088_0.txt
recently,90088_0.txt
. hold his,90088_0.txt
Kansas Sheriff Foils,90098_0.txt
Mob Bent On Commiting,90098_0.txt
Violence To His Prisoner,90098_0.txt
( By Associated Negro Press),90098_0.txt
"Pittsburg, Kan., Sept. -Sheriff",90098_0.txt
Clarence Armour foiled a big Fort,90098_0.txt
Scott mob bent on lynching a Negro,90098_0.txt
who was charged with the killing of,90098_0.txt
a white man at Fort Scott last Satur,90098_0.txt
day night by taking the man to Arma,90098_0.txt
"for safekeeping., The Negro says that",90098_0.txt
he shot the man in elf- defense,90098_0.txt
-0.,90098_0.txt
COLORED PRISONER,90099_0.txt
PROMISED A FAIR,90099_0.txt
TRIAL IN GEORGIA,90099_0.txt
"Sylvester, Ga., Feb. 17.- A resolution",90099_0.txt
addressed to Governor McCray,90099_0.txt
of Indiana pledging every protection,90099_0.txt
"and impartial trial for Mace Giddens,",90099_0.txt
held in Indiana for murder of a,90099_0.txt
"deputy sheriff of this country, was",90099_0.txt
adopted here by a citizens' mass,90099_0.txt
meeting.,90099_0.txt
Governor McCray had sent a representative,90099_0.txt
", W. A. Guthrie, to the county",90099_0.txt
to investigate conditions before,90099_0.txt
acting on an extradition application,90099_0.txt
in the case. Guthrie was given a,90099_0.txt
copy of the resolution to carry back,90099_0.txt
to the governor.,90099_0.txt
Attorneys for Giddens in Indiana,90099_0.txt
opposed extradition on the plea that,90099_0.txt
he would be in danger of lynch law,90099_0.txt
if sent back. The citizens of Georgia,90099_0.txt
are anxious to have Giddens,90099_0.txt
returned,90099_0.txt
", but it is said the opinion in",90099_0.txt
Indiana is that even if the colored,90099_0.txt
man is given a trial it will be,90099_0.txt
tically a legal lynching. prac-,90099_0.txt
"An unidentified negro, accused of",90100_0.txt
complicity in the killing of a white low,90100_0.txt
"man at the town of Goldfield, Miss., last",90100_0.txt
"last month, was taken from a deputy",90100_0.txt
sheriff on a passenger train near,90100_0.txt
"Drew. Miss., by a mob and hanged to",90100_0.txt
a telegraph pole. A,90100_0.txt
"$ 500 FINE FOR ONE,",90101_0.txt
DEATH FOR THE OTHER;,90101_0.txt
VIRGINIA JUSTICE,90101_0.txt
( By Associated Negro Press),90101_0.txt
"ELIZABETHTON, Va., July 7- The",90101_0.txt
mountains in this locality are being,90101_0.txt
scoured in an effort to capture an unknown,90101_0.txt
Negro who is accused of committing,90101_0.txt
a criminal assault on the 15,90101_0.txt
