value,filename
tolerance and interracial u,bp342.txt
"derstanding, last week esta",bp342.txt
lished an all-Negro separa,bp342.txt
infantry battalion of the Na,bp342.txt
"York Guard,"" in defiance",bp342.txt
the spirit of the State's C,bp342.txt
Rights Act. There is som,bp342.txt
thing ironical about a Jewi,bp342.txt
liberal strengthening,bp342.txt
crowism. We may well a,bp342.txt
"""Where are our friends?",bp342.txt
LAST WEEK the Congress,bp342.txt
"Correction, inceting in den",bp342.txt
"N.C., heard a plea by Sing St",bp342.txt
Ex-Warden Lawes that ar,bp342.txt
and ex-convicts he permited,bp342.txt
fight for America. By all mea,bp342.txt
They should make excellent,bp342.txt
and,bp342.txt
Many Ne,bp342.txt
commandos.,bp342.txt
"""cons"" would prefer fighting Jap",bp342.txt
ese and Germans to bring whip,bp342.txt
with pick handles in South,bp342.txt
chaingangs.,bp342.txt
NAACP Demands,bp343.txt
Anti-Lynch Bill,bp343.txt
Group Redoubles,bp343.txt
Efforts Since,bp343.txt
Miss. Mob Action,bp343.txt
1Redoubles,bp343.txt
Message Sent To,bp343.txt
White House By,bp343.txt
Various Branches,bp343.txt
tc,bp343.txt
"NEW YORK, N. Y-(SNS)-",bp343.txt
While the nation awaits the action,bp343.txt
of state authorities to bring,bp343.txt
justice the mobs who recently,bp343.txt
lynched two Mississippi Negro,bp343.txt
children and one Negro man with-,bp343.txt
"in the same week, the NAACP has",bp343.txt
redoubled its efforts to secure pas-,bp343.txt
sage of the anti-lynching,bp343.txt
troduced by Congressman,bp343.txt
A. Gavagan before the,bp343.txt
"bill""in-",bp343.txt
Joseph,bp343.txt
present,bp343.txt
session of Congress closes. NAACP,bp343.txt
this week telegraphed to the,bp343.txt
White House the following,bp343.txt
"""Three lynchings",bp343.txt
message:,bp343.txt
within Ave,bp343.txt
much,bp343.txt
in,bp343.txt
days in Mississippi are as,bp343.txt
sabotage of our nation's war effort,bp343.txt
as a bomb in an airplane factory or,bp343.txt
a shipyard. Nothing angers and,bp343.txt
embitters thirteen million Ameri-,bp343.txt
can Negroes like lynchings. Noth-,bp343.txt
ing delights the Axis powers more.,bp343.txt
Nothing damages America so much,bp343.txt
"in her dealings with Brazil, China",bp343.txt
and India. The Mississippi mobs,bp343.txt
gave important aid to Tokio,bp343.txt
her task of holding the millions of,bp343.txt
colored peoples in the Far East.,bp343.txt
National Association for the Ad-,bp343.txt
vancement of Colored People calls,bp343.txt
upon our federal government un-,bp343.txt
der your leadership to act swiftly,bp343.txt
against mob violence not only for,bp343.txt
the protection of elementary,bp343.txt
rights of Negro citizens but for,bp343.txt
the safety of the nation itself in,bp343.txt
"this critical hour.""",bp343.txt
Each of,bp343.txt
the,bp343.txt
NAACP'S 497,bp343.txt
throughout the nation,bp343.txt
have its,bp343.txt
telegram,bp343.txt
branches,bp343.txt
has been instructed to,bp343.txt
membership urge,bp343.txt
by,bp343.txt
their respective congressmen,bp343.txt
to,bp343.txt
immediately affix signatures to the,bp343.txt
discharge petition on H. R.,bp343.txt
371,bp343.txt
now lying on the,bp343.txt
desk of,bp343.txt
the,bp343.txt
speaker of the House of Repre-,bp343.txt
"sentatives,",bp343.txt
Fighting Against Possible Lynching Against Possible Lynching,bp344.txt
"Judge, Lawyer",bp344.txt
Fight To Save,bp344.txt
Boy From Mob,bp344.txt
Continued from Page 1),bp344.txt
It was last Wednesday that Judge,bp344.txt
Fenerty refused to send Mattox back,bp344.txt
"to Beaumont, Ga.. to stand trial on a",bp344.txt
charge of assault with intent to kili.,bp344.txt
"""If the law of Pennsylvania coun-",bp344.txt
tenances the return of a prisoner who,bp344.txt
"is sure to be lynched, the law of this.",bp344.txt
"State must be changed, Judge Fen-",bp344.txt
erty said at a habeas corpus hearing.,bp344.txt
in Quarter Sessions Court.,bp344.txt
The writ had been presented by,bp344.txt
"Alexander, attorney for Mattox. his",bp344.txt
"mother, and his two sisters, Ammie",bp344.txt
"and Gussle, who were beaten and",bp344.txt
thrown into a Georgia prison after,bp344.txt
refusing to divulge his whereabouts.,bp344.txt
"The same day, last Wednesday, how-",bp344.txt
"ever, the State of Georgia sought to",bp344.txt
disqualify Judge Fenerty from hear-,bp344.txt
ing the extradition proceedings in the,bp344.txt
Maddox case on the grounds that the,bp344.txt
Jurist outspokenly is opposed to,bp344.txt
"lynching.""",bp344.txt
Judge Fenerty read from a letter,bp344.txt
sent to the Philadelphia District At-,bp344.txt
"torney by R. Howard Gordon, Soll-",bp344.txt
citor General for the Northern Jud-,bp344.txt
icial Circuit of Georgia. The lette:,bp344.txt
said:,bp344.txt
P,bp344.txt
"""We have noticed that this Judge",bp344.txt
has sponsored anti-lynch legisiatton.,bp344.txt
and if he is sold on the subject wo,bp344.txt
believe that he would be blased in,bp344.txt
this case against the State of Geor-,bp344.txt
"gia, and should be disqualified to sit",bp344.txt
"on the same.""",bp344.txt
"Judge Fenerty, who sponsored an-",bp344.txt
ti-lynch cgislation when he was in,bp344.txt
Congress in 1935. declared:,bp344.txt
"""We in",bp344.txt
Philadelphia,bp344.txt
consider,bp344.txt
lynching as exactly what it is-mur-,bp344.txt
der and the denial to the individual,bp344.txt
"of the right of trial, guaranteed by the",bp344.txt
Constitution.,bp344.txt
"""""The Solicitor General would wait.",bp344.txt
a great many years before he rould,bp344.txt
find a Judge in this community who,bp344.txt
would agree with his viewpoint that,bp344.txt
lynching is justifiable under any,bp344.txt
circumstances.,bp344.txt
Under $200 Bond,bp344.txt
Mattox was placed under $200 bali,bp344.txt
at the request of Assistant District,bp344.txt
"Franklin, Barr, who indicated the",bp344.txt
Commonwealth may appeal Governor,bp344.txt
James has signed extradition papers.,bp344.txt
"Mattox fed from Georgia, July 19",bp344.txt
after a fight with a white man. The,bp344.txt
youth said he was driving his two,bp344.txt
sister home from a movie when the,bp344.txt
altercation developed as he passed,bp344.txt
"the white man in another car,",bp344.txt
According to the youth the motor-,bp344.txt
"ist beat his sisters, one with an auto",bp344.txt
jack. Then Mattox cut the man with,bp344.txt
a pocket knife.,bp344.txt
|,bp344.txt
That night the sisters were placed,bp344.txt
"in jall, after one assertedly was",bp344.txt
beaten. They were kept there until,bp344.txt
Saturday on charges they assisted,bp344.txt
their brother to escape. Their moth;,bp344.txt
"er declared she was beaten, when she",bp344.txt
"went to the jail to see her daughters,",bp344.txt
The stories of the Mattox family,bp344.txt
"were denied by Wilber Dyer, Elber-",bp344.txt
"ton county jailer, and Mark leve-",bp344.txt
"land, deputy sheriff. However, Judge",bp344.txt
"Fenerty declared ""the testimony is",bp344.txt
sufficienti convincing that this de-,bp344.txt
fendant's life would be in danger of,bp344.txt
"mob violence if he returned.""",bp344.txt
Colored Judge----,bp344.txt
""".",bp344.txt
Fearless action on the part of a Common Pleas Court Judge and a Negro attorney in the,bp344.txt
"face of stern opposition from Governor Eugene Talmadge, of Georgia, and of the Solicitor",bp344.txt
"General for the Northern Judicial Circuit of Georgia, has thus far saved a 17-year-old youth",bp344.txt
"from probably a fate as ""un-American"" as that suffered by three Negrocs who were lynched last",bp344.txt
"week by the ""white trash"" bloc of bloody Mississippi.",bp344.txt
"Judge, Lawyer Fight To Save",bp344.txt
Boy From Possible Lynching,bp344.txt
RAYMOND PACE ALEXANDER,bp344.txt
The AttorneyPACE,bp344.txt
The Jurist in this sensational case,bp344.txt
-a case to prevent the extradition,bp344.txt
back to Georgia of a Negro charged,bp344.txt
"with stabbing a white ""hully""-is",bp344.txt
"Judge Clare G. Fenerty, hailed na-",bp344.txt
tion-wide as a liberal of unbiased,bp344.txt
views..,bp344.txt
Waging Tireless Fight,bp344.txt
The attorney is Raymond Pace,bp344.txt
"Alexander, who for the past three",bp344.txt
months has been waging a tireless,bp344.txt
fight to save the youth in question,bp344.txt
from whatever fate awaits him should,bp344.txt
he be sent back to Georgia.,bp344.txt
"The youth, who might easily be",bp344.txt
"characterized as a possible ""candidate",bp344.txt
"for a lynching party,"" is Thomas",bp344.txt
"Mattox, who is now living with a",bp344.txt
brother at 2014 north 12th street.,bp344.txt
"(Continued on Page 3, Col. 7",bp344.txt
CLARE G. FENERTY,bp344.txt
The Judge,bp344.txt
THOMAS MATTOX,bp344.txt
The Possible Victim,bp344.txt
SUNDAY,bp345.txt
Great Mass Meeting to,bp345.txt
Be Held at Salem Church,bp345.txt
Discussion of the nation-wide,bp345.txt
program by the National Emerg-,bp345.txt
ency Committee to Stop Lynch-,bp345.txt
"ing, and what Harlem citizens",bp345.txt
can do to help bring swift pun-,bp345.txt
ishment to the lynch-murderers,bp345.txt
of three Negroes in Mississippi,bp345.txt
"last week, will be undertaken at",bp345.txt
and,bp345.txt
a huge mass meeting in Salem,bp345.txt
"Methodist Church, 129th",bp345.txt
"Seventh Ave., this Sunday at 4",bp345.txt
P. M.,bp345.txt
The meeting. which is spon-,bp345.txt
sored jointly by the Committee.,bp345.txt
"the National Negro Congress, and",bp345.txt
"the Salem Church Lyceum, will",bp345.txt
highlight the immediate steps,bp345.txt
which the Negroes,bp345.txt
the Negroes of Harlem,bp345.txt
must take to insure passage of,bp345.txt
the Pepper Anti-Poll Tax Bill in,bp345.txt
this session of Congress.,bp345.txt
Speakers will be Representative,bp345.txt
"Vito Marcantonio, Councilman A.",bp345.txt
"Clayton Powell Jr., Dr. Max Yer-",bp345.txt
"gan, president of the National",bp345.txt
"Negro Congress: Ferdinand Smith,",bp345.txt
secretary of the National Mari-,bp345.txt
"time Union: Mrs. Ina Wood, sen-",bp345.txt
tenced to ten years in an Okla-,bp345.txt
homa prison for distributing books,bp345.txt
advocating economic equality for,bp345.txt
"Negroes: Frank Johnson, presi-",bp345.txt
dent of the Salem Lyceum: and,bp345.txt
"the Rev. C. Y. Trigg, pastor of the",bp345.txt
church. The Rev. Mr. Trigg will,bp345.txt
be chairman. Music will be furn-,bp345.txt
ished by the Salem Lyceum choir.,bp345.txt
A partial list of names of offi-,bp345.txt
cers and members of the National,bp345.txt
Emergency Committee to Stop,bp345.txt
"Lynching, which was formed last",bp345.txt
"Sunday at the Hotel Roosevelt,",bp345.txt
follows:,bp345.txt
..,bp345.txt
"Rep. Vito Marcantonin, chairman: Per-",bp345.txt
"dinand Smith, secretary: Dr. Max Yer-",bp345.txt
"Sar treasurer: Dr. C. B. Powell, editor",bp345.txt
and publisher of the Amsterdam Star,bp345.txt
"News: Dan Burley, managing editor of",bp345.txt
"the Star News: B:shop David H. Sims, of",bp345.txt
the A. M. E. Church: Bishop James A.,bp345.txt
"Bray, president of the Praternal Council",bp345.txt
of Negro Church in America; Councilman,bp345.txt
A. Clayton Powell Jr.,bp345.txt
Also: James Waterman Wise. research,bp345.txt
"director, Council Against Intolerance in",bp345.txt
"America: the Rev. William H. Jernagin,",bp345.txt
president of the National Baptist Bunday,bp345.txt
"School Convention: Rev. C. Y. Trigg, pas-",bp345.txt
tor of Salem Methodist Church.,bp345.txt
"Also: Earl B. Dickerson,",bp345.txt
President's Committee on,bp345.txt
member of the,bp345.txt
Fair Employ-,bp345.txt
ment Practices: Attorney Sarah Pelham,bp345.txt
Speaks. Dr. F. Douglas Speaks. Assembly-,bp345.txt
man Hulan E. Jack. Assemblyman Daniel,bp345.txt
"Burrows, James Escort Allen, president",bp345.txt
New York State,bp345.txt
Conference. N.A.A.C.P.,bp345.txt
"Also Eugene P. Connolly, secretary,",bp345.txt
New York American Labor Party: St. Clair,bp345.txt
"Bourne, managing editor, People's Voice:",bp345.txt
Evelyn Adler. United Office and Profes-,bp345.txt
sional Workers of America: Wilfred E.,bp345.txt
"Lewin, chairman, Civil Liberties Commit-",bp345.txt
tee. I.B.P.O.E. of W.. of New York State:,bp345.txt
"Theodore A. Jackson, eastern regional di-",bp345.txt
rector. Dining Car Employees Union: A.,bp345.txt
"3. Isserman, National Federation for Con-",bp345.txt
stitutional Liberties.,bp345.txt
Also: James M. Pemberton. George B.,bp345.txt
Murphy Jr.. Hope Stevens. National Ne-,bp345.txt
gro Congress: Sabina,bp345.txt
and Dyers Union: Charles A. Collins and,bp345.txt
"Dorothy Punn, Negro Labor Victory Com-",bp345.txt
mittee.,bp345.txt
"Martinez, Cleaners",bp345.txt
.. AN EDITORIAL.. AN EDITORIAL ..,bp346.txt
KID-LYNCHERS: FEDERAL ACTION NEEDED,bp346.txt
TO HALT LYNCHING ATROCITIESLYNCHERS,bp346.txt
By ALBERT,bp346.txt
(Reprinted,bp346.txt
DEUTSCH,bp346.txt
from PM)DEUTSCH,bp346.txt
The unspeakable act perpetrated on a Mississippi bridge Monday,bp346.txt
should bring the sting of shame to every decent American. When a,bp346.txt
"race-mad mob of morons 'lynches a couple of 14-year-old kids, one",bp346.txt
begins to wonder if even a colored infant in its crib is immune from,bp346.txt
the perverted wrath of such sorry speciments of homo sapiens.,bp346.txt
The news dispatch follows the well-grooved pattern of lynching,bp346.txt
stories we have come to expect from the benighted area which boasts,bp346.txt
a John E. Rankin as one of its representatives in Congress:,bp346.txt
"The two boys, charged with the attempted rape of a 13-year-old",bp346.txt
"white girl, were taken from jail by a mob of “unidentified men,” who",bp346.txt
"""overpowered"" the ""surprised"" city marshal after he answered a knock",bp346.txt
on the door.,bp346.txt
The dispatch tells us that'City Marshal Debbs was guarding the.,bp346.txt
"jall alone when it was stormed by the mob. It adds, significantly, that",bp346.txt
six lynchings had previously occurred at the same bridge where the,bp346.txt
two boys were hanged.,bp346.txt
It is hard to believe that the marshal was greatly surprised by,bp346.txt
the visit of his lynch-bent visitors. It is hard to believe that ade-,bp346.txt
quate protection couldn't have been given the two boys if the police,bp346.txt
authorities had wished sincerely to see justice done.,bp346.txt
The whole affair is a stench to the nostrils of every law-abid-,bp346.txt
ing citizen with a sense of fair play. Lynching is execrable under,bp346.txt
any circumstance. But when a mob deliberately draws a pair of,bp346.txt
"14-year-olds from jail for a lynching dee, it hits an abysmal low",bp346.txt
in human conduct.,bp346.txt
Lynch-rule can't be localized. A civilized nation can't tolerate it,bp346.txt
anywhere within its border. In this great war crisis it becomes not,bp346.txt
"only a humanitarian, but a political and military problem.",bp346.txt
Every lyncher in that party deserves a personal presentation,bp346.txt
of the Iron Cross from Herr Hitler himself. He deserves honorary,bp346.txt
"membership in Der Fuehrer's Black Corps, for he has done more",bp346.txt
for the Nazi cause than a battalion of stormtroopers.,bp346.txt
We may be sure that the Gobbels propaganda mill is already broad-,bp346.txt
casting the incident to every corner of the world. The Nazis have,bp346.txt
always exploited lynching in America as a major propaganda weapon,bp346.txt
"against us. When our scholars tear apart the Nazi race myth, the",bp346.txt
Hitlerites point to our own lynching record. When we express horror,bp346.txt
"at Nazi atrocities, they throw back the taunt, ""Look who's talking!""",bp346.txt
Every detail of every lynching is broadcast by the Nazi radio,bp346.txt
"stations to the colored peoples of the world, who represent the majority |",bp346.txt
of the human population and include some of our most valuable allies.,bp346.txt
We'd only be kidding ourselves if we brushed off this type of propa-,bp346.txt
ganda as ineffective.,bp346.txt
The Mississippi child-lynching shows once more that Federal,bp346.txt
action is needed to blot out this curse. It is high time to reviva,bp346.txt
""" and pass the anti-lynching bill introduced by Rep. Joseph A. Gara-",bp346.txt
gan of New York.,bp346.txt
·,bp346.txt
The Gavagan bill makes it a felony for any State or local police,bp346.txt
"officer to fail to use ""all diligent effort"" to protect any person in his",bp346.txt
custody from mob violence. It also holds localities liable to civil suits,bp346.txt
in Federal courts for lynchings within their borders.,bp346.txt
Every lyncher should be vigorously sought out and punished as,bp346.txt
"a murderer, and a yellow one at that. In war-time, he is worse than",bp346.txt
a Nazi saboteur.,bp346.txt
"Victim, 45",bp347.txt
(Continued from Page 1),bp347.txt
not issued a statement in connec-,bp347.txt
tion with the Wash lynching late,bp347.txt
Saturday. but previously,bp347.txt
had,bp347.txt
branded the lynchers of the,bp347.txt
two,bp347.txt
"boys as ""murderers"" and appoint-",bp347.txt
ed a special investigator. to make a,bp347.txt
"""thorough probe of this outrageous",bp347.txt
"Incident."" Another investigator",bp347.txt
probably will be needed now.,bp347.txt
"Governor Johnson said:""I am in",bp347.txt
ful sympathy with prosecutions of;,bp347.txt
the men who are responsibis for,bp347.txt
there murders so that justice will,bp347.txt
be done. I have instructed my,bp347.txt
special investigator to stay there,bp347.txt
unt: he has been able to find out,bp347.txt
"about this crime, and to",bp347.txt
every effort in secking identity of,bp347.txt
"the guilty parties."" .",bp347.txt
exert,bp347.txt
The state's chief executive said,bp347.txt
he had questioned the sheritf.,bp347.txt
"Lloyd McNeal, who claimed to have",bp347.txt
"been ""overpowered by the Inchers",bp347.txt
the kidnaped the prisoners from:,bp347.txt
"the Quitman jail, as to why",bp347.txt
vouths had not been moved for,bp347.txt
safo-keeping.,bp347.txt
the,bp347.txt
FIRST IN ADMINISTRATION,bp347.txt
"""The sheriff said he sa w no",bp347.txt
"evidence of any probable lynching""",bp347.txt
he,bp347.txt
"declared the governor. ""But.""",bp347.txt
"added, ""I told him it was his duty",bp347.txt
:0,bp347.txt
notify the governor so the,bp347.txt
prisoners could be protected as has,bp347.txt
"been done before.""",bp347.txt
Johnson said he had received,bp347.txt
munerous protests from northern-,bp347.txt
ers who demanded an investigation,bp347.txt
and conviction. He said.,bp347.txt
are no more,bp347.txt
incensed over,bp347.txt
outrageous,bp347.txt
"""They",bp347.txt
this,bp347.txt
"incident than I am.""",bp347.txt
and pointed out that,bp347.txt
this was the,bp347.txt
first time during his administra,bp347.txt
tion that a lynching had taken,bp347.txt
place.,bp347.txt
"""It is the first lynching of my",bp347.txt
"administration of three years."" he",bp347.txt
"said. ""I have provented numerous",bp347.txt
lynchings by the use of my troops,bp347.txt
and would have prevented this,bp347.txt
one had I learned of the danger of,bp347.txt
"a lynching.""",bp347.txt
Johnsen wired Congressman Vito,bp347.txt
Marcantonio. president of the In-,bp347.txt
"ternational Labor defense, one of",bp347.txt
"the protesters, that he would do",bp347.txt
everything possible to see that,bp347.txt
"""the lynchers are prosecuted and",bp347.txt
punished for this outrageous act.,bp347.txt
I am opposed to mob violence just,bp347.txt
as much as you are. I agree with,bp347.txt
you that such conduct does not,bp347.txt
help our situation in a crists like,bp347.txt
"we are going through not.""",bp347.txt
LEADERS INCENSED,bp347.txt
Negro Icaders from all oVET thes,bp347.txt
country are incensed over the lat-,bp347.txt
est. Mississippi display of mob,bp347.txt
"violence, and have lodged their",bp347.txt
complaints=1tb,bp347.txt
itb Governor John-,bp347.txt
.,bp347.txt
MISSISSIPPI CHALKS UP 3RD,bp347.txt
LYNCHING WITHIN ONE WEEK,bp347.txt
son. the President and the Feder.,bp347.txt
al Bureau of Investigation.,bp347.txt
Mrs. Daisy,bp347.txt
ourgh. NAACP,bp347.txt
"said: ""It is almost inconceivable to",bp347.txt
"believe that a state, posing es up-",bp347.txt
holding the hands of the President,bp347.txt
at a time when he was preparing,bp347.txt
a speech to the American people.,bp347.txt
would lynch 14-year-old youths.,bp347.txt
The act will bring forcibly to the,bp347.txt
attention of congress the imme.,bp347.txt
diate necessity of passing an tnti-,bp347.txt
"lynch bill.""",bp347.txt
"Dr. Motz T. P. Lochard, secre-",bp347.txt
tary. of the Robert S. Abbott,bp347.txt
Publishing company.. publishers of,bp347.txt
"the Chicago Defender, declared",bp347.txt
that congress must pass at once,bp347.txt
the anti-lynch bill as a war mens-,bp347.txt
ure.,bp347.txt
Lampkin.,bp347.txt
field,bp347.txt
of Pitts-,bp347.txt
secretary.,bp347.txt
"""The horrible crime in Mississ-",bp347.txt
ippi is a demonstration that the,bp347.txt
south still refuses to participate in,bp347.txt
national unity so vitally needed to,bp347.txt
"win the war.” he said. ""The hein-",bp347.txt
ous act is as much a how to the,bp347.txt
entire nation as a loss on the bat-,bp347.txt
tlefield. The Axis radio wil exult,bp347.txt
"Loday at this victory for fascism.""",bp347.txt
"URGES FEDERAL, ACTION",bp347.txt
A. L. Foster: cxecutive secretary,bp347.txt
"of the Chicago Urban league, said",bp347.txt
that lynchings are positive proof,bp347.txt
that the southern states arc cith-,bp347.txt
