value,filename
"""} 3 o'clock this morning, there",bp507.txt
"was a lynching in Tampa.""",bp507.txt
In reply. Governor Sholtz wired:,bp507.txt
"""The deplorable lynching which!",bp507.txt
took place in Tampa early this,bp507.txt
morning came out of a fair skyi,bp507.txt
without warning or knowledge of,bp507.txt
this office that it was anticipater,bp507.txt
So there was no occasion or oppor-t,bp507.txt
tunity to prevent it by the use of,bp507.txt
"troops. I have directed both the,",bp507.txt
ther and the state's attorney to,bp507.txt
make a speedy and complete in-,bp507.txt
vestigation to the end that justic,bp507.txt
may be meted out to these mu-,bp507.txt
derers in accordance with the laws!,bp507.txt
of the state and I will use every,bp507.txt
power at my command to the end,bp507.txt
"that the perpetrators of this crime""",bp507.txt
are punished and to prevent fur-',bp507.txt
the lynching in Florida.,bp507.txt
The lynching of Johnson was the,bp507.txt
second to be recorded in the Unit-!,bp507.txt
"ed States this year, the first lynch-",bp507.txt
ing being that of 20 year old Alex,bp507.txt
"Scot: at Hazard, Ky., last week.",bp507.txt
PRISONER IS,bp507.txt
TAKEN FROM,bp507.txt
DEPUTY,bp507.txt
B,bp507.txt
Second Lynching of 1934 Is,bp507.txt
"Staged Near Tampa, Fla.",bp507.txt
By Unmasked Band,bp507.txt
.,bp507.txt
START PROBE TODAY PROBE TODAY,bp507.txt
"-TAMPA, Fla.. Jan. 30 (Special)",bp507.txt
An Immediate investigation into,bp507.txt
the Lynching of Robert Johnson,bp507.txt
"Neto prisoner, who was shot Tucs",bp507.txt
"day - inorning, shortly after three",bp507.txt
"oclock, by a band of unmasked",bp507.txt
men who took him from Deput;,bp507.txt
"Constable T. M. Graves, and fir-",bp507.txt
ed five shots into his,bp507.txt
be started Wednesday,bp507.txt
"body, will",bp507.txt
according |,bp507.txt
to announcements by Hillsborough,bp507.txt
county authorities acting on ord-,bp507.txt
ers of Governor Dave Sholtz. The,bp507.txt
incident will be probed by the,bp507.txt
Hillsborough county grand jury,bp507.txt
while the coroner jury will also,bp507.txt
make an investigation.,bp507.txt
Johnson was apprehended Sur-,bp507.txt
day for an alleged criminal a:-,bp507.txt
tack attempt upon a young white;,bp507.txt
woman. He was also wanted in con,bp507.txt
nection with the theft of some,bp507.txt
chickens.,bp507.txt
"According to police officers, the",bp507.txt
man had been partially identiti-,bp507.txt
ed by the young woman as the,bp507.txt
man guilty of the attack attemp.,bp507.txt
she having identified clothing,bp507.txt
worn by Johnson as those worn,bp507.txt
by the man who tried to attack,bp507.txt
her. Police were still working or,bp507.txt
their investigations of the alleged,bp507.txt
"incident, at the time of the lynek",bp507.txt
ing.,bp507.txt
"1 , It was carly Tuesday mornin",bp507.txt
when Deputy Constable,bp507.txt
armed with,bp507.txt
warrants,bp507.txt
"Graves,",bp507.txt
charging,bp507.txt
Juhnson with,bp507.txt
"petty larceny, ap.",bp507.txt
peared at the city jail. The pri.,bp507.txt
soner was turned over to the state,bp507.txt
authority who was transfering him,bp507.txt
"to the other prison when, accord-",bp507.txt
"ing to his statements, his automo-",bp507.txt
he Wat,bp507.txt
bile was stopped and,bp507.txt
thrown into the rear seat.,bp507.txt
Deputy Constable Graves statel,bp507.txt
that his automobile was followed,bp507.txt
by nearly a dozen other machines,bp507.txt
and that he was forced to accomp-,bp507.txt
any the lynchers to a wooded seg,bp507.txt
tion about 15 miles from the city.,bp507.txt
In reponse to a telegram sent,bp507.txt
"to him by Mrs. Jessie Daniel Ames,",bp507.txt
executive director of The Associa-,bp507.txt
tion of Southern Women for the,bp507.txt
Prevention of Laching. Governo!,bp507.txt
Sholtz promised that every effort,bp507.txt
would be made to arrest and punish,bp507.txt
those responsible for the lynching,bp507.txt
intampu.,bp507.txt
2.,bp507.txt
The telegram sent by Mrs. Ames,bp507.txt
is as follows:,bp507.txt
"""Last Thursday you assured a",bp507.txt
committee headed by Mrs. William,bp507.txt
"Cornell, of Jacksonville, chairman",bp507.txt
of the Florida council for the pre-,bp507.txt
"vention of lynching, that whil.",bp507.txt
"you are governor of Florida, ther:",bp507.txt
would be no lynchings if you had,bp507.txt
two hours to get,bp507.txt
troops to the,bp507.txt
scene of the disturbance and that,bp507.txt
the law gave you sufficient power,bp507.txt
to apprehend and punish lynchers,bp507.txt
(Continued on page 5),bp507.txt
AN I. L. O. APPEAL I. L. O. APPEAL,bp508.txt
NEW YORK. Jan. 9.–Mob lynch-,bp508.txt
"ing in Maryland, Misanuri. California!",bp508.txt
Lynch law in Alabama! For the,bp508.txt
"Hited time Heywood Patterson, and",bp508.txt
for the second time Clarence Norris,bp508.txt
are sentenced to die in the electric,bp508.txt
convleted contrary to,bp508.txt
Ruby Bates' testimony,bp508.txt
Both,bp508.txt
chair.,bp508.txt
the evidence.,bp508.txt
that they are innocent was disre-,bp508.txt
"Kandel,",bp508.txt
"Judge Horton's opinton, reversing",bp508.txt
the last jury'a verilet as contrary to,bp508.txt
"the evidence, was dlaregarded. Judge",bp508.txt
"Horton was ""removed"" and replaced",bp508.txt
by Juden Callahan. This judge,bp508.txt
"""forgot to instruct the jurors how to",bp508.txt
hring in a verdict if they found the,bp508.txt
"bove ""not guilty."" instructing them",bp508.txt
only how to word their verdict of,bp508.txt
"""gulity.""",bp508.txt
The state's attorney admitted be-,bp508.txt
fore the court that his plea to the,bp508.txt
"jury was ""an appeal to passion."" The",bp508.txt
court was turned into a forum from,bp508.txt
which to appeal to the hasest pas-,bp508.txt
fons of hatred and violence against,bp508.txt
black men because they are black.,bp508.txt
The Seattahero hors stood between,bp508.txt
"ruch ""Jusuce"" and violent lynching.",bp508.txt
Seren of the boys have a short,bp508.txt
respite. Their lives depend upon us.,bp508.txt
We must take appeals in the supreme,bp508.txt
court of Alabama-and should we falt,bp508.txt
there to the supreme court of the,bp508.txt
United States.,bp508.txt
"The printing alone for these briefs,",bp508.txt
in the state supreme court will cost,bp508.txt
"$3.500, and they must be complete",bp508.txt
and ready within 30 days of Dec. .,bp508.txt
"In addition, $1.300 1# Immediately re-",bp508.txt
quired for the court stenographers,bp508.txt
fees and other fees connected with,bp508.txt
the appent.,bp508.txt
Again we ask all those who feel,bp508.txt
"outrused by Injustice, lynching and",bp508.txt
classiliserlinination to help us in this,bp508.txt
struggle for elementary justice. Will,bp508.txt
you send us a contributlun quickly?,bp508.txt
Do not fall there boys in this critical,bp508.txt
mumjerka,bp508.txt
WILLJAM I PATTERSON.,bp508.txt
National Secretary International,bp508.txt
Labor Defen-r. 803 E 11th St.,bp508.txt
New York. N. Y.WILLJAM,bp508.txt
Act On Lynchings On Lynchings,bp509.txt
"Editor, The Pittsburgh Courier,",bp509.txt
"Pittsburgh, Pa.",bp509.txt
Dear Sir:,bp509.txt
"I have read the views of many,",bp509.txt
"many writers, and recently so much",bp509.txt
stress has been laid on the topic of,bp509.txt
"mob law and lynching, that 1, for",bp509.txt
"one, have been waiting for some-",bp509.txt
thing worthwhile to materialize.,bp509.txt
I offered a solution a few weeks,bp509.txt
ago by offering to go with a gang,bp509.txt
of men to the southern cities and,bp509.txt
rural districts and put on a Chicago,bp509.txt
"gang act, I have secured a number",bp509.txt
"of names from different states, who",bp509.txt
have volunteered their services for,bp509.txt
"such a movement, but the only",bp509.txt
MAN who wrote me was Bill Wash-|,bp509.txt
"ington, right here in Cincy. The",bp509.txt
others were all married men and,bp509.txt
would not do for a cause of this,bp509.txt
kind.¸. The singie men have not,bp509.txt
come forward for they do not seem,bp509.txt
to be interested yet it seems to be,bp509.txt
these follows that are the direct,bp509.txt
cause of the race trouble by taking |,bp509.txt
a second look at some little white,bp509.txt
"tramp, on a dark night.",bp509.txt
I have been so severely criticized,bp509.txt
"for my action, and one colored or-",bp509.txt
ganization advised me that I was,bp509.txt
inciting a young war; that I have,bp509.txt
been compelled to do what we have,bp509.txt
been doing all this time-walt.,bp509.txt
One writer stated two weeks ago,bp509.txt
"that we were forging ahead, but",bp509.txt
she should be running around the,bp509.txt
country day after day and see how,bp509.txt
"we live as a majority. Of course,",bp509.txt
we that are in nice cozy homes in,bp509.txt
the north little realize what it is all,bp509.txt
about. This writer bases her claim,bp509.txt
on the fact that we have such a,bp509.txt
"large number of lawyers doctors,",bp509.txt
"and other professionel people, but",bp509.txt
I would like to show that writer the,bp509.txt
names and addresses of Pullman,bp509.txt
"porters, janitors, redcaps and com-",bp509.txt
"mon laborers, malds, waitresses and",bp509.txt
laundresses with a college educa-,bp509.txt
tion. She also stated further that,bp509.txt
lynching was the only thing we,bp509.txt
"seemed concerned about, but I wish",bp509.txt
to inform her and all other writers,bp509.txt
that lynching is the taking of hu-,bp509.txt
man life and I believe no education,bp509.txt
can take the place of the people,bp509.txt
who can offer a solution to stop this,bp509.txt
evil cause.,bp509.txt
We are fed up on the white-col-,bp509.txt
ored and also white livered race,bp509.txt
"leaders. We are tired of promises,",bp509.txt
This is the age when everything,bp509.txt
must be proved and the quicker we,bp509.txt
have some more real men of the,bp509.txt
"calibre of DePriest, who will not",bp509.txt
"bow and scrape, the better it will be",bp509.txt
for our race. It would also be a,bp509.txt
good thing if the young Negro,bp509.txt
could learn that he has the most,bp509.txt
beautiful women on earth and,bp509.txt
should boost and glorify them and,bp509.txt
leave the pasty-faced girls of the,bp509.txt
other race alone.,bp509.txt
"806 Eighth St.,",bp509.txt
Cincinnati.,bp509.txt
O.,bp509.txt
Robt. H. Neal.Robt,bp509.txt
"Mob Violence, the White Man's Burden Burden Man's White the Violence,",bp510.txt
BY KELLY MILLER MILLER KELLY,bp510.txt
late Mr. Dooley used to say that the trouble with the,bp510.txt
analysis AL,bp510.txt
the genuineness of the motive,bp510.txt
behind it.,bp510.txt
"President Roosevelt, using the",bp510.txt
ncral authority of his high offer,bp510.txt
has appealed for the mobilization of,bp510.txt
the conscience of the nation to roll,bp510.txt
away this national reproach. Under,bp510.txt
such leadership and sponsorship.,bp510.txt
backed up by thee who suffer minst.,bp510.txt
it cannot fall to produce the desired.,bp510.txt
result. The white man is beginilug,bp510.txt
to shift the huren from the shout.,bp510.txt
ders of the Sezro and place it where,bp510.txt
belong-upon his own.genuineness,bp510.txt
"Mob Violence Is Branded As ""The White Man's Burden"" Burden"" Man's White The As"" Branded Is Violence",bp511.txt
U.S. Most Murderous,bp511.txt
"Of Civilized Nations,",bp511.txt
Kelly Miller Claims,bp511.txt
By KELLY MILLER MILLER KELLY,bp511.txt
"WASHINGTON, Jan. 25-The late Mr. Dooley used to",bp511.txt
say that the trouble with the Negro is that he is too easily,bp511.txt
"lynched. To paraphrase Mr. Douglass' expression: ""The",bp511.txt
race that is lynched easiest is lynched oftenest.,bp511.txt
"being the most frequent victim of mob violence, makes the",bp511.txt
The Negro,bp511.txt
outcry against the barbar,bp511.txt
"groan. But on thoughtful analysis,",bp511.txt
it readily appears that the white,bp511.txt
man is the greater sufferer from,bp511.txt
"the mob malady, albeit the Negro",bp511.txt
bears the heaviest brunt of afflic-,bp511.txt
tlon. The reactionary effect of the,bp511.txt
rabies of race hatred which prompts,bp511.txt
lynching is well described by the,bp511.txt
"poet, Goldsmith, in his well known",bp511.txt
lines on A Mad Dog:,bp511.txt
"""This dog and man at first were",bp511.txt
"friends,",bp511.txt
"But when a pique began,",bp511.txt
The dog to gain some private enda,bp511.txt
Went mad and bit the man.,bp511.txt
The wound it was both sore and sad,bp511.txt
"To every Christian eye,",bp511.txt
And while they swore the dog was,bp511.txt
"mad,",bp511.txt
They swore the man would die.,bp511.txt
But soon a wonder came to light,bp511.txt
Which showed the rogues they.,bp511.txt
lied;,bp511.txt
The man recovered from the bite;,bp511.txt
"The dog it was that died.""",bp511.txt
an,bp511.txt
The victim in the long run suf-,bp511.txt
fers less damage than the doer of,bp511.txt
leed. The white man is,bp511.txt
in charge of the machinery of gov-,bp511.txt
ernment and in responsible to the,bp511.txt
judgment and conscience of the,bp511.txt
world for the maintenance of law,bp511.txt
and order. America is the most,bp511.txt
murderous and blood thirsty nation,bp511.txt
on the face of the earth which lays,bp511.txt
claim to civilization. Its reputation,bp511.txt
is tarnished and its fair name stig-,bp511.txt
matized by the prevalence of these,bp511.txt
barbarous and inhuman practices.,bp511.txt
America at one time sought to pose,bp511.txt
as the moral monitor over the con-,bp511.txt
science and character of the con-,bp511.txt
"duct of other nations, but her",bp511.txt
"hands, reddened by the blood of",bp511.txt
thousands of helpless vict.ms who,bp511.txt
have perished without th,bp511.txt
law,bp511.txt
estop her from such higa presump-,bp511.txt
flon. Germany which we would like,bp511.txt
fo outlaw by reason of her barbar-,bp511.txt
"ity against the Jews, hurls back the",bp511.txt
"wift confounding rejoinder. ""There",bp511.txt
"is no such thing as the lynching,",bp511.txt
mutilation and burning of human,bp511.txt
beings in Germany such as abound,bp511.txt
"in your country."" White Americans",bp511.txt
can only hang her disgraced head,bp511.txt
in shame.,bp511.txt
There have been 1500 white vic-,bp511.txt
tims of the mob during the past 50,bp511.txt
years. White men-even white,bp511.txt
"women, have been burned at stake.",bp511.txt
The recent lynching and burning of,bp511.txt
"two white men at San Jose, Call-",bp511.txt
"fornia, was as atrocious and hor-",bp511.txt
rible as any occurrence in the whole !,bp511.txt
red record of lynching. If not a,bp511.txt
single Negro had been lynched dur-,bp511.txt
ing the past half century the white,bp511.txt
victims alone would be sufficient to,bp511.txt
make imperative drastic anti-lynch-|,bp511.txt
ing provision. It is sometimes boast-,bp511.txt
ed that this is a white mans civil-|,bp511.txt
ization. If so the whites had bet-,bp511.txt
ter be looking after it leat it be de-,bp511.txt
stroyed by the continuance of these,bp511.txt
barbarities.,bp511.txt
Hitherto efforts to this effect,bp511.txt
have been inspired mainly by the,bp511.txt
Negroes and the well meaning,bp511.txt
whites as if they were acting altru-,bp511.txt
istically in behalf of the suffering,bp511.txt
race. The Dyer Anti-Lynching Bill,bp511.txt
was sponsored chiefly by Negroes,bp511.txt
and was defended and defeated,bp511.txt
chiefly because it was looked upon,bp511.txt
as a Negro measure. Qn the other,bp511.txt
hand it should be the highest con-,bp511.txt
cern of American statesmanship to,bp511.txt
blot out this stigma from the na-,bp511.txt
tion's escutcheon and vindicate its,bp511.txt
fair name in the eyes of the world.,bp511.txt
Material recovery upon which the,bp511.txt
energies of the nation are now fo-,bp511.txt
cusing are certainly not of greater,bp511.txt
importance or consequence than,bp511.txt
moral recovery without which ma-,bp511.txt
terial prosperity can be of endur-,bp511.txt
ing value. It is as reprehensible to,bp511.txt
condone rape or kidnapping in or-,bp511.txt
der to condemn'lynching as it is to,bp511.txt
condone lynching in order to con-,bp511.txt
done the real or alleged cause,bp511.txt
which evokes it. The rapist has no,bp511.txt
"race, the criminal no color. They",bp511.txt
"are the common enemy of mankind,",bp511.txt
and should be isolated and deleted,bp511.txt
as such. The crime of the mob is,bp511.txt
"no remedy for the crime of the man,",bp511.txt
however heinous or atrocious that,bp511.txt
crime may be.,bp511.txt
The most hopeful sign above the,bp511.txt
horizon is that the white race is,bp511.txt
beginning to relieve the Negro of,bp511.txt
the sponsorship and proprietorship,bp511.txt
of this greatest of all moral re-,bp511.txt
forms. The white women of the,bp511.txt
South are leading the way. They,bp511.txt
constitute the element in whose be-,bp511.txt
half the iniquitous practice is re-,bp511.txt
"sorted to, but have magnanimously",bp511.txt
and heroically discarded the inef-,bp511.txt
ficacy of the drastic remedy and,bp511.txt
repudiated the genuineness of the,bp511.txt
motive behind it.,bp511.txt
"President Roosevelt, using the",bp511.txt
"moral authority of his high office,",bp511.txt
has appealed for the mobilization,bp511.txt
of the conscience of the nation to,bp511.txt
roll away this national reproach.,bp511.txt
Under such leadership and sponsor-,bp511.txt
"ship, backed up by those who suf-",bp511.txt
"fer most, it cannot fail to produce",bp511.txt
the desired result.,bp511.txt
The White Man's Burden Burden Man's White,bp512.txt
MILLER KELLY By,bp512.txt
T,bp512.txt
HE LATE MR. DOOLEY used to say that the trouble with the,bp512.txt
Negro is that he is too easily lyrched. To paraphrase Mr. Doug-,bp512.txt
"lass' expression: ""The race that is lynched easiest is lynched",bp512.txt
"u.terest"" The Negro, being the most frequent victim of mob violence,",bp512.txt
makes the greatest outcry against the barbarity and iniquity of it. The,bp512.txt
man who feels the wound will utter the groan.,bp512.txt
But on thoughtful analysis it readily appears that the white man is on thoughtful analysis it readily appears that the white man is,bp512.txt
is the greater sufferer from the,bp512.txt
"mob malady, albeit the Negro bears",bp512.txt
the heaviest brunt of affliction.,bp512.txt
The reactionary effect of the rabies,bp512.txt
of race hatred which prompts,bp512.txt
nching is well described by the,bp512.txt
post Goldsmith in his well known,bp512.txt
"nes on ""A Mad Dog"":",bp512.txt
•Tas,bp512.txt
R and man at first were,bp512.txt
friends.,bp512.txt
But when a pique began,bp512.txt
"The da. I gain some private ends,",bp512.txt
Want mind and but the man.,bp512.txt
The wound it was with,bp512.txt
re and sad,bp512.txt
To everythmstian ere.,bp512.txt
"And, while they were the dog was",bp512.txt
"nad,",bp512.txt
They are the man would die.,bp512.txt
1 t a wonder came to light,bp512.txt
"Which showed the rogues they hel,",bp512.txt
The man recovered from the bute;,bp512.txt
"The dog it was that died,",bp512.txt
The victim in the long run suf-,bp512.txt
fers less damage than the doer,bp512.txt
cf an evil deed. The white man is,bp512.txt
in charge of the machinery of gov-,bp512.txt
ernment and is responsible to the,bp512.txt
judgment and conscience of the,bp512.txt
world for the maintenance of law,bp512.txt
and order.,bp512.txt
America is the most murderous,bp512.txt
and bloodthirsty nation on the,bp512.txt
face of the earth which lays claim,bp512.txt
to civilization. Its reputation is,bp512.txt
inished and its fair name stig-,bp512.txt
imatized by the prevalence of these,bp512.txt
barbarous and inhuman practices.,bp512.txt
America at one time sought to pose,bp512.txt
as the moral monitor over the con-,bp512.txt
science and character of the con-,bp512.txt
"duct of cther nations, but her",bp512.txt
"hands, reddened by the blood of",bp512.txt
"thousands of helpless victims, who",bp512.txt
have perished without the law.,bp512.txt
estop her from such high presump-,bp512.txt
tion.,bp512.txt
"Germany, which we would like to",bp512.txt
law by reason of her barbarity,bp512.txt
against the Jews. hurls back the,bp512.txt
saist confounding rejoinder:,bp512.txt
"""There is no such thing as the",bp512.txt
nching. mutilation and burning,bp512.txt
of human beings in Germany such,bp512.txt
"as abound in your country."" White",bp512.txt
America can only hang her dis-,bp512.txt
graced head in shame.,bp512.txt
There have been fifteen hundred,bp512.txt
white victims of the mob during,bp512.txt
the past fifty years. White men-,bp512.txt
even white,bp512.txt
women-have been,bp512.txt
burned at stake.,bp512.txt
The recent,bp512.txt
lynching and burning of two white,bp512.txt
"then at San Jose, California, was as",bp512.txt
atrocious and horrible as any oc-,bp512.txt
rurrence in the whole red record of,bp512.txt
inching. If not a single Negro,bp512.txt
had been lynched during the past,bp512.txt
half century the white victims,bp512.txt
alone would be sufficient to make,bp512.txt
imperative drastic,bp512.txt
provision. it is sometimes boasted,bp512.txt
that this is a white man's civiliza-,bp512.txt
"1.on. If so, the whites had better",bp512.txt
he looking after it lest it be de-,bp512.txt
rtroyed by the continuance of these,bp512.txt
barbarities.,bp512.txt
anti-lynching,bp512.txt
Hitherto efforts to this effect,bp512.txt
have been inspired mainly by the,bp512.txt
Neroes and well-meaning whites,bp512.txt
as if they are acting altruistically,bp512.txt
in behalf of the suffering race. The,bp512.txt
Dyer Anu-Lynching Bill was spon-,bp512.txt
sored chiefly by Negroes and was,bp512.txt
defended and defeated chiefly be-,bp512.txt
cause it was looked upon as i Negro,bp512.txt
"ineasure. On the other hand, it",bp512.txt
should be the highest concern of,bp512.txt
American statesmanship to blot out,bp512.txt
this stigma from the nation's,bp512.txt
escutcheon and vindicate its fair,bp512.txt
name in the eyes of the worid.,bp512.txt
Material recovery upon which the,bp512.txt
energies of the nation are now,bp512.txt
focuLaing is certainly not of,bp512.txt
Areater importance or consequence,bp512.txt
"than moral recovery, without which",bp512.txt
material prosperity can be of no en-,bp512.txt
during value. It is as reprehensible,bp512.txt
to condone rape or kidnaping in or-,bp512.txt
der in condemn lynciling sa it in te,bp512.txt
condone lynching in order to con-,bp512.txt
done the real or alleged,bp512.txt
which evokes it. The rapiat hun t,bp512.txt
"jace; the criminal, no color. They",bp512.txt
are the common enemy of mun-,bp512.txt
"kind, mild should be isolated wind",bp512.txt
deleted an auch The crime of the,bp512.txt
mob l. no remedy for the crime of,bp512.txt
"the mon, however beinowy, or win",bp512.txt
CHOAN CRIME DISe may he,bp512.txt
The most hujaful nigai aløre than,bp512.txt
Korizm is that the whole for b,bp512.txt
Jagthuning tar relleve the Repro of,bp512.txt
Tale ajad olidalja kan jdujmickutakilpa,bp512.txt
of th; pheatrul of all motal an,bp512.txt
"Jordan Ta while wonch of th,.",bp512.txt
Purithi par padding the Way,bp512.txt
the flomant ine Alu,bp512.txt
Dahill the topular phis dec,bp512.txt
deground,bp512.txt
causr,bp512.txt
.I ا ارا او .. اما,bp512.txt
Một mùa,bp512.txt
the mattery,bp512.txt
ta pediull,bp512.txt
ted the mandleren.,bp512.txt
edy and repudiated the genuineness,bp512.txt
of the motive behind it.,bp512.txt
"President Roosevelt, using the",bp512.txt
moral authenty of his high office.,bp512.txt
has appealed for the mobilization,bp512.txt
of the conscience of the nation to,bp512.txt
roll away this national reproach.,bp512.txt
Under auch leadership and spon-,bp512.txt
"sorship, backed by those who suffer",bp512.txt
"mcst, it cannot fail to produce the",bp512.txt
desired result. The white man 15,bp512.txt
beginning to shift the burden from,bp512.txt
the shoulders of the Necro and,bp512.txt
place it where it belongs-upon his,bp512.txt
082.,bp512.txt
HERE'S GRAPHIC STORY OF THE SHAME OF A NATION NATION SHAME OF A THE STORY OF GRAPHIC,bp513.txt
"the vistim wae"" attempting to",bp513.txt
No. Name and Ape,bp513.txt
1. Harry Ross.,bp513.txt
Fell Jenkins..,bp513.txt
2.,bp513.txt
Roter Richardron......,bp513.txt
t. George Jeter.,bp513.txt
5. Neson Nash.,bp513.txt
Three Race Ashermen...Jan. 19........Tavernier is. Lª…………….Gang..,bp513.txt
2. Hry Jackson....…...,bp513.txt
. James Toyal..,bp513.txt
"""D"" Tiepere..",bp513.txt
Date,bp513.txt
"21. Negro, name unkno n... July 1.",bp513.txt
2. Jee Sole«.,bp513.txt
Arz. ?....,bp513.txt
"Dan Pippen Jr., 15",bp513.txt
"2. A. T. Hardin, 16.",bp513.txt
2. Paul Orthey….…..…...,bp513.txt
1. Daffy Barksdale..,bp513.txt
14. T. J. Thomas…..…..,bp513.txt
15. Tarver Winchester,bp513.txt
15. Jerome Boyett.,bp513.txt
June .....,bp513.txt
2. Richard Marshull....………… June 18……………………Neston. Gª……………………..,bp513.txt
"2. Levon Carleth. 1?....……. April 16.......Memphis, Tenn…...",bp513.txt
"10. Reuben Micon. 60....... April 16.......Louisville, Miss…......Gang..",bp513.txt
11. John Williams.,bp513.txt
First of May...St. Mary's G.₁........is men..,bp513.txt
12. Will Kinseÿ. 23….......…..ay 12….......Warrenton'n. Ga….….…..ão mnen..,bp513.txt
"Jur. ...... Memphis, Tenn.......ans of three.",bp513.txt
"Jan. 11……………….…...Aycock, La….……………….……..Cang of three..",bp513.txt
Feb. ..,bp513.txt
Feb. 15..,bp513.txt
.Feb. 19.,bp513.txt
25. George ArmTond..,bp513.txt
25. Sevis Davis....,bp513.txt
. Therese Morgan,bp513.txt
25. Lepzie May,bp513.txt
3. Jerslo Ftraman,bp513.txt
40. Jurk Johnson..,bp513.txt
41. George Green..,bp513.txt
43. Thomas Thurmend,bp513.txt
43. John Holmes..,bp513.txt
"41. Lloyd Warner, 19...",bp513.txt
26. David Gregory.,bp513.txt
15. Elizabeth Tawrence..... fate in June..Ne Birmingham....Moh....,bp513.txt
"122 Negro, name unknown.. June 20….…………………Neaton, fil………………………….Ganz.",bp513.txt
2. Norris Dendy..,bp513.txt
...July 4.,bp513.txt
Cord Chaok. 15.,bp513.txt
3. Richard Tower.........Sept. 15...,bp513.txt
Auc. 1......,bp513.txt
Auz. 15......,bp513.txt
..Aug. 1......,bp513.txt
.Aus.,bp513.txt
Sept.......,bp513.txt
TILLE,bp513.txt
Am. 15.,bp513.txt
„Out,bp513.txt
Nov.,bp513.txt
Nor.....,bp513.txt
Baton Rouze. Ia…....Gang of 23..,bp513.txt
„Aiken. S. C.......…....Gang of three,bp513.txt
.Ringzold. La..,bp513.txt
Nov. .....,bp513.txt
Nov. ....,bp513.txt
..Clinton. S. C.,bp513.txt
Marchuk......... Dec. 1.,bp513.txt
„Clinton. S. C………..,bp513.txt
Gang..,bp513.txt
"„Neaton, Gr……………... Gans.",bp513.txt
„Huntevalie. Tenn……………..ſob…..,bp513.txt
Ganz or Mob,bp513.txt
