value,filename
Raleigh Mob Seeks to Lynch,86345_0.txt
Negro Who Killed Family.,86345_0.txt
"Raleigh, N. C., Dec. 20- Nathan Mon",86345_0.txt
"tague, a negro, this morning before day",86345_0.txt
"break committed three capital crimes,",86345_0.txt
either one of which is enough to secure,86345_0.txt
a sentence of death. He will be lynched,86345_0.txt
before morning if the people of the vicinity,86345_0.txt
"of his crime, in Hester Township,",86345_0.txt
"Granville County, are able to get him.",86345_0.txt
"After assaulting J. L Saunders, an old",86345_0.txt
"farmer, and a granddaughter, he attacked",86345_0.txt
"a daughter of Saunders, Miss Mary",86345_0.txt
Saunders. He murdered the girl and then,86345_0.txt
"set fire to the dwelling, after killing the",86345_0.txt
"old farmer, already unconscious from",86345_0.txt
blows. The little grandchild was burned,86345_0.txt
alive in the house.,86345_0.txt
Officers traced Montague. When caught,86345_0.txt
he had blood and hair on his coat. He,86345_0.txt
broke down to- night and confessed. He,86345_0.txt
"in jail at Durham, and a heavy guard",86345_0.txt
is has been placed around the jail.,86345_0.txt
LYNCH LAW IN MISSOURI.,86346_0.txt
"ST. LOUIS, August 19, 1873.",86346_0.txt
Governor Woodson has issued a proclamation to,86346_0.txt
the people of Callaway county stating that he has,86346_0.txt
instructed Attorney General Ewing to assist Judge,86346_0.txt
"Burkhardt, of the Circuit Court, in investigating",86346_0.txt
the lynching of Kessler last week. He earnestly,86346_0.txt
to them render al the id,86346_0.txt
appeals to,86346_0.txt
possible in the matter in the way of giving information,86346_0.txt
which may lead to the arrest and conviction,86346_0.txt
of those engaged in the affair. He expresses a,86346_0.txt
determination that the guilty parties shall be,86346_0.txt
"brought to justice, and states emphatically that",86346_0.txt
any one who can and declines to give information,86346_0.txt
respecting the matter be treated as having,86346_0.txt
participated in the crime shall.,86346_0.txt
AN ATTEMPTED ASSAULT,86347_0.txt
Promptly Followed by a Lynching at,86347_0.txt
"Kesley, Georgia",86347_0.txt
"Albany, Ga., Sept. 6.- John Towns,",86347_0.txt
the negro arrested at Kesley yesterday,86347_0.txt
morning and placed in the town calaboose,86347_0.txt
", was taken out last night by a",86347_0.txt
"mob of a hundred men, hung to the",86347_0.txt
limb of a tree near the track of the,86347_0.txt
"Georgia, Florida and Alabama rail",86347_0.txt
road and his body literally shot to,86347_0.txt
pieces. Towns entered the home of a,86347_0.txt
"white farmer, Joseph Wheeler, Friday",86347_0.txt
night and had his hands Mrs.,86347_0.txt
Wheeler when she woke up. on,86347_0.txt
MILITIA READY FOR MOBS.,86349_0.txt
Kentuck's Governor Aroused by the,86349_0.txt
Reign of Lawlessness.,86349_0.txt
"Frankfort, Ky., Dec. 27.- Several companies",86349_0.txt
"of the Second regiment, Kentucky",86349_0.txt
"state guards, have been in readiness to",86349_0.txt
march for the past forty- eight hours. Gov.,86349_0.txt
Bradley is determined to prevent mob,86349_0.txt
"violence if it is in his power, and the re",86349_0.txt
port that a mob would attempt to lynch,86349_0.txt
"Johnson Howe,( colored) who is in Jall at",86349_0.txt
"Paris, for the shooting of Policeman",86349_0.txt
"Charles Lacy at Cynthiana, caused him to",86349_0.txt
order the militia to be in readiness to go,86349_0.txt
to Howe's protection. Lacy died this,86349_0.txt
. A telegram from Paris to- night,86349_0.txt
says morning that Howe is not in danger.,86349_0.txt
NEGRO MURDERER LYNCHED.,86350_0.txt
His Pal to Suffer the Same Fate If,86350_0.txt
He Is Caught.,86350_0.txt
"Wichita, Kan., Sept. 16 .-- The bitter feeling",86350_0.txt
"against Ben. S. Morris, one of the",86350_0.txt
"negroes who murdered John Ruckman,",86350_0.txt
"a prominent cattle dealer, culminated in",86350_0.txt
"a lynching at Watonga, Ok., last night.",86350_0.txt
"The enraged citizens stormed the jail,",86350_0.txt
"overpowered the jailor, dragged the terri",86350_0.txt
"fled negro forth, strung him up to the",86350_0.txt
"nearest tree, and left his body hanging",86350_0.txt
there. The entire anti- horse thief association,86350_0.txt
is scouring the country for his accomplice,86350_0.txt
", who, caught, will meet the",86350_0.txt
same fate as Morris if.,86350_0.txt
POLICE PREVENT,86351_0.txt
DOUBLE LYNCHING,86351_0.txt
Mob Wanted to Lynch Husband,86351_0.txt
"and Wife, Who Are Accused",86351_0.txt
of Murder.,86351_0.txt
"Birmingham, Ala., Sept. 29 .--",86351_0.txt
mob surroudned their home,86351_0.txt
last night and threatened to lynch,86351_0.txt
"Lon Young and his wife, who are",86351_0.txt
accused of having murdered the,86351_0.txt
United States marshal here. The,86351_0.txt
Youngs were recently arrested,86351_0.txt
and given a preliminary hearing,86351_0.txt
and released under heavy bonds,86351_0.txt
to appear before the grand jury:,86351_0.txt
The Youngs telephoned the,86351_0.txt
so.police and a squad was rushed,86351_0.txt
to the home of the besieged. The,86351_0.txt
police dispersed the mob and ar,86351_0.txt
"herested several of the leaders, who",86351_0.txt
will be tried for disturbing,86351_0.txt
peace. the,86351_0.txt
YOUNG NEGROES,86351_1.txt
WERE DESPERATE,86351_1.txt
Kill Sheriff and Two Deputies,86351_1.txt
Before Being Captured and,86351_1.txt
Lynched by Mob.,86351_1.txt
"Harrisburg, Miss., Sept. 29 .-",86351_1.txt
"Walter and William Jones, mu",86351_1.txt
"lato brothers, while drink- crazed,",86351_1.txt
began shooting up the town and,86351_1.txt
when Sheriff Hammett went to,86351_1.txt
arrest them he was shot dead.,86351_1.txt
Deputies attempted to apprchend,86351_1.txt
the men and a pitched battle followed,86351_1.txt
in which the negroes kifl,86351_1.txt
ed two of the deputies and mortally,86351_1.txt
wounded six other whites.,86351_1.txt
Guardsmen were rushed to the,86351_1.txt
scene to arrest the murderers,86351_1.txt
and to keep them from being,86351_1.txt
"lynched, but arrived too late. The",86351_1.txt
mob had captured the men and,86351_1.txt
"lynched them, after riddling their",86351_1.txt
bodies with builcts. The broth-,86351_1.txt
ers made desperate stand,86351_1.txt
"against capture, although they",86351_1.txt
were surrounded by hundreds of,86351_1.txt
whites. Both of the Jones beysing,86351_1.txt
were under twenty years of age.,86351_1.txt
The governor has been requested,86351_1.txt
to send state troops to the city,86351_1.txt
"to prevent a race riot, as the",86351_1.txt
whites are enraged over the killing,86351_1.txt
the sheriff and two depu-,86351_1.txt
ties. of,86351_1.txt
: 0:,86352_0.txt
REVIVING HAPPY CUSTOMS.,86352_0.txt
"Lawton, Oklahoma, added something to the literature of",86352_0.txt
"anarchy the other day by lynching a negro, after which his body",86352_0.txt
was dragged through the streets of the town hitched to an,86352_0.txt
automobile. This is a revival of a happy custom that used to,86352_0.txt
please the citizens of Rome. They adopted the frivolity perhaps,86352_0.txt
from the Assyrians. The Greeks practiced it at times with,86352_0.txt
manifestations of delight. Of course they had nothing more,86352_0.txt
"than horse- drawn vehicles, and modern America is entitled to",86352_0.txt
the credit of first using the automobile. In the olden times it,86352_0.txt
"was the custom to"" snake"" the vanquished commander of the",86352_0.txt
"enemy through the business district, this being regarded as a",86352_0.txt
"lesson in patriotism, and it deeply stirred the emotions of the",86352_0.txt
"best citizens, so that the soldiery never lacked' for cordial sup",86352_0.txt
port.,86352_0.txt
Lawton used the method as a crime deterrent and a lesson,86352_0.txt
"on the necessity of obedience to law, and of impressing upon",86352_0.txt
the minds of the little girls and boys who saw the dead negro,86352_0.txt
being dragged through the streets that the law must be held,86352_0.txt
"in the highest reverence. But will some of them, as they grow",86352_0.txt
"older, be pestered with the thought that perhaps their parents",86352_0.txt
were a bit headstrong in taking from the highest county officer,86352_0.txt
"a man who had not been convicted, who had not had his",86352_0.txt
"day in court, who had not been heard by a jury of his peers, who",86352_0.txt
"had not been permitted to face his accusers, and who was deprived",86352_0.txt
of the benefit of the humane and just axiom that every,86352_0.txt
man is presumed to be innocent until proven guilty? Will,86352_0.txt
there germinate in their minds a lack of faith in the courts and,86352_0.txt
in peace officers and even in the substantiality and desirability,86352_0.txt
of the American form of government. And how deep will be,86352_0.txt
their respect for their own community? -Tacoma News,86352_0.txt
: 0:.,86352_0.txt
JUSTICES REFUSE WARRANTS FOR ARREST OF LYNCHERS,86354_0.txt
"COLLINSVILLE, Ill., April 6.- The coroner has applied",86354_0.txt
for warrants for the arrest of five men who were members of,86354_0.txt
the mob which lynched Prager yesterday. Four justices of the,86354_0.txt
peace refused to issue the warrants,86354_0.txt
CHICAGO SPLENDIDLY REBUKES. MAYOR THOMPSON,86354_0.txt
Our Frightened Soldiers,86354_1.txt
The Nya Dagligt Allehanda prints,86354_1.txt
an alleged interview with a Swede,86354_1.txt
lately returned from America. According,86354_1.txt
to this unidentified voyager,86354_1.txt
American soldiers,86354_1.txt
are committing,86354_1.txt
suicide by the hundreds through fear,86354_1.txt
of submarines; American provision,86354_1.txt
shops are being plundered and the,86354_1.txt
proprietors lynched by the masses;,86354_1.txt
"Swedes are faring hard in America,",86354_1.txt
due to the Luxburg disclosures; the,86354_1.txt
"homes of 59,000 Germans in New",86354_1.txt
York are being watched by the police,86354_1.txt
and the inhabitants searched in the,86354_1.txt
streets every time they leave their,86354_1.txt
"houses, and American",86354_1.txt
newspapers,86354_1.txt
""" not owned by British capital"" have",86354_1.txt
"disclosed that"" the American embassy,",86354_1.txt
in,86354_1.txt
Budapest had hoarding,86354_1.txt
"bombs."" been",86354_1.txt
WILD MOB LYNCHES COLORED MAN,86355_0.txt
AFTER FIRING COURT HOUSE AND,86355_0.txt
ENDANGERING SCORES OF LIVES,86355_0.txt
"OMAHA, Sept. 29( by Associated Press) .- William Brown,",86355_0.txt
"a negro, was dragged from the county jail in this city at 11",86355_0.txt
"o'clock last night and hanged to an electric light pole, following",86355_0.txt
a struggle of nine hours to secure possession of his body by immense,86355_0.txt
mobs.,86355_0.txt
The sheriff and his deputies held fort in the top story of,86355_0.txt
"the court house, where the jail is located, until the building was",86355_0.txt
fired by the mob and became one seething mass of flames.,86355_0.txt
"The police proved themselves to be powerless, and two",86355_0.txt
thousand regular troops from near- by forts were ordered to the,86355_0.txt
"scene by the secretary of war. Before they arrived, however,",86355_0.txt
the negro had been lynched and the mob was committing other,86355_0.txt
depredations in the streets.,86355_0.txt
The firemen worked until a late hour last night endeavoring,86355_0.txt
"to rescue the sheriff and his deputies, with one hundred pris-",86355_0.txt
"mers, from the top story of the court house, and at midnighting",86355_0.txt
fire was believed to be under control. The sheriff and his,86355_0.txt
the prisones were rescued and the mob dispersed.,86355_0.txt
Members of Victim's Race Against Him,86355_0.txt
"Brown fled to the roof of the county jail, and other negro",86355_0.txt
prisoners endeavored to push him off the roof before the mob,86355_0.txt
took him. The white prisoners preevnted the blacks from shoving,86355_0.txt
him over.,86355_0.txt
"The mob was composed largely of young men and boys,",86355_0.txt
and the forces combatting the mob seemed to lack leadership.,86355_0.txt
"The negro was charged with upon a white girl, and",86355_0.txt
is said to have confessed. assault,86355_0.txt
Attempt to Hang Mayor,86355_1.txt
During the riot Mayor Ed Ed II H.. Smith Smith narrowly narrowly escaped escaped,86355_1.txt
lynching. A rope had been thrown around his neck when he,86355_1.txt
was rescued by the police and taken unconscious to a hospital.,86355_1.txt
The mayor's condition is critical. He has recovered consciousness,86355_1.txt
", but his is sorely wounded where the mob",86355_1.txt
placed the rope. neck,86355_1.txt
White Man Killed and Many Injured,86355_2.txt
The city is quiet today. The troops are patrolling the,86355_2.txt
"streets. Besides lynching the negro, the mob killed an unidentified",86355_2.txt
"white man, and their bullets injured many persons. The",86355_2.txt
mob in seeking firearms looted stores. Twenty men have,86355_2.txt
been arrested. fifty,86355_2.txt
MURDERER OF DR. PAES LYNCHED,86356_0.txt
BY CROWDS OF ANGRY CITIZENS,86356_0.txt
"LONDON, Dec. 16( by Associated Preks) .- Dr. Sidonio",86356_0.txt
"Paes, president of the republic of Portugal, was shot and killed",86356_0.txt
Saturday night in the railway station at Lisbon. The assassin,86356_0.txt
was lynched.,86356_0.txt
The minister of the interior has assumed the presidency,86356_0.txt
Populace.,86356_0.txt
Fewer Lynchings Than Uusal.,86358_0.txt
"WASHINGTON, Dec. 24. The",86358_0.txt
statistics for the past year show,86358_0.txt
that there have been but 71 lynchings,86358_0.txt
recorded. This is fewer than,86358_0.txt
occurred during the past six,86358_0.txt
have teen years.,86358_0.txt
Sentenced.,86358_1.txt
Negro Lyncher,86358_1.txt
Dec. 24.- Mon,86358_1.txt
"NEWARK, Ohio,",86358_1.txt
convicted of tak,86358_1.txt
"tella, the negro",86358_1.txt
in the lynching of De,86358_1.txt
ing part,86358_1.txt
"Eherington, was today sen",86358_1.txt
tective,86358_1.txt
tenced twenty years in the penitentiary,86358_1.txt
to.,86358_1.txt
Sheriff's Murderer Lynched.,86358_2.txt
"HOT SPRINGS, Ark., Dec. 27.",86358_2.txt
"The murderer of Sheriff Hough, Os-",86358_2.txt
"car Chitwood, was taken from the",86358_2.txt
jail today and hanged by a mob. He,86358_2.txt
was first strung up to a telegraph,86358_2.txt
pole and then riddled with bullets.,86358_2.txt
grand jury has been called to in,86358_2.txt
A vestigate the affair.,86358_2.txt
Troops Prevent Lynching.,86358_3.txt
"WESTON, W. Va., Dec. 28.- The",86358_3.txt
state troops arrived just in time to,86358_3.txt
"release William Faley, a negro",86358_3.txt
charged with the murder of a farm,86358_3.txt
thereer's daughter. The man was kept,86358_3.txt
in the vault of the express company,86358_3.txt
two hours awaiting the,86358_3.txt
arrival for of the police.,86358_3.txt
Negroes Helped in Lynching.,86359_0.txt
"LOUISVILLE, Jan. 18. It is",86359_0.txt
learned that several negroes joined,86359_0.txt
in the mob of white men who,86359_0.txt
lynched the three negrces at,86359_0.txt
ville. Shelby,86359_0.txt
Lynch Three Negroes.,86359_1.txt
"SHELBYVILLE, Ky .. Jan. 16.",86359_1.txt
Fifty masked men today took three,86359_1.txt
negroes out of the local jail and,86359_1.txt
lynched them. Two of the negroes,86359_1.txt
were charged with assaulting,86359_1.txt
women and the third with murder white.,86359_1.txt
NEGRO LYNCHED FOR FIGHTING.,86361_0.txt
"JENNINGS, La., Aug. 27.- James",86361_0.txt
"Comeaux, a negro was lynched here",86361_0.txt
early today. He was taken from,86361_0.txt
"his cell shortly after midnight, shot",86361_0.txt
to death and,86361_0.txt
his body left lying,86361_0.txt
at the jail door where it was found,86361_0.txt
later by a night watchman.,86361_0.txt
Comeaux had been arrested for assaulting,86361_0.txt
"A. W. Joseph, an Italian",86361_0.txt
"merchant, who had accidentally",86361_0.txt
swept dirt on the negro's shoes,86361_0.txt
while he was passing the Italian's,86361_0.txt
store. Joseph's relatives have been,86361_0.txt
arrested in connection the,86361_0.txt
lynching. with,86361_0.txt
SHERIFF SEES,86362_0.txt
NEGRO LYNCHED,86362_0.txt
"HOUSTON, Miss., Feb. 23.- Divel",86362_0.txt
"Rucker, a negro, 30 years old, was",86362_0.txt
lynched here today in the presence,86362_0.txt
"of a crowd estimated at 1,000 per",86362_0.txt
"sons, after he had confessed to the",86362_0.txt
murder of a white woman. The,86362_0.txt
"sheriff and his posse, guarded by",86362_0.txt
"armed members of the mob, looked",86362_0.txt
on while the negro was chained to,86362_0.txt
"an iron pump in the courthouse yard,",86362_0.txt
oil- soaked wood piled about him and,86362_0.txt
set on fire. Four bullets from the,86362_0.txt
revolver of a member of the mob,86362_0.txt
hastened the negro's death.,86362_0.txt
His was the second lynching growing,86362_0.txt
out of the killing of Mrs. J. C.,86362_0.txt
"Williams, who was clubbed to death",86362_0.txt
