value,filename
APPROVED AT TYLER.,19598_7.txt
"Tyler, Tex., Feb. 2 .-( Special) -The",19598_7.txt
Gazette's report of the punishment of,19598_7.txt
"the brute, Henry Smith, meets with the",19598_7.txt
approval of the people of this place and,19598_7.txt
report of The Gazette is very much,19598_7.txt
"the sought after,",19598_7.txt
LYNCHING OF THREE NEGROES.,19599_0.txt
Many Bound by Oath to Avenge a,19599_0.txt
Desperado's Death.,19599_0.txt
[ BY ASSOCIATED PRESS.1,19599_0.txt
"DALLAS, Tex., Sept. 7.- Threo negroes hav?",19599_0.txt
been found hanging to a limb by the roadside,19599_0.txt
nine miles from Paris. They are John Kan,19599_0.txt
"som, Jack Walker and Bill Armer, all weil",19599_0.txt
known in the neighborhood. A party of,19599_0.txt
twenty or thirty masked men dragged the,19599_0.txt
me out with ropes around their necks at,19599_0.txt
"midnight, and marched them in the direction",19599_0.txt
"of the woods. Walker shot at the crowd, and",19599_0.txt
it is believed hit one of the party.,19599_0.txt
The lynching is the outgrowth of the killing,19599_0.txt
of a negro desperado wamed Jarrett Burns by,19599_0.txt
John Ashley. The negroes in the community,19599_0.txt
were greatly incensed against Ashe,19599_0.txt
"In August. Ella Kansom, sister of one of the",19599_0.txt
"lynched negroes, told a story about having",19599_0.txt
scaped from a crowd of white men who were,19599_0.txt
about to haug her. This added to the trouble.,19599_0.txt
Ashley's borses were polsoned and his le,19599_0.txt
threatened. A guard had to be placed about,19599_0.txt
his house every night. Negroes rode about,19599_0.txt
"the neighborhood armed with Winchesters,",19599_0.txt
and trouble was momentarily looked for.,19599_0.txt
in the pocket cf one of the dead men was,19599_0.txt
"found a document, supposed to be an oath.",19599_0.txt
signed ty a number of segroes in which they,19599_0.txt
swore to kill Astley.,19599_0.txt
The negroes are stirred up over the,19599_0.txt
"affair, and more serious greatly trouble is leared.",19599_0.txt
Hanging for Lynchers.,19600_0.txt
( N. Y. Advertiser.),19600_0.txt
Lynching negroes in the South for,19600_0.txt
"crimes of violence upon women, when",19600_0.txt
any attempt has been made to justify,19600_0.txt
it. has been defended upon the ground,19600_0.txt
that the process of justice through the,19600_0.txt
courts there was too slow and uncer-,19600_0.txt
"tain, and that the guilty were more",19600_0.txt
than likely to escape the gallows in the,19600_0.txt
end While this was no excuse or pai-,19600_0.txt
.,19600_0.txt
"liation for a crime that is indefensible,",19600_0.txt
it appears that in Georgia two days,19600_0.txt
ago a mob of lynchers had not even,19600_0.txt
this ground for a defense. Six hundred,19600_0.txt
men broke into a court room where a,19600_0.txt
"negro was on trial for rape, took him",19600_0.txt
from the custody of the court and,19600_0.txt
hanged him. They could not plead,19600_0.txt
"the likelihood of an acquittal, for the",19600_0.txt
evidence that proved the culprit's guilt,19600_0.txt
to them would have convicted him in,19600_0.txt
court. This crime was committed in,19600_0.txt
"the broad light of day, and most of",19600_0.txt
perpetrators must be personally known the,19600_0.txt
to the judge and all the officers of the,19600_0.txt
court in Columbus If several hundred,19600_0.txt
.,19600_0.txt
indictments and trials for murder do,19600_0.txt
"not speedily follow, the people of",19600_0.txt
Georgia must admit that public sentiment,19600_0.txt
there does not revolt at open,19600_0.txt
murder or at open defiance of the,19600_0.txt
courts of justice.,19600_0.txt
Resolutions of indignation and news,19600_0.txt
paper editorials deploring the crime,19600_0.txt
can no longer be accepted as reflecting,19600_0.txt
public sentiment in that section. The,19600_0.txt
only way to impress the outside world,19600_0.txt
with the honesty of their declarations,19600_0.txt
is for the people of Columbus to put,19600_0.txt
"all these lynchers on trial, convict",19600_0.txt
them and punish them to the full ex,19600_0.txt
"tent of the law- by hanging, if the",19600_0.txt
verdict shall justify it. A dose of their,19600_0.txt
medicine is the only approved,19600_0.txt
own treatment for lynchers.,19600_0.txt
Taken from Jail at Night,19601_0.txt
and Lynched by Mob,19601_0.txt
"ATLANTA, Ga., Jan. 16.- Dan",19601_0.txt
"Barber, his son Jesse, and two mar",19601_0.txt
Bula and Ella,19601_0.txt
"ried daughters,",19601_0.txt
"Charles, negroes, were taken from",19601_0.txt
the Jasper county jail at Monticello,19601_0.txt
Ga by a mob and lynched,19601_0.txt
/,19601_0.txt
.,19601_0.txt
".,",19601_0.txt
The lynchings resulted indirectly,19601_0.txt
from a fight that recently occurred,19601_0.txt
"at Dan Barber's home, when J. P.",19601_0.txt
"Williams, chief of police, attempted",19601_0.txt
to arrest him on a charge of selling,19601_0.txt
without a license. Barber,19601_0.txt
whiskey,19601_0.txt
"appeared to have surrendered, when",19601_0.txt
he suddenly seized a revolver and,19601_0.txt
opened fire on the officer. Barber's,19601_0.txt
"son, Jesse, and the two Charles",19601_0.txt
women then joined in an attack upon,19601_0.txt
"the policeman, beating him severely",19601_0.txt
Negroes living nearby notified the,19601_0.txt
county the four were,19601_0.txt
placed in jail.,19601_0.txt
"Late at night, according to Sheriff",19601_0.txt
"Ezell, a mob of 100 white men entered",19601_0.txt
"the jail, overpowered him, took his",19601_0.txt
"keys, unlocked the cells and took the",19601_0.txt
negroes from the building.,19601_0.txt
one at a,19601_0.txt
The,19601_0.txt
"time, being first hanged, then shot.",19601_0.txt
"Their bodies, riddled with bullets,",19601_0.txt
found on the outskirts of the,19601_0.txt
town were.,19601_0.txt
"William Carroker, a negro, ac",19602_0.txt
used of the murder of William,19602_0.txt
Leonard was taken from jail at,19602_0.txt
"Talbotton,, Ga., and lynched.",19602_0.txt
Lynch Negro in Oklahoma.,19602_1.txt
"masked Wilburton men, took Okla Sylvester.- A mob Stennien of fifty, a",19602_1.txt
"negro, from the jail here and lynched",19602_1.txt
him,19602_1.txt
. The,19602_1.txt
negro had shot and killed,19602_1.txt
"Albert Turner, a deputy constable,",19602_1.txt
had attempted to arrest him. who,19602_1.txt
1ow comes a little mob in,19603_0.txt
Marion and try to bring disgrace up,19603_0.txt
on that county by lynching a negro,19603_0.txt
named Richard Gowan while in,19603_0.txt
bands of officers of the law. the,19603_0.txt
THE COLOR LINE IN TEXAS.,19604_0.txt
A Negro Lynched for Wanting to Marry a,19604_0.txt
White Girl.,19604_0.txt
"SAN ANTONIO, Tex., Oct. 14.- A note from",19604_0.txt
"Somerset, Atascora county, thirty miles from",19604_0.txt
"San Antonio, gives the meager account of",19604_0.txt
the lynching of a negro named Alick. About,19604_0.txt
a month ago he endeavored to marry a white,19604_0.txt
girl. Her consent was obtained and he,19604_0.txt
would have succeeded but for his untimely,19604_0.txt
"arrest. He was confined for some days, and",19604_0.txt
"the people, in discussing the matter, grew",19604_0.txt
hotter and hotter. On Sunday night a party,19604_0.txt
of masked men took Alick from jail and,19604_0.txt
"hanged him, and the jury returned a",19604_0.txt
of death at the hands of unknown parties verdict.,19604_0.txt
Shooting in a Sunday School.,19605_0.txt
"SEDAN, Kan., Sept. 29.- At Sunday- school",19605_0.txt
"last Sunday in this place, Simon Smith, co",19605_0.txt
"ored, shot and wounded William Andrews,",19605_0.txt
"colored, against whom he had an old grudge.",19605_0.txt
"He shot at him again, but the bullet struck",19605_0.txt
and killed an old negro named Ben Williams.,19605_0.txt
A mob of colored people tried to lynch,19605_0.txt
"murderer, but he was safely lodged in jail the.",19605_0.txt
"A Lack Of Economy,",19606_0.txt
"That sheriff at Pensacola, Fla.,",19606_0.txt
fought a good fight and lost.,19606_0.txt
The mob had its way with the,19606_0.txt
negro prisoner. But public opinion,19606_0.txt
", comforted by a list of two",19606_0.txt
"men killed outright, four fatally",19606_0.txt
"wounded and others badly hurt, es",19606_0.txt
is apt to reflect usefully upon the,19606_0.txt
lack of economy in lynch lawas,19606_0.txt
a substitute regular procedures,19606_0.txt
.- New for York World.,19606_0.txt
DAKOTA.,19607_0.txt
Judge Lynch's Work.,19607_0.txt
Special to the Globe.,19607_0.txt
"PIERRE, April 16. Jame H. Bell of Har",19607_0.txt
rold was taken from- the jail at this place,19607_0.txt
by a masked mob at 2 o'clock this morning,19607_0.txt
and hung from the flagstaff of the court,19607_0.txt
house in expiation of the murder of his law,19607_0.txt
"partner, F. G. Small. Although not unex",19607_0.txt
the affair has created the profoundest,19607_0.txt
"sensation in this city, and while the",19607_0.txt
swift punishment meted out to the culprit,19607_0.txt
"is condemned, it is generally conceded that",19607_0.txt
it was richly merited.,19607_0.txt
The crime for which Bell was sent to his,19607_0.txt
account consisted in the cold- blooded and,19607_0.txt
"atrocious murder of Forest G. Small, a",19607_0.txt
"lawyer, formerly of Sterling, Ill., Dec. 4",19607_0.txt
last. The mob gained easy access to the,19607_0.txt
jail because the locks and bars were worth,19607_0.txt
less. No such movement being anticipated,19607_0.txt
there was no guard in the jail,19607_0.txt
and the jailer and deputy who slept in,19607_0.txt
the building were corraled in their room.,19607_0.txt
The lynchers did not take more than fifteen,19607_0.txt
"minutes, at the end of which time the",19607_0.txt
sheriff arrived from his hotel and cut down,19607_0.txt
"the victim, the mob dispersing at his approach",19607_0.txt
.,19607_0.txt
The affair was badly managed and bungled,19607_0.txt
and so hastily was it done that,19607_0.txt
his arms were not even pinioned. While,19607_0.txt
the lynching was in progress the dread,19607_0.txt
silence was broken by the ringing of the,19607_0.txt
"telephone, and fearing that the work would",19607_0.txt
not be accomplished several of the mob,19607_0.txt
sought to expedite the job by pulling his,19607_0.txt
"body, which dangled about two feet from",19607_0.txt
the ground. When cut down.,19607_0.txt
"BELL WAS STILL ALIVE,",19607_0.txt
and his pulse continued to beat for several,19607_0.txt
minutes. The mob started in Harrold and,19607_0.txt
"received accessions in Blunt, leaving the",19607_0.txt
latter place at dark in all manner of vehicles,19607_0.txt
", the last of them arriving an hour too",19607_0.txt
lete to participate. Deputy Sheriff Chase,19607_0.txt
"Ieft Blunt half an hour in advance,",19607_0.txt
"BUT, LOSING HIS WAY",19607_0.txt
on a piece of burnt prairie only got to the,19607_0.txt
",",19607_0.txt
sheriff when the crowd arrived at the jail,19607_0.txt
and too late to raise a posse. When seized,19607_0.txt
"murder"" three times be",19607_0.txt
"cried""",19607_0.txt
Bell-,19607_0.txt
fore his voice was stifled and once more,19607_0.txt
when the rope was put over his head.,19607_0.txt
There was no attempt to harm the confessing,19607_0.txt
"accomplice, Bennett, who was in jail",19607_0.txt
when they came through. They came provided,19607_0.txt
with two ropes already prepared.,19607_0.txt
The district court is in session and the case,19607_0.txt
"was before the grand jury, with a probability",19607_0.txt
"of indictment to- day, but the term",19607_0.txt
being necessarily short it was feared the,19607_0.txt
"case would have to be continued, and that",19607_0.txt
BELL WOULD,19607_0.txt
The proofs of his guilt and of the enor-,19607_0.txt
mity of the crime have accumulated since,19607_0.txt
"the discovery of Small's body, and each",19607_0.txt
new detail of atrocity in the conception,19607_0.txt
and commission of the crime increased,19607_0.txt
the popular indignation. Had not,19607_0.txt
the town been alarmed by telephone at,19607_0.txt
"every public place, Bennett, the accessory,",19607_0.txt
"would undoubtedly have suffered, but in",19607_0.txt
twenty minutes over two hundred people,19607_0.txt
were on the ground from the hotels. When,19607_0.txt
one of Bell's counsel undertook to start,19607_0.txt
"from Blunt for Pierre last evening, the Har-",19607_0.txt
rold mob took possession of the stable,19607_0.txt
where his rig is kept and,19607_0.txt
REFUSED TO LET IT GO OUT.,19607_0.txt
They waited till the telegraph office was,19607_0.txt
closed and the operator was off duty before,19607_0.txt
allowing their purpose to be known in,19607_0.txt
"Blunt, which was made the rendezvous, and",19607_0.txt
secured all the vehicles they could to pre-,19607_0.txt
clude pursuit. Not one of the mob has,19607_0.txt
"been identified, though none were masked",19607_0.txt
when they left Blunt nor had they any dis,19607_0.txt
guise of any kind till they came here.,19607_0.txt
HISTORY OF THE CRIME.,19607_0.txt
The crime for which Bell suffered was,19607_0.txt
on the 4th of last December. J.,19607_0.txt
"committed H. Bell and his victim, F. G. Small, were",19607_0.txt
both practicing attorneys in the town of,19607_0.txt
"Harrold. Small was very popular, and last",19607_0.txt
fall he received the Republican nomination,19607_0.txt
for prosecuting attorney in Hughes county.officers,19607_0.txt
This created a jealousy between,19607_0.txt
the and Bell concocted a,19607_0.txt
"men,",19607_0.txt
scheme Small from the,19607_0.txt
to remove,19607_0.txt
town with the view of monopolizing the,19607_0.txt
law business of the district. In order to,19607_0.txt
carry out his scheme he took into his confidence,19607_0.txt
"one Ferdinand Bennett, at that time",19607_0.txt
in his employ. On the 4th of last Decem,19607_0.txt
ber Small left Harrold on his pony for,19607_0.txt
Blunt to attend a lawsuit and hearing of,19607_0.txt
this Bell and Bennett started after him in,19607_0.txt
a buggy. When they overtook Small Bell,19607_0.txt
asked him how much he would take to settle,19607_0.txt
a suit for$ 16 then pending between,19607_0.txt
them. Small told him he would settle it,19607_0.txt
for just the exact amount. Bell told him,19607_0.txt
he would give him$ 15 and Small said he,19607_0.txt
would never quarrel with a man over a dollar,19607_0.txt
and Bell asked him to get off his pony,19607_0.txt
and write out an agreement. While Small,19607_0.txt
was writing on the buggy cushion Bell,19607_0.txt
stepped up behind him and pulled out,19607_0.txt
of his overcoat pocket a small,19607_0.txt
hatchet and struck Small in the back,19607_0.txt
"of his neck, and buried the hatchet so that",19607_0.txt
it could not be seen. After pulling it out,19607_0.txt
he struck him once or twice more and Bell,19607_0.txt
and Bennett then lifted the corpse into the,19607_0.txt
buggy. After driving around for two or,19607_0.txt
three miles they came to some breaking,19607_0.txt
"four miles north of Harrold, where they",19607_0.txt
dug a hole about two feet deep with a spade,19607_0.txt
"which Bell had in the buggy, and then",19607_0.txt
chucked the body in. They drove back to,19607_0.txt
"Harrold, and on the next day Bell went to",19607_0.txt
"Huron, and to further the idea that Small",19607_0.txt
"had"" skipped"" he swore out a warrant for",19607_0.txt
his arrest on a charge of perjury. Bell and,19607_0.txt
"Bennett left Harrold finally, and gradually",19607_0.txt
suspicions began to be aroused. Bennett,19607_0.txt
was traced to Fairbank and the story of the,19607_0.txt
erime wormed out of him. He and Bell,19607_0.txt
"were at once arrested and in the jail,",19607_0.txt
where the lynchers found placed them.,19607_0.txt
"Noah Cherry, colored, was taken from the",19610_0.txt
"jail at Princess Anne Court House, Va., Monday",19610_0.txt
"night, by a mob, and shot and hanged, for the",19610_0.txt
murder of a little girl. He confessed his,19610_0.txt
crime before he was white executed.,19610_0.txt
"James Cowan, a miner, charged",19611_0.txt
"with the murder of James Cummins,",19611_0.txt
"a negro, whom he helped to lynch at",19611_0.txt
"Mojave, Cal., on March 19, has been",19611_0.txt
"convicted of manslaughter, the jury",19611_0.txt
recommending the prisoner to,19611_0.txt
mercy of the court. the,19611_0.txt
"John Taylor, a negro laborer on a",19611_1.txt
"Seaboard Air work train, was taken",19611_1.txt
"from the train at Middendorf, S. C.,",19611_1.txt
and shot to pieces by a mob. It is alleged,19611_1.txt
Taylor had attempted an out,19611_1.txt
rage on an eight- year- old child,19611_1.txt
ter on the wife of Noel Johnson and on,19611_1.txt
"Macon, Ga., July 6.- Posses",19612_0.txt
failed today in their search of two,19612_0.txt
"negroes who killed Silas Turner,",19612_0.txt
"a Jones county planter, Sunday,",19612_0.txt
precipitating rioting resulting in,19612_0.txt
the lynching of a negro and his,19612_0.txt
ycung son. The sheriff declared,19612_0.txt
the mob's victims had nothing,19612_0.txt
do with the murder of Turner. to,19612_0.txt
The Lynchburg( Va.) News says,19614_0.txt
that although the lynching of Hen,19614_0.txt
",",19614_0.txt
"ry Mason, colored, recently, for the",19614_0.txt
murder of Mrs. Hammersley is the,19614_0.txt
first occurrence of the kind in,19614_0.txt
"Campbell county, the very name of",19614_0.txt
""" lynch law"" was derived from a native",19614_0.txt
of that county- old Col. Lynch,19614_0.txt
who was in the habit of administering,19614_0.txt
summary punishment to,19614_0.txt
marauders and of,19614_0.txt
miscreants every,19614_0.txt
description without paying any attention,19614_0.txt
to the ordinary processes of,19614_0.txt
"law. Hence he was called"" Judge",19614_0.txt
"Lynch,"" and this, it is said is the",19614_0.txt
"true origin of the terms""",19614_0.txt
"and"" lynch law."" lynching",19614_0.txt
Great Excitement at Louisville.,19615_0.txt
Four negroes accused of murdering,19615_0.txt
"the Joyee family some months since,",19615_0.txt
"were acquitted in Louisville, Ky., on",19615_0.txt
"Wednesday, one turned State's evidence",19615_0.txt
", but his testimony was not legal,",19615_0.txt
though corroborated. The acquittal,19615_0.txt
caused great excitement about the Court,19615_0.txt
House. A mob assembled with cannon,19615_0.txt
and placed it in front of the jail. A,19615_0.txt
number of shots were fired from the,19615_0.txt
"jail and from the mob, and the jailer",19615_0.txt
"fearing the escape of.the prisoners, formally",19615_0.txt
"surrendered two of them, when",19615_0.txt
they were hung. The third took a razor,19615_0.txt
and cut his throat. The negro who,19615_0.txt
turned State's evidence was unmolested.,19615_0.txt
The disturbance continued on Thurs-,19615_0.txt
"day night, and the remaining negro of",19615_0.txt
the four accused of the murder of the,19615_0.txt
"Joyce family, who had informed upon",19615_0.txt
"his comrades in crime, was also taken",19615_0.txt
from the prison and hung. This completes,19615_0.txt
"the awful tragedy, three having",19615_0.txt
"been hung by the mob, while the",19615_0.txt
committed suicide to escape lynch fourth law.,19615_0.txt
Lynched After Prayer and Hymn.,19617_0.txt
"TAMPA, Fla., Jan. 18.- Louis Peck and",19617_0.txt
"Waldo Jones, negroes, were lynched here",19617_0.txt
early to- day for an attack on Cass Tomp-,19617_0.txt
"kins, a white planter. They were",19617_0.txt
mitted to pray and sing a hymn. per,19617_0.txt
DRIVE OUT BAD ONES.,19618_0.txt
"Evansville, Ind., Jan. 28- The",19618_0.txt
cities and towns along the Ohio river,19618_0.txt
have begun a crusade against negroes.,19618_0.txt
The entire trouble dates back to the,19618_0.txt
lynchings of the negrues at Rockport,19618_0.txt
and Booneville for the murder of the,19618_0.txt
"white barber, Simmons, at Rockport,",19618_0.txt
one night last month. The board of,19618_0.txt
safety of this city has ordered the,19618_0.txt
dolice to arrest all strange negroes and,19618_0.txt
bring them before the city police,19618_0.txt
judge. If they cannot give any reason,19618_0.txt
for being here they will be sentenced,19618_0.txt
to the rock pile,19618_0.txt
The object of this,19618_0.txt
order is to rid the town of an,19618_0.txt
noxious class of negroes. ob,19618_0.txt
LYNOHED NEAR MEMPHIS.,19619_0.txt
"Nashville, Tenn.- A telegram from",19619_0.txt
"Tupelo, Miss., fifty miles southeast of",19619_0.txt
"Memphis, says: This morning at 2",19619_0.txt
"o'clock a young negro about 18 years old,",19619_0.txt
was taken from the jail by a mob and,19619_0.txt
lynched in front of the court house.,19619_0.txt
"The mob went to the sheriff's home,",19619_0.txt
"overpowered him with shot- guns, marched",19619_0.txt
"him to the jail, and forced the keys from",19619_0.txt
him.,19619_0.txt
They were masked and their identity is,19619_0.txt
unknown. The prisoner attempted to,19619_0.txt
rape a white lady at two,19619_0.txt
weeks ago. Plantersville,19619_0.txt
Hanged by a Masked Mob.,19620_0.txt
"LITTLE ROCK, Sept. 8 .-- The Gazette's Monti-",19620_0.txt
"cello, Ark., special says Sam Jackson, colored,",19620_0.txt
who outraged and murdered Corinne Haynes. a,19620_0.txt
"white girl. aged thirteen, seven years ago, and",19620_0.txt
"who was recently captured, was taken from",19620_0.txt
"Hamburg jall, Saturday night, by a masked",19620_0.txt
"mob, and hung on to a",19620_0.txt
NEGRO LYNCHED,19621_0.txt
Taken From Jail- Shot and Killed,19621_0.txt
Constable Sent to Arrest Him.,19621_0.txt
"Fayette, Mo., March 18.- Two hours",19621_0.txt
"after Dallas Shields, a negro barber",19621_0.txt
shot and killed Constable Joseph,19621_0.txt
Gaines. Tuesday and terrorized Fay-,19621_0.txt
"ette, he was lynched by a mob of",19621_0.txt
citizens in the court house square,19621_0.txt
the center of the town.. in,19621_0.txt
"Gains, 69 years old, was shot while",19621_0.txt
attempting to arrest the negro.,19621_0.txt
The negro then took the gun from,19621_0.txt
the constable's body and raced to,19621_0.txt
"ward the center of town, waving the",19621_0.txt
. A policeman overpowered,19621_0.txt
weapons him. The mob took him from jail.,19621_0.txt
"by a mob near Carthage, S. C.",19622_0.txt
George Rittle( colored) was hanged,19622_0.txt
"At Gretna, Neb., a mob took Louis",19622_1.txt
"Figg and wife, alleged religious fanat",19622_1.txt
"ies, from beds and treated them",19622_1.txt
to a coat their of tar and feathers.,19622_1.txt
A mob besieged all day the jail at,19622_2.txt
"Emporia, Va., and was only prevented",19622_2.txt
lynching a negro murderer by,19622_2.txt
from the arrival of state troops.,19622_2.txt
Louis Rice( colored) was hanged by,19622_3.txt
"mob in Ripley, Tenn., because of",19622_3.txt
a testimony he gave in a murder trial.,19622_3.txt
Nevison Morris and Frank White,19622_4.txt
"negroes) were hanged at Benham,",19622_4.txt
"( Tex., for murder.",19622_4.txt
Walter Cotton( colored) and O'Grady,19622_5.txt
( white) were lynched by a mob,19622_5.txt
"Emporia, Va., for murder. at",19622_5.txt
Boycott Tom Mix,19623_0.txt
OF ALL THE SHORTSIGHTED,19623_0.txt
and fatuous asses who have,19623_0.txt
sent messages of congratulations,19623_0.txt
to Governor Rolph of California,19623_0.txt
praising his approval of lynch-,19623_0.txt
"ing, Tom Mix, the Western",19623_0.txt
"ture star, is the biggest fool.",19623_0.txt
Most adulis regard Western or,19623_0.txt
"cowboy pictures as"" bunk"" be",19623_0.txt
cause they are so unreal and far,19623_0.txt
fetched and represent a period,19623_0.txt
when this country was in its infancy,19623_0.txt
. How many times on the,19623_0.txt
screen have we not seen Tom,19623_0.txt
Mix as an innocent man on the,19623_0.txt
verge of being lynched by a how-,19623_0.txt
ling mob until some screen miracle,19623_0.txt
rescues him? Either Mix is,19623_0.txt
a true type of the villanous characters,19623_0.txt
he plays with or his mind,19623_0.txt
has been sadly warped by his,19623_0.txt
work in the films. It matters,19623_0.txt
not what has made him the ass,19623_0.txt
"he proves to be, Negro theatre-",19623_0.txt
goers should boycott all Tom,19623_0.txt
Mix pictures. Stay away from,19623_0.txt
theatres where Tom Mix pictures,19623_0.txt
are showing. Don't help enrich,19623_0.txt
an advocate of lynching such as,19623_0.txt
Mix. Let us teach him and,19623_0.txt
Tom all like him a lesson.,19623_0.txt
NAACP RECORDS,19623_1.txt
LYNCHINGS,19623_1.txt
25 FOR THIS YEAR,19623_1.txt
NEW YORK Forty- four,19623_1.txt
-,19623_1.txt
white people have been lynched,19623_1.txt
by mobs in the United States,19623_1.txt
"from 1919 to date, according",19623_1.txt
to records kept by the National,19623_1.txt
Association for the Advancement,19623_1.txt
of Colored People. Four,19623_1.txt
whites have been lynched this,19623_1.txt
year out of a total so far of,19623_1.txt
"twenty- five. Two white men,",19623_1.txt
Harvey Winchester and Jerome,19623_1.txt
"Boyett, were lynched June 9,",19623_1.txt
"1933, at Huntsville, Tenn. Both",19623_1.txt
were charged with double,19623_1.txt
der. mur,19623_1.txt
11 White Women Lynched,19623_1.txt
The association's compilation,19623_1.txt
"of lynchings for thirty years,",19623_1.txt
shows that 702 white persons,19623_1.txt
"been lynched, including",19623_1.txt
have 11 white women. For the same,19623_1.txt
"period 3,472 colored men and 50",19623_1.txt
colored women were lynched.,19623_1.txt
Since 1919 mobs have lynched,19623_1.txt
"443 Negroes, including six colored",19623_1.txt
"women, and 44 whites. In one",19623_1.txt
"year, 1929 4 whites were lynched",19623_1.txt
out of a total of 12 for the year,19623_1.txt
25 Lynched in 1933.,19623_1.txt
The association's tabulation,19623_1.txt
shows 25 lynchings thus far,19623_1.txt
1933. in,19623_1.txt
"Beginning with 1919, the lynching",19623_1.txt
total by years has been:,19623_1.txt
1919 ... .83( 5 white),19623_1.txt
1920. .65( 8 white; 1 woman),19623_1.txt
1921 .. 64( 6 white; 2 women),19623_1.txt
1922. ..61( 5 white),19623_1.txt
1923. 28( 2 white; 1 woman),19623_1.txt
1924 .. .16,19623_1.txt
1925 .. .18,19623_1.txt
1926 .. .34( 5 white; 2 women),19623_1.txt
1927. 21( 2 white),19623_1.txt
1928 .. .11,19623_1.txt
1929 .. .12( 4 white),19623_1.txt
1930 .. 25( 1 white),19623_1.txt
1931 .. .14,19623_1.txt
1932.,19623_1.txt
10( 2),19623_1.txt
"1933, to date 25 white( 4 white)",19623_1.txt
INDICT EVERY,19623_2.txt
MEMBER OF,19623_2.txt
URGES JURIST MOB,19623_2.txt
"ST. JOSEPH, Mo.,- In a stern",19623_2.txt
"denunciation of lynch law, Circuit",19623_2.txt
Judge J. V. Gaddy told a,19623_2.txt
special grand jury Monday that,19623_2.txt
every person who was active in,19623_2.txt
the,19623_2.txt
mob that lynched,19623_2.txt
Loyd,19623_2.txt
"Warner, Negro youth, November",19623_2.txt
"28,"" is guilty of murder in",19623_2.txt
"first degree."" une",19623_2.txt
grand jury to return inavunes.,19623_2.txt
The jurist called upon the,19623_2.txt
""" It is necessary to pulsu tue",19623_2.txt
guilty members of tnac mo it,19623_2.txt
we are to protect ourselves against,19623_2.txt
"the danger of the moo,",19623_2.txt
"Judge Gaday said.""",19623_2.txt
All Equaly Guiity,19623_2.txt
""" The man wno pueu off the",19623_2.txt
"jail aoor, or any man who helped",19623_2.txt
in any way to preak into the,19623_2.txt
jail is just as guilty of muruer,19623_2.txt
as the man wno piaced the,19623_2.txt
"around Warner's neck."""" rope",19623_2.txt
"Warner, suspected of attacking",19623_2.txt
"a white woman, was se.zed",19623_2.txt
after the mob had stormea tue,19623_2.txt
"county jail. не was beaten,",19623_2.txt
"stapped, hanged to a tree near",19623_2.txt
the,19623_2.txt
courthouse and his bouy,19623_2.txt
burned in the,19623_2.txt
presence of,19623_2.txt
crowd of 8000. a,19623_2.txt
""" Every man who was active",19623_2.txt
in that mob is guilty of muruer,19623_2.txt
in the first degree and sacud,19623_2.txt
"be indicted,"" Juage Gaday declared",19623_2.txt
"to the grand jury, which",19623_2.txt
is made up of promuent clu,19623_2.txt
"zens and headed by Henry Arug,",19623_2.txt
banker and president of the puo,19623_2.txt
lic libray borard.,19623_2.txt
""" The danger of the mob lies",19623_2.txt
in the letting down of individual,19623_2.txt
responsibility. It wasn't a de,19623_2.txt
sire to administer justice or to,19623_2.txt
prevent a recurrence of Warn,19623_2.txt
