value,filename
"representative democracy""",88855_4.txt
.,88855_4.txt
",",88855_4.txt
The message declared the proposal,88855_4.txt
to create a commission on,88855_4.txt
"had"" real merit."" lynching",88855_4.txt
[ United Press Leased Wire Service.],88856_0.txt
"SHREVEPORT, La., April 16.- That",88856_0.txt
"a double lynching at Vivian, eleven",88856_0.txt
"miles from here, was narrowly avoided",88856_0.txt
last night was learned today when,88856_0.txt
a telephone message stated that a,88856_0.txt
mob,88856_0.txt
searched the oil city jail in,88856_0.txt
"search of young Mrs. Della Stroud,",88856_0.txt
who killed husband in the presence,88856_0.txt
"of Edward her Beeler, an admirer.",88856_0.txt
AVERTED NARROWLY,88856_0.txt
DOUBLE LYNCHING,88856_0.txt
The mob was bent upon lynching He used to kick me on the,88856_0.txt
the beat me.,88856_0.txt
"woman and Bee.er. However she shins,"" she added, displaying a still",88856_0.txt
"had been brought here for safe,- keep- unhealed wound.",88856_0.txt
[ United Press Leased Wire Service.],88857_0.txt
"FAYETTE, Miss., Sept. 30.- Judge",88857_0.txt
"Jefferson Truly, a prominent citizen",88857_0.txt
"here, today admits that he led the",88857_0.txt
mob which lynched two negroes at,88857_0.txt
"Harriston Sunday."" When Fayette",88857_0.txt
"citizens under me reached Harriston,",88857_0.txt
the townspeople were barricaded in,88857_0.txt
"their houses,"" he said."" We gave the",88857_0.txt
trial,88857_0.txt
murderers informal,88857_0.txt
negro an,88857_0.txt
"and strung them up."" Truly and associates",88857_0.txt
will not be prosecuted. Whites,88857_0.txt
"believe that Johnson Prophet, a former",88857_0.txt
"Champaign, Ill., negro, who was",88857_0.txt
"always preaching race equality, is to",88857_0.txt
He is held at,88857_0.txt
for the riot.,88857_0.txt
Natchez blame to prevent lynching.,88857_0.txt
LYNCHINGS ON N. C.,88858_0.txt
GOV. COOLIDGE MAKES SPEECH,88858_0.txt
Asserts Congress Should Pass Anti,88858_0.txt
Lynching Bill Without Delay.,88858_0.txt
"Manchester, N. Y., Aug. 12.- In response",88858_0.txt
to an appeal by the New Eng-,88858_0.txt
land Society for the Prevention,88858_0.txt
"Lynching, Who called his attention",88858_0.txt
the recent double lynching at Paris,88858_0.txt
"Texas, and the burning at the stake",88858_0.txt
"Ed Reach, taken from the Pearson coun-",88858_0.txt
Governor,88858_0.txt
"ty jail in North Carolina,",88858_0.txt
"Coolidge of Massachusetts, who",88858_0.txt
spending his vacation at the Coolidge,88858_0.txt
"farm in Vermont, near Plymouth, issued",88858_0.txt
a statement scoring both acts as a dis-,88858_0.txt
"to their states, calling attention",88858_0.txt
grace to the anti- lynching bill coming up for,88858_0.txt
work for The Bystander. Their,88858_1.txt
shown gradual increase and for he was black. This seemed to be suf-,88858_1.txt
has,88858_1.txt
Carolina,88858_1.txt
"a,",88858_1.txt
issue has ficient reason for the North,88858_1.txt
number of weeks past,88858_1.txt
but,88858_1.txt
no,88858_1.txt
"a lynching,",88858_1.txt
"been less than two thousand copies. mcb, not merely for",88858_1.txt
The average ranges considerably more. lynching him in an especially cruel and,88858_1.txt
barbarous manner.,88858_1.txt
"Iowa Printing& Supply Co.,",88858_1.txt
"By C. V. Davidson, Mgr."" That the country is awakening",88858_1.txt
the disgrace of these truthless lynchings,88858_1.txt
COLORED NAVY OFFICER is indicated by the fact that for the,88858_1.txt
"Philadelphia MAKES, Pa THRILLING., Aug. 12. RESCUE- Henry first its platform time a national has denounced political them party. The,",88858_1.txt
"Prady, the highest ranking colored offi- latform by the republican national",88858_1.txt
"cer in the United States navy, popular convention at Chicago says:",88858_1.txt
"and well known in social eireles in Phil-"" We urge congress to consider the",88858_1.txt
"rescue adelphia from, was drowning the hero in the of a surf thrilling at At- Host tnis country effective, which means continues to end lynching to be",88858_1.txt
terrible blot on our American citizen-,88858_1.txt
lantic City.,88858_1.txt
"Mr. Brady, who is an expert swimmer ship. These are not empty words, for",88858_1.txt
"and diver, was recently ordered by on the twenty- second of last May the",88858_1.txt
committee reported out,88858_1.txt
house judiciary,88858_1.txt
the naval,88858_1.txt
officials to proceed to,88858_1.txt
navy placed,88858_1.txt
an anti lynching bill and had it,88858_1.txt
"academy at Annapolis, Md., to give in--",88858_1.txt
"Maryland Mob Lynches King Davis,",88859_0.txt
Who Killed White Man-,88859_0.txt
Badly Mutilated. Body,88859_0.txt
"Baltimore, Md.- King Davis, a negro",88859_0.txt
", who shot and killed Frederick",88859_0.txt
"Schwab, a white man, at Fairfield,",88859_0.txt
"Md., was lynched at Brooklyn, Md.",88859_0.txt
The negro's body was literally hacked,88859_0.txt
who used,88859_0.txt
"to by the mob,",88859_0.txt
hatchets pieces at their work.,88859_0.txt
Nothing was known of the lynching,88859_0.txt
by the authorities of Brooklyn until,88859_0.txt
the chief of police was notified by a,88859_0.txt
newspaper carrier of what had haping,88859_0.txt
pened. The mutillated body of the negro,88859_0.txt
was found in rear of the town,88859_0.txt
jail. the,88859_0.txt
Two Negroes Are Lynched.,88860_0.txt
"Spartanburg, S. C. Following a",88860_0.txt
speech by Governor Blease advocating,88860_0.txt
lynching as the only remedy for,88860_0.txt
certain crimes two,88860_0.txt
negroes were,88860_0.txt
taken from the city prison,88860_0.txt
and,88860_0.txt
hanged from the rafters of a,88860_0.txt
blacksmith shop. deserted,88860_0.txt
Two Negroes Lynched.,88861_0.txt
"Shreveport, La., Dec. 18.- Ernest",88861_0.txt
"and Frank Williams, negro brothers,",88861_0.txt
were lynched by a mob at Blanchard,88861_0.txt
"for the murder of Calvin Ballard, a",88861_0.txt
planter. Both negroes confessed,88861_0.txt
the murder. to,88861_0.txt
North Dakota Man Lynched.,88861_1.txt
"Williston, N. D., Dec. 18.- Cleve Cul-",88861_1.txt
"bertson, convicted of the murder of",88861_1.txt
"three members of the Dillon family,",88861_1.txt
was taken from the jail here by,88861_1.txt
mob and hanged a wagon bridge on,88861_1.txt
Tuesday. to,88861_1.txt
"Friars Point, Miss., March 20.- A",88862_0.txt
deputy sheriff and a negro are dead,88862_0.txt
and the lynching of two other negroes,88862_0.txt
is imminent as a result of a shooting,88862_0.txt
affray on the steamboat Kate,88862_0.txt
on Wednesday. Adams,88862_0.txt
"Escaping from her husband, Mrs.",88863_0.txt
Downing fled to the home of a neighbor,88863_0.txt
", where she is receiving care. A",88863_0.txt
"mob threatened to lynch Downing,",88863_0.txt
but the authorities have him,88863_0.txt
in jail. safely,88863_0.txt
Mob Lynches Negro.,88864_0.txt
"Farmersville. La., April 2.- Allen",88864_0.txt
"Turner, negro, was lynched by a mob",88864_0.txt
"for attacking J. J. McDougald,",88864_0.txt
farmer. a,88864_0.txt
Prisoner.,88865_0.txt
Prevent Lynching of Negro.,88865_0.txt
"Paris, Ky, Aug. 31.- In defending a",88865_0.txt
prisoner whom a mob attempted to,88865_0.txt
take from the jail here City Jailer E.,88865_0.txt
J. Farris shot and killed Eugene Hous-,88865_0.txt
"ton, a prominent citizen. The mob",88865_0.txt
had attacked the jail in an attempt,88865_0.txt
"to get a negro, Henry Thompson, who,",88865_0.txt
after being caught robbing the home,88865_0.txt
"of Henry Mead, struck Mead with a",88865_0.txt
"hatchet, probably fatally injuring him.",88865_0.txt
"Mead, after being injured, wrenched",88865_0.txt
the hatchet from Thompson's hand,88865_0.txt
and inflicted a wound that will,88865_0.txt
fatal to the negro. prove,88865_0.txt
If there is in this tragedy a bright,88866_0.txt
"er aspect, it is the strong evidence",88866_0.txt
given that the best men of the south,88866_0.txt
"disavow, denounce and despise the",88866_0.txt
men and the deed that put a stain,88866_0.txt
upon its honor. The blaze of publicity,88866_0.txt
turned upon this conspicuous example,88866_0.txt
calls keener attention than,88866_0.txt
ever before to the dangers of the,88866_0.txt
casual lynchings the south has tolerated,88866_0.txt
: It may be that out of a flag,88866_0.txt
rant and scandalous. insult offered to,88866_0.txt
law may come higher regard for,88866_0.txt
the the law and its sterner enforcement.,88866_0.txt
"Leo Frank is, as the Constitution",88866_0.txt
"says,"" only a detail in the wful",88866_0.txt
"story."" It as"" the state its hat",88866_0.txt
"was lynched."" It is Georgia, dur-",88866_0.txt
"gia law and justice, that was hanged",88866_0.txt
"""",88866_0.txt
' It,88866_0.txt
"""",88866_0.txt
upon that Cobb county tree.,88866_0.txt
"the"" sovereignty of the state of",88866_0.txt
"Georgia was"" that has been"" desecrated.""",88866_0.txt
The lynching of Leo Frank is one,88866_1.txt
of the most monstrous crimes ever,88866_1.txt
perpetrated in the United States. It,88866_1.txt
is a disgrace to Anglo- Saxon civilization,88866_1.txt
and an indelible blot on the rec-,88866_1.txt
ord of Georgia. If that state ever,88866_1.txt
expects to hold up its head among,88866_1.txt
"enlightened commonwealths, it must",88866_1.txt
hunt down the lynchers and,88866_1.txt
them as they deserve. punish,88866_1.txt
Father and Son Lynched.,88867_0.txt
"Wetumpka, Ala., Aug. 21.- Peter",88867_0.txt
Louin and 15- year- old son were taken,88867_0.txt
from jail by a masked mob and lynched,88867_0.txt
"for shooting Hall Jordan, a",88867_0.txt
citizen. respectable,88867_0.txt
is thought to be serious. The man was,88868_0.txt
carried to the station and a physician,88868_0.txt
was called. Only the condition of the,88868_0.txt
"murderer prevented a lynching, as the",88868_0.txt
people were to fever heat.,88868_0.txt
Morris rallied excited yesterday afternoon,88868_0.txt
"Atlanta, Ga., Aug. 4.- The following",88868_0.txt
dispatch was today received in Atlanta,88868_0.txt
"from a citizen of Blakely, Ga .:",88868_0.txt
""" A quiet lynching occurred just across",88868_0.txt
the branch from Blakely at 2:45 o'clock,88868_0.txt
this afternoon. The contracting parties,88868_0.txt
"were Lewis Henderson, colored, and a",88868_0.txt
party of citizens from the Rock Hill,88868_0.txt
"district No cards, no invitations, no",88868_0.txt
"excursion trains. Crime, attack upon",88868_0.txt
the 6- year- old daughter of J. W. Bowman,88868_0.txt
", living ten miles west of Blakely.",88868_0.txt
"The report of the lynching""",88868_0.txt
confirmed.,88868_0.txt
The report of the lynching has been,88868_0.txt
Prospects for Lynching Good.,88869_0.txt
"Atlanta, Ga., Feb. 28.- An unknown",88869_0.txt
negro entered the residence of Mrs. Bu-,88869_0.txt
chanan in the heart of the city this,88869_0.txt
morning and compelled her to cook his,88869_0.txt
breakfast. Then tieing her feet and,88869_0.txt
hands he quietly ate his breakfast.,88869_0.txt
after which he set fire to the house by,88869_0.txt
placing a quantity of paper in a bed,88869_0.txt
where he had forced Mrs. Buchanan to,88869_0.txt
lie. The negro escaped without being,88869_0.txt
detected. Mrs. Buchanan screamed and,88869_0.txt
assistance came before the fire had,88869_0.txt
gained much headway. A search is,88869_0.txt
being made for the negro. now,88869_0.txt
"Brazil, Ind., Feb. 28.- At Seelyville, a",88869_1.txt
"mining town near here, last night an",88869_1.txt
angry mob of miners attempted to lynch,88869_1.txt
a negro miner named Brown who had,88869_1.txt
openly denounced the Ward lynching,88869_1.txt
at Terre Haute. After being chased,88869_1.txt
"some distance by the mob, Brown suc-",88869_1.txt
ceeded in boarding an interurban car,88869_1.txt
Fassing. came to this city and put himself,88869_1.txt
in the hands of the police for,88869_1.txt
tection. pro-,88869_1.txt
Negro Vital Lynched.,88870_0.txt
"Lake Charles, La., Feb. 21.- Thomas",88870_0.txt
"Vital, the negro who criminally assaulted",88870_0.txt
"Nora Miller, aged 13, was taken",88870_0.txt
fro mhis home near Fenton last night,88870_0.txt
by a mob and lynched. Samuel Mad-,88870_0.txt
"dox, wha attempted to defend,",88870_0.txt
was shot to death. Vital,88870_0.txt
Arkansas Negro Lynched.,88870_1.txt
"Mena, Ark., Feb. 21.- A mob of eight",88870_1.txt
"determined men took Peter Berryman, a",88870_1.txt
"desperate negro, out of the city jail at 1",88870_1.txt
a. m. and hanged him to a tree. The,88870_1.txt
crime for which Berryman was hanged,88870_1.txt
was an assault on a 12- year- old girl,88870_1.txt
"whose condition is critical.,",88870_1.txt
"him up to a limb of the noted"" Mike",88870_2.txt
"Lynching Tree"" five times to make him",88870_2.txt
confess complicity in the assault with,88870_2.txt
Fred King upon Miss Alice Arnold,88870_2.txt
The negro denied his guilt and was returned,88870_2.txt
to the jail more dead than alive.,88870_2.txt
The mob decided to wait until a third,88870_2.txt
"regro, alleged to be guilty, is captured,",88870_2.txt
when he and Montgomery will,88870_2.txt
lynched together. be,88870_2.txt
"Detroit, Mich., July S- Because, he",88871_0.txt
maligned the late ex- Gov. Pingree Sat-,88871_0.txt
"urday on the Campus Martius, an infuriated",88871_0.txt
mob tried to lynch Melko Mey,88871_0.txt
"er, a metal polisher, but he was saved",88871_0.txt
by the police. A crowd was discussing,88871_0.txt
the merits of the dead governor when,88871_0.txt
"Meyer suddenly exclaimed:"" If that",88871_0.txt
"fellow got bis just deserts, the people",88871_0.txt
of Detroit would go to Elmwood come,88871_0.txt
tery and drag him out of his grave by,88871_0.txt
"the hair of the head."" He had no",88871_0.txt
sooner said that than Jimmie Schaet,88871_0.txt
"er, a Cadillac square butcher, struck",88871_0.txt
"Meyer in the mouth, and the crowd be",88871_0.txt
"gan to rush the governor's defamer,",88871_0.txt
"yelling"" Lynch him, lynch him; a",88871_0.txt
"rope."" get",88871_0.txt
LYNCHING. THREATEN,88872_0.txt
Special to Times- Republican.,88872_0.txt
"Oskaloosa, Feb. 14.- William Galla-",88872_0.txt
"gher's daughter, aged 12, living two",88872_0.txt
"miles northeast of Eddyville, was crim-",88872_0.txt
inally assaulted last night on a public,88872_0.txt
highway and may die. She accused,88872_0.txt
"Ed Davidson, of Pekay, and he was arrested",88872_0.txt
. News of the affair spread in the,88872_0.txt
vicinity and a mob hastily gathered,88872_0.txt
"near the jail, preparations being made",88872_0.txt
for a lynching. But Davidson was,88872_0.txt
slipped out of the back door and hurried,88872_0.txt
to Ottumwa,88872_0.txt
Special to Times.- Republican.,88872_0.txt
"Ottumwa, Feb. 14.- Edward David-",88872_1.txt
"son, who was brought here from Eddy-",88872_1.txt
"ville, to keep him from being lynched.",88872_1.txt
"is closely guarded at the county jai !,",88872_1.txt
as it is said the mob is now about to,88872_1.txt
start for this city. The crime was most,88872_1.txt
revolting and the people are,88872_1.txt
wrought up. greatly,88872_1.txt
Wheeler Attacks Hay.,88872_3.txt
Mob Threatens to Lynch Iowan.,88872_3.txt
Russia's View of Anglo- Japan Treaty.,88872_3.txt
Money for Miss Stone's Release Paid.,88872_3.txt
The Iowa Legislature,88872_3.txt
Three Killed in a Wreck..,88872_3.txt
The Chicago Tribune's record of,88873_0.txt
hangings and lynchings for 1901 as,88873_0.txt
usual is food for criminologists.,88873_0.txt
says: It,88873_0.txt
The dark records of hanging and,88873_0.txt
lynching are made up for the year 1901.,88873_0.txt
The former shows a gleam of encouragement,88873_0.txt
". The latter, in some respects.",88873_0.txt
is distinctly discouraging. There were,88873_0.txt
"118 legal executions during the year,",88873_0.txt
during 1900.,88873_0.txt
one less than those Of,88873_0.txt
"those executed, seventy- one were ne-",88873_0.txt
groes and forty- seven whites. The,88873_0.txt
crimes which led up to these executions,88873_0.txt
"were as follows: Murder, 107; criminal",88873_0.txt
"assault, nine; attempted criminal assault",88873_0.txt
", one; train robbery, one. In 1900",88873_0.txt
only five were hanged for criminal assault,88873_0.txt
. This increase in executions for,88873_0.txt
criminal assault would apparently indicate,88873_0.txt
"that this crime, which is falsely",88873_0.txt
"assigned as"" the customary crime"" in",88873_0.txt
"the south, is coming more and more to",88873_0.txt
be punished by the law instead of by,88873_0.txt
"the mob, but the increase of lynching",88873_0.txt
for the makes it difficult to determine,88873_0.txt
this year with absolute correctness.,88873_0.txt
The lynchings for the year number,88873_0.txt
"135, as compared with 115 in 1900, an",88873_0.txt
"increase of twenty. Of these, 121 oc-",88873_0.txt
curred in the south and fourteen in the,88873_0.txt
"north, as compared with 107 in the",88873_0.txt
"south and eight in the north in 1900, an",88873_0.txt
increase which is not creditable to the,88873_0.txt
"five northern states, California, Idaho.",88873_0.txt
"Montana, Kansas and Indiana. The",88873_0.txt
number of negroes lynched in 1901 was,88873_0.txt
"107, the same number as in 1900. Besides",88873_0.txt
"these, one Indian and one China-",88873_0.txt
"man were victims. Curiously enough,",88873_0.txt
the principal crimes which led to these,88873_0.txt
lynchings are almost the same in the,88873_0.txt
"two years, being thirty- nine for murder",88873_0.txt
in 1901 and thirty- nine for murder,88873_0.txt
in 1900; nineteen for criminal assault in,88873_0.txt
1901 and eighteen for criminal assault,88873_0.txt
in 1900. The six southern states which,88873_0.txt
have the largest number of mob murders,88873_0.txt
"are: Mississippi, sixteen: Louisi-",88873_0.txt
"ana, fifteen; Alabama, fifteen; Georgia,",88873_0.txt
"fourteen; Tennessee, twelve; Texas,",88873_0.txt
"eleven. Three of these states, however,",88873_0.txt
"show improvment, Mississippi having",88873_0.txt
"four, Louisiana five and Georgia two",88873_0.txt
less than last year; but Alabama has,88873_0.txt
"increased seven; Tennessee, five; and",88873_0.txt
"Texas, seven. Discouraging as the figures",88873_0.txt
"appear, there are many causes at",88873_0.txt
work in the south which promise improvement,88873_0.txt
It is not encouraging that,88873_0.txt
.,88873_0.txt
the number of lynchings in the,88873_0.txt
should have increased as much. north,88873_0.txt
"assaulted a negro, who criminally Mrs.",88874_0.txt
"Raleigh, N. C .. Aug. 25. Tom Jones,",88874_0.txt
"died from her wounds, was lynched by",88874_0.txt
"William Smith, of Seevn Springs, who",88874_0.txt
mob today.,88874_0.txt
MOB ATTEMPTS TO LYNCH.,88875_0.txt
"The negro escaped, but soon a posse",88875_0.txt
with bloodhounds was on his trail and,88875_0.txt
the county was in an uproar from one,88875_0.txt
end to the other. Early yesterday,88875_0.txt
morning the negro was captured and,88875_0.txt
"taken to Emporia, the strets of which",88875_0.txt
were filled with crowds. As the prisoner,88875_0.txt
was taken thru the streets the crowd,88875_0.txt
grew denser and the air was full of,88875_0.txt
threats and maledictions. It was with,88875_0.txt
"great difficulty he was taken to the jail,",88875_0.txt
hands being outstretched to seize,88875_0.txt
as the doors clanged together. him,88875_0.txt
The murderer would have been lynched,88875_0.txt
within five minutes after his arrival,88875_0.txt
in Emporia had the mob had a leader.,88875_0.txt
As it was the people surged restlessly,88875_0.txt
",",88875_0.txt
"around the jail making threats, but",88875_0.txt
"taking no action.,",88875_0.txt
[ United Press Leased Wire Service.],88876_0.txt
"BAY SPRINGS, Miss., July 9.- The",88876_0.txt
jail here today was in a state of slege.,88876_0.txt
"A frantic mob, seeking to lynch Mose",88876_0.txt
"Johnson, a negro who confessed to",88876_0.txt
killing one man and wounding two,88876_0.txt
others an attempt to rob a pay,88876_0.txt
"car, were in at the doors early today.",88876_0.txt
LYNCH LAW OF,88877_0.txt
ON THE VERGE,88877_0.txt
LYNCHED MURDERER IS,88878_0.txt
Public sentiment was strong against,88879_0.txt
the murderer and murmurs of lynching,88879_0.txt
"were made, but the evening passed",88879_0.txt
quietly. The coroner's jury re: 1-,88879_0.txt
dered a that Jacoby met his,88879_0.txt
Ideath at verdict the hands of Anderson.,88879_0.txt
by,88880_0.txt
Sept. 28- Great mob in Omaha lynched,88880_0.txt
"negro prisoner, fought police, set fire to",88880_0.txt
courthouse and almost killed Mayor E.,88880_0.txt
Smith. P.,88880_0.txt
Nov. 11-1. W. W. members fired Inte,88880_1.txt
American legen parade at Centralia.,88880_1.txt
"Wash., killing four- soldiers; one of",88880_1.txt
murderers lynched. ex,88880_1.txt
Public sentiment was strong against,88881_0.txt
the murderer and murmurs of lynching,88881_0.txt
"were made, but the evening passed",88881_0.txt
quietly. The coroner's jury re: 1-,88881_0.txt
dered a verdict that Jacoby met,88881_0.txt
death at the hands of Anderson. his,88881_0.txt
Negro Was Lynched.,88890_0.txt
"[ United Press Leased Wire Service.] Iowa, assignor to American",88890_0.txt
"HARVEY, N. D., Nov. 9.- No ar- Machine Co., West Minneapolis,",88890_0.txt
"rests were today for the No. 1,116,099- Surgical Instrument",88890_0.txt
"lynching of James expected Henry, colored, Nathan C. Morse. Eldora, Iowa.",88890_0.txt
"who is dead. C. R. Cady, the white",88890_0.txt
man quarrel. is dying.,88890_0.txt
he shot in a,88890_0.txt
Cady and several other white men,88890_0.txt
were quarreling when the negro attempted,88890_0.txt
to mix in the quarrel. Cady,88890_0.txt
"is said to have told him"" niggers",88890_0.txt
"not wanted,"" and Henry shot Cady are. A",88890_0.txt
Huns Threaten Reprisals.,88891_0.txt
"Amsterdam, May 7.- The lynching",88891_0.txt
"at Collinsville, Ill., of Robert P. Prae",88891_0.txt
"ger, a German; who was accused by",88891_0.txt
the mob which hanged him of disloy.,88891_0.txt
"alty, has infuriated German editors.",88891_0.txt
The Zeitung am Mittag of Berlin,88891_0.txt
calls upon the German government to,88891_0.txt
make strong representations to Wash,88891_0.txt
"Ington, reminding the American gov.",88891_0.txt
"ernment"" that Germany holds",88891_0.txt
a,88891_0.txt
number of American prisoners upon,88891_0.txt
"reprisals might be taken, so as",88891_0.txt
to which prevent lynching of Germans in,88891_0.txt
Hazel Dawn at the Grand Tonight.,88892_0.txt
"The fascinating, youthful star, Haz-",88892_0.txt
Negro Lynched.,88892_0.txt
whose unusual screen Leased Wire Service,88892_0.txt
"el Dawn, Press",88892_0.txt
suc United,88892_0.txt
"One of Our Girls"" and",88892_0.txt
"cesses in"" SHAWNEE, Okla., Aug. 6.- After, it",88892_0.txt
"mous Players Film Co., to induce her two women and attacking many othe-",88892_0.txt
to abandon the stage permanently,88892_0.txt
"ers, Ed Berry, a negro, lynche'l",88892_0.txt
and devote all her time to a series of here today by a mob who was took him,88892_0.txt
to confessed,88892_0.txt
".,",88892_0.txt
Lynched. Negro,88893_0.txt
[ United Press Leased Wire Service],88893_0.txt
"SHAWNEE, Okla., Aug. 6.- After, it",88893_0.txt
"is said, he had confessed to killing",88893_0.txt
two women and attacking many othe,88893_0.txt
"ers, Ed Berry, a negro, was lynche'l",88893_0.txt
here today by a mob who took,88893_0.txt
away from officers. him,88893_0.txt
of one of his crimes.,88893_0.txt
The lynching occurred at the scene,88893_0.txt
LYNCHED BY MOB,88894_0.txt
FIVE NEGROES,88894_0.txt
[ United Press Leased Wire Service.],88894_0.txt
"SYLVESTER, Ga., Jan. 21. Five",88894_0.txt
negroes taken from the Worth county,88894_0.txt
"jail by a mob last night were lynched,",88894_0.txt
the,88894_0.txt
according to reports reaching,88894_0.txt
The ne-,88894_0.txt
sheriff's office here today,88894_0.txt
groes were strung up to a. tree.,88894_0.txt
Sheriff Potts started in pursuit of,88894_0.txt
the mob soon after the negroes were,88894_0.txt
"taken from the jail, but was unable",88894_0.txt
